player,team,matchweek,date,start11
Jed Steer,Aston Villa,2.0,2021-08-21,False
Matt Targett,Aston Villa,2.0,2021-08-21,False
Wesley Moraes,Aston Villa,2.0,2021-08-21,False
Conor Hourihane,Aston Villa,2.0,2021-08-21,False
Axel Tuanzebe,Aston Villa,2.0,2021-08-21,False
Marvelous Nakamba,Aston Villa,2.0,2021-08-21,False
Kortney Hause,Aston Villa,2.0,2021-08-21,False
Jaden Philogene Bidace,Aston Villa,2.0,2021-08-21,False
Carney Chukwuemeka,Aston Villa,2.0,2021-08-21,False
Freddie Woodman,Newcastle United,2.0,2021-08-21,True
Fabian Schär,Newcastle United,2.0,2021-08-21,True
Jamaal Lascelles,Newcastle United,2.0,2021-08-21,True
Callum Wilson,Newcastle United,2.0,2021-08-21,True
Allan Saint-Maximin,Newcastle United,2.0,2021-08-21,True
Matt Ritchie,Newcastle United,2.0,2021-08-21,True
Isaac Hayden,Newcastle United,2.0,2021-08-21,True
Federico Fernández,Newcastle United,2.0,2021-08-21,True
Jacob Murphy,Newcastle United,2.0,2021-08-21,True
Miguel Almirón,Newcastle United,2.0,2021-08-21,True
Joe Willock,Newcastle United,2.0,2021-08-21,True
Mark Gillespie,Newcastle United,2.0,2021-08-21,False
Ciaran Clark,Newcastle United,2.0,2021-08-21,False
Joelinton,Newcastle United,2.0,2021-08-21,False
Jamal Lewis,Newcastle United,2.0,2021-08-21,False
Jeff Hendrick,Newcastle United,2.0,2021-08-21,False
Emil Krafth,Newcastle United,2.0,2021-08-21,False
Ryan Fraser,Newcastle United,2.0,2021-08-21,False
Dwight Gayle,Newcastle United,2.0,2021-08-21,False
Sean Longstaff,Newcastle United,2.0,2021-08-21,False
Vicente Guaita,Crystal Palace,2.0,2021-08-21,True
Joel Ward,Crystal Palace,2.0,2021-08-21,True
Tyrick Mitchell,Crystal Palace,2.0,2021-08-21,True
Marc Guéhi,Crystal Palace,2.0,2021-08-21,True
Cheikhou Kouyaté,Crystal Palace,2.0,2021-08-21,True
Wilfried Zaha,Crystal Palace,2.0,2021-08-21,True
Jeffrey Schlupp,Crystal Palace,2.0,2021-08-21,True
Joachim Andersen,Crystal Palace,2.0,2021-08-21,True
James McArthur,Crystal Palace,2.0,2021-08-21,True
Christian Benteke,Crystal Palace,2.0,2021-08-21,True
Conor Gallagher,Crystal Palace,2.0,2021-08-21,True
Jack Butland,Crystal Palace,2.0,2021-08-21,False
Remi Matthews,Crystal Palace,2.0,2021-08-21,False
James Tomkins,Crystal Palace,2.0,2021-08-21,False
Jordan Ayew,Crystal Palace,2.0,2021-08-21,False
Jean-Philippe Mateta,Crystal Palace,2.0,2021-08-21,False
Martin Kelly,Crystal Palace,2.0,2021-08-21,False
Jaïro Riedewald,Crystal Palace,2.0,2021-08-21,False
Jesuran Rak Sakyi,Crystal Palace,2.0,2021-08-21,False
David Raya,Brentford,2.0,2021-08-21,True
Rico Henry,Brentford,2.0,2021-08-21,True
Ethan Pinnock,Brentford,2.0,2021-08-21,True
Christian Nørgaard,Brentford,2.0,2021-08-21,True
Sergi Canós,Brentford,2.0,2021-08-21,True
Frank Onyeka,Brentford,2.0,2021-08-21,True
Ivan Toney,Brentford,2.0,2021-08-21,True
Pontus Jansson,Brentford,2.0,2021-08-21,True
Bryan Mbeumo,Brentford,2.0,2021-08-21,True
Kristoffer Ajer,Brentford,2.0,2021-08-21,True
Vitaly Janelt,Brentford,2.0,2021-08-21,True
Álvaro Fernández,Brentford,2.0,2021-08-21,False
Charlie Goode,Brentford,2.0,2021-08-21,False
Marcus Forss,Brentford,2.0,2021-08-21,False
Yoane Wissa,Brentford,2.0,2021-08-21,False
Saman Ghoddos,Brentford,2.0,2021-08-21,False
Halil Dervişoğlu,Brentford,2.0,2021-08-21,False
Mads Bidstrup,Brentford,2.0,2021-08-21,False
Mads Bech Sørensen,Brentford,2.0,2021-08-21,False
Mads Roerslev,Brentford,2.0,2021-08-21,False
Ederson,Manchester City,2.0,2021-08-21,True
Kyle Walker,Manchester City,2.0,2021-08-21,True
Rúben Dias,Manchester City,2.0,2021-08-21,True
İlkay Gündoğan,Manchester City,2.0,2021-08-21,True
Gabriel Jesus,Manchester City,2.0,2021-08-21,True
Jack Grealish,Manchester City,2.0,2021-08-21,True
Aymeric Laporte,Manchester City,2.0,2021-08-21,True
Rodri,Manchester City,2.0,2021-08-21,True
Bernardo Silva,Manchester City,2.0,2021-08-21,True
Ferrán Torres,Manchester City,2.0,2021-08-21,True
João Cancelo,Manchester City,2.0,2021-08-21,True
Zack Steffen,Manchester City,2.0,2021-08-21,False
Nathan Aké,Manchester City,2.0,2021-08-21,False
Raheem Sterling,Manchester City,2.0,2021-08-21,False
Oleksandr Zinchenko,Manchester City,2.0,2021-08-21,False
Benjamin Mendy,Manchester City,2.0,2021-08-21,False
Fernandinho,Manchester City,2.0,2021-08-21,False
Riyad Mahrez,Manchester City,2.0,2021-08-21,False
Thomas Doyle,Manchester City,2.0,2021-08-21,False
Cole Palmer,Manchester City,2.0,2021-08-21,False
Tim Krul,Norwich City,2.0,2021-08-21,True
Max Aarons,Norwich City,2.0,2021-08-21,True
Ben Gibson,Norwich City,2.0,2021-08-21,True
Grant Hanley,Norwich City,2.0,2021-08-21,True
Lukas Rupp,Norwich City,2.0,2021-08-21,True
Billy Gilmour,Norwich City,2.0,2021-08-21,True
Todd Cantwell,Norwich City,2.0,2021-08-21,True
Milot Rashica,Norwich City,2.0,2021-08-21,True
Pierre Lees-Melou,Norwich City,2.0,2021-08-21,True
Teemu Pukki,Norwich City,2.0,2021-08-21,True
Dimitris Giannoulis,Norwich City,2.0,2021-08-21,True
Angus Gunn,Norwich City,2.0,2021-08-21,False
Kieran Dowell,Norwich City,2.0,2021-08-21,False
Christos Tzolis,Norwich City,2.0,2021-08-21,False
Jakob Sørensen,Norwich City,2.0,2021-08-21,False
Kenny McLean,Norwich City,2.0,2021-08-21,False
Josh Sargent,Norwich City,2.0,2021-08-21,False
Bali Mumba,Norwich City,2.0,2021-08-21,False
Adam Idah,Norwich City,2.0,2021-08-21,False
Andrew Omobamidele,Norwich City,2.0,2021-08-21,False
Robert Sánchez,Brighton & Hove Albion,2.0,2021-08-21,True
Adam Webster,Brighton & Hove Albion,2.0,2021-08-21,True
Lewis Dunk,Brighton & Hove Albion,2.0,2021-08-21,True
Yves Bissouma,Brighton & Hove Albion,2.0,2021-08-21,True
Neal Maupay,Brighton & Hove Albion,2.0,2021-08-21,True
Alexis Mac Allister,Brighton & Hove Albion,2.0,2021-08-21,True
Leandro Trossard,Brighton & Hove Albion,2.0,2021-08-21,True
Pascal Groß,Brighton & Hove Albion,2.0,2021-08-21,True
Adam Lallana,Brighton & Hove Albion,2.0,2021-08-21,True
Solly March,Brighton & Hove Albion,2.0,2021-08-21,True
Shane Duffy,Brighton & Hove Albion,2.0,2021-08-21,True
Jason Steele,Brighton & Hove Albion,2.0,2021-08-21,False
Aaron Connolly,Brighton & Hove Albion,2.0,2021-08-21,False
Enock Mwepu,Brighton & Hove Albion,2.0,2021-08-21,False
Jakub Moder,Brighton & Hove Albion,2.0,2021-08-21,False
Steven Alzate,Brighton & Hove Albion,2.0,2021-08-21,False
Andi Zeqiri,Brighton & Hove Albion,2.0,2021-08-21,False
Moisés Caicedo,Brighton & Hove Albion,2.0,2021-08-21,False
Haydon Roberts,Brighton & Hove Albion,2.0,2021-08-21,False
Taylor Richards,Brighton & Hove Albion,2.0,2021-08-21,False
Daniel Bachmann,Watford,2.0,2021-08-21,True
Oghenekaro Etebo,Watford,2.0,2021-08-21,True
William Troost-Ekong,Watford,2.0,2021-08-21,True
Imran Louza,Watford,2.0,2021-08-21,True
Tom Cleverley,Watford,2.0,2021-08-21,True
Adam Masina,Watford,2.0,2021-08-21,True
Ken Sema,Watford,2.0,2021-08-21,True
Craig Cathcart,Watford,2.0,2021-08-21,True
Ismaila Sarr,Watford,2.0,2021-08-21,True
Emmanuel Dennis,Watford,2.0,2021-08-21,True
Christian Kabasele,Watford,2.0,2021-08-21,True
Ben Foster,Watford,2.0,2021-08-21,False
Jeremy Ngakia,Watford,2.0,2021-08-21,False
Danny Rose,Watford,2.0,2021-08-21,False
Joshua King,Watford,2.0,2021-08-21,False
Troy Deeney,Watford,2.0,2021-08-21,False
Ashley Fletcher,Watford,2.0,2021-08-21,False
Cucho,Watford,2.0,2021-08-21,False
Francisco Sierralta,Watford,2.0,2021-08-21,False
Kwadwo Baah,Watford,2.0,2021-08-21,False
Alex McCarthy,Southampton,2.0,2021-08-22,True
Jack Stephens,Southampton,2.0,2021-08-22,True
Oriol Romeu,Southampton,2.0,2021-08-22,True
James Ward-Prowse,Southampton,2.0,2021-08-22,True
Adam Armstrong,Southampton,2.0,2021-08-22,True
Che Adams,Southampton,2.0,2021-08-22,True
Romain Perraud,Southampton,2.0,2021-08-22,True
Moussa Djenepo,Southampton,2.0,2021-08-22,True
Valentino Livramento,Southampton,2.0,2021-08-22,True
Mohammed Salisu,Southampton,2.0,2021-08-22,True
Theo Walcott,Southampton,2.0,2021-08-22,True
Fraser Forster,Southampton,2.0,2021-08-22,False
Kyle Walker-Peters,Southampton,2.0,2021-08-22,False
Shane Long,Southampton,2.0,2021-08-22,False
Nathan Redmond,Southampton,2.0,2021-08-22,False
Nathan Tella,Southampton,2.0,2021-08-22,False
Mohamed Elyounoussi,Southampton,2.0,2021-08-22,False
Ibrahima Diallo,Southampton,2.0,2021-08-22,False
Jan Bednarek,Southampton,2.0,2021-08-22,False
Yan Valery,Southampton,2.0,2021-08-22,False
David de Gea,Manchester United,2.0,2021-08-22,True
Victor Lindelöf,Manchester United,2.0,2021-08-22,True
Harry Maguire,Manchester United,2.0,2021-08-22,True
Paul Pogba,Manchester United,2.0,2021-08-22,True
Anthony Martial,Manchester United,2.0,2021-08-22,True
Mason Greenwood,Manchester United,2.0,2021-08-22,True
Fred,Manchester United,2.0,2021-08-22,True
Bruno Fernandes,Manchester United,2.0,2021-08-22,True
Luke Shaw,Manchester United,2.0,2021-08-22,True
Aaron Wan-Bissaka,Manchester United,2.0,2021-08-22,True
Nemanja Matić,Manchester United,2.0,2021-08-22,True
Tom Heaton,Manchester United,2.0,2021-08-22,False
Juan Mata,Manchester United,2.0,2021-08-22,False
Jesse Lingard,Manchester United,2.0,2021-08-22,False
Raphaël Varane,Manchester United,2.0,2021-08-22,False
Diogo Dalot,Manchester United,2.0,2021-08-22,False
Daniel James,Manchester United,2.0,2021-08-22,False
Jadon Sancho,Manchester United,2.0,2021-08-22,False
Donny van de Beek,Manchester United,2.0,2021-08-22,False
Scott McTominay,Manchester United,2.0,2021-08-22,False
José Sá,Wolverhampton Wanderers,2.0,2021-08-22,True
Fernando Marçal,Wolverhampton Wanderers,2.0,2021-08-22,True
Rúben Neves,Wolverhampton Wanderers,2.0,2021-08-22,True
Raúl Jiménez,Wolverhampton Wanderers,2.0,2021-08-22,True
Francisco Trincão,Wolverhampton Wanderers,2.0,2021-08-22,True
Conor Coady,Wolverhampton Wanderers,2.0,2021-08-22,True
Nélson Semedo,Wolverhampton Wanderers,2.0,2021-08-22,True
Max Kilman,Wolverhampton Wanderers,2.0,2021-08-22,True
Romain Saïss,Wolverhampton Wanderers,2.0,2021-08-22,True
João Moutinho,Wolverhampton Wanderers,2.0,2021-08-22,True
Adama Traoré,Wolverhampton Wanderers,2.0,2021-08-22,True
John Ruddy,Wolverhampton Wanderers,2.0,2021-08-22,False
Ki-Jana Hoever,Wolverhampton Wanderers,2.0,2021-08-22,False
Rayan Aït Nouri,Wolverhampton Wanderers,2.0,2021-08-22,False
Fábio Silva,Wolverhampton Wanderers,2.0,2021-08-22,False
Morgan Gibbs-White,Wolverhampton Wanderers,2.0,2021-08-22,False
Leander Dendoncker,Wolverhampton Wanderers,2.0,2021-08-22,False
Luke Cundle,Wolverhampton Wanderers,2.0,2021-08-22,False
Christian Marques,Wolverhampton Wanderers,2.0,2021-08-22,False
Chem Campbell,Wolverhampton Wanderers,2.0,2021-08-22,False
Hugo Lloris,Tottenham Hotspur,2.0,2021-08-22,True
Sergio Reguilón,Tottenham Hotspur,2.0,2021-08-22,True
Pierre Højbjerg,Tottenham Hotspur,2.0,2021-08-22,True
Davinson Sánchez,Tottenham Hotspur,2.0,2021-08-22,True
Son Heung-min,Tottenham Hotspur,2.0,2021-08-22,True
Eric Dier,Tottenham Hotspur,2.0,2021-08-22,True
Dele Alli,Tottenham Hotspur,2.0,2021-08-22,True
Steven Bergwijn,Tottenham Hotspur,2.0,2021-08-22,True
Japhet Tanganga,Tottenham Hotspur,2.0,2021-08-22,True
Lucas Moura,Tottenham Hotspur,2.0,2021-08-22,True
Oliver Skipp,Tottenham Hotspur,2.0,2021-08-22,True
Pierluigi Gollini,Tottenham Hotspur,2.0,2021-08-22,False
Matt Doherty,Tottenham Hotspur,2.0,2021-08-22,False
Harry Winks,Tottenham Hotspur,2.0,2021-08-22,False
Harry Kane,Tottenham Hotspur,2.0,2021-08-22,False
Bryan,Tottenham Hotspur,2.0,2021-08-22,False
Giovani Lo Celso,Tottenham Hotspur,2.0,2021-08-22,False
Ryan Sessegnon,Tottenham Hotspur,2.0,2021-08-22,False
Ben Davies,Tottenham Hotspur,2.0,2021-08-22,False
Dane Scarlett,Tottenham Hotspur,2.0,2021-08-22,False
Bernd Leno,Arsenal,2.0,2021-08-22,True
Kieran Tierney,Arsenal,2.0,2021-08-22,True
Bukayo Saka,Arsenal,2.0,2021-08-22,True
Emile Smith Rowe,Arsenal,2.0,2021-08-22,True
Rob Holding,Arsenal,2.0,2021-08-22,True
Cédric Soares,Arsenal,2.0,2021-08-22,True
Nicolas Pépé,Arsenal,2.0,2021-08-22,True
Pablo Marí,Arsenal,2.0,2021-08-22,True
Albert Sambi Lokonga,Arsenal,2.0,2021-08-22,True
Granit Xhaka,Arsenal,2.0,2021-08-22,True
Martinelli,Arsenal,2.0,2021-08-22,True
Aaron Ramsdale,Arsenal,2.0,2021-08-22,False
Pierre-Emerick Aubameyang,Arsenal,2.0,2021-08-22,False
Ainsley Maitland-Niles,Arsenal,2.0,2021-08-22,False
Nuno Tavares,Arsenal,2.0,2021-08-22,False
Calum Chambers,Arsenal,2.0,2021-08-22,False
Reiss Nelson,Arsenal,2.0,2021-08-22,False
Mohamed Elneny,Arsenal,2.0,2021-08-22,False
Folarin Balogun,Arsenal,2.0,2021-08-22,False
Sead Kolašinac,Arsenal,2.0,2021-08-22,False
Edouard Mendy,Chelsea,2.0,2021-08-22,True
Antonio Rüdiger,Chelsea,2.0,2021-08-22,True
Marcos Alonso,Chelsea,2.0,2021-08-22,True
Andreas Christensen,Chelsea,2.0,2021-08-22,True
Jorginho,Chelsea,2.0,2021-08-22,True
Mateo Kovačić,Chelsea,2.0,2021-08-22,True
Romelu Lukaku,Chelsea,2.0,2021-08-22,True
Mason Mount,Chelsea,2.0,2021-08-22,True
Reece James,Chelsea,2.0,2021-08-22,True
César Azpilicueta,Chelsea,2.0,2021-08-22,True
Kai Havertz,Chelsea,2.0,2021-08-22,True
Kepa Arrizabalaga,Chelsea,2.0,2021-08-22,False
Thiago Silva,Chelsea,2.0,2021-08-22,False
N'Golo Kanté,Chelsea,2.0,2021-08-22,False
Timo Werner,Chelsea,2.0,2021-08-22,False
Trevoh Chalobah,Chelsea,2.0,2021-08-22,False
Kurt Zouma,Chelsea,2.0,2021-08-22,False
Callum Hudson-Odoi,Chelsea,2.0,2021-08-22,False
Ben Chilwell,Chelsea,2.0,2021-08-22,False
Hakim Ziyech,Chelsea,2.0,2021-08-22,False
Łukasz Fabiański,West Ham United,2.0,2021-08-23,True
Aaron Cresswell,West Ham United,2.0,2021-08-23,True
Vladimír Coufal,West Ham United,2.0,2021-08-23,True
Pablo Fornals,West Ham United,2.0,2021-08-23,True
Michail Antonio,West Ham United,2.0,2021-08-23,True
Craig Dawson,West Ham United,2.0,2021-08-23,True
Jarrod Bowen,West Ham United,2.0,2021-08-23,True
Angelo Ogbonna,West Ham United,2.0,2021-08-23,True
Saïd Benrahma,West Ham United,2.0,2021-08-23,True
Tomáš Souček,West Ham United,2.0,2021-08-23,True
Declan Rice,West Ham United,2.0,2021-08-23,True
Alphonse Areola,West Ham United,2.0,2021-08-23,False
Andriy Yarmolenko,West Ham United,2.0,2021-08-23,False
Manuel Lanzini,West Ham United,2.0,2021-08-23,False
Mark Noble,West Ham United,2.0,2021-08-23,False
Issa Diop,West Ham United,2.0,2021-08-23,False
Ryan Fredericks,West Ham United,2.0,2021-08-23,False
Ben Johnson,West Ham United,2.0,2021-08-23,False
Conor Coventry,West Ham United,2.0,2021-08-23,False
Jamal Baptiste,West Ham United,2.0,2021-08-23,False
Kasper Schmeichel,Leicester City,2.0,2021-08-23,True
Çağlar Söyüncü,Leicester City,2.0,2021-08-23,True
Harvey Barnes,Leicester City,2.0,2021-08-23,True
Youri Tielemans,Leicester City,2.0,2021-08-23,True
Jamie Vardy,Leicester City,2.0,2021-08-23,True
James Maddison,Leicester City,2.0,2021-08-23,True
Ayoze Pérez,Leicester City,2.0,2021-08-23,True
Daniel Amartey,Leicester City,2.0,2021-08-23,True
Ricardo Pereira,Leicester City,2.0,2021-08-23,True
Wilfred Ndidi,Leicester City,2.0,2021-08-23,True
Luke Thomas,Leicester City,2.0,2021-08-23,True
Danny Ward,Leicester City,2.0,2021-08-23,False
Marc Albrighton,Leicester City,2.0,2021-08-23,False
Kelechi Iheanacho,Leicester City,2.0,2021-08-23,False
Hamza Choudhury,Leicester City,2.0,2021-08-23,False
Kiernan Dewsbury-Hall,Leicester City,2.0,2021-08-23,False
Dennis Praet,Leicester City,2.0,2021-08-23,False
Timothy Castagne,Leicester City,2.0,2021-08-23,False
Patson Daka,Leicester City,2.0,2021-08-23,False
Boubakary Soumaré,Leicester City,2.0,2021-08-23,False
Ederson,Manchester City,3.0,2021-08-28,True
Kyle Walker,Manchester City,3.0,2021-08-28,True
Rúben Dias,Manchester City,3.0,2021-08-28,True
İlkay Gündoğan,Manchester City,3.0,2021-08-28,True
Gabriel Jesus,Manchester City,3.0,2021-08-28,True
Jack Grealish,Manchester City,3.0,2021-08-28,True
Aymeric Laporte,Manchester City,3.0,2021-08-28,True
Rodri,Manchester City,3.0,2021-08-28,True
Bernardo Silva,Manchester City,3.0,2021-08-28,True
Ferrán Torres,Manchester City,3.0,2021-08-28,True
João Cancelo,Manchester City,3.0,2021-08-28,True
Zack Steffen,Manchester City,3.0,2021-08-28,False
John Stones,Manchester City,3.0,2021-08-28,False
Nathan Aké,Manchester City,3.0,2021-08-28,False
Raheem Sterling,Manchester City,3.0,2021-08-28,False
Oleksandr Zinchenko,Manchester City,3.0,2021-08-28,False
Fernandinho,Manchester City,3.0,2021-08-28,False
Riyad Mahrez,Manchester City,3.0,2021-08-28,False
Thomas Doyle,Manchester City,3.0,2021-08-28,False
Cole Palmer,Manchester City,3.0,2021-08-28,False
Bernd Leno,Arsenal,3.0,2021-08-28,True
Kieran Tierney,Arsenal,3.0,2021-08-28,True
Bukayo Saka,Arsenal,3.0,2021-08-28,True
Martin Ødegaard,Arsenal,3.0,2021-08-28,True
Emile Smith Rowe,Arsenal,3.0,2021-08-28,True
Pierre-Emerick Aubameyang,Arsenal,3.0,2021-08-28,True
Rob Holding,Arsenal,3.0,2021-08-28,True
Cédric Soares,Arsenal,3.0,2021-08-28,True
Calum Chambers,Arsenal,3.0,2021-08-28,True
Sead Kolašinac,Arsenal,3.0,2021-08-28,True
Granit Xhaka,Arsenal,3.0,2021-08-28,True
Aaron Ramsdale,Arsenal,3.0,2021-08-28,False
Arthur Okonkwo,Arsenal,3.0,2021-08-28,False
Alexandre Lacazette,Arsenal,3.0,2021-08-28,False
Ainsley Maitland-Niles,Arsenal,3.0,2021-08-28,False
Nuno Tavares,Arsenal,3.0,2021-08-28,False
Pablo Marí,Arsenal,3.0,2021-08-28,False
Albert Sambi Lokonga,Arsenal,3.0,2021-08-28,False
Mohamed Elneny,Arsenal,3.0,2021-08-28,False
Martinelli,Arsenal,3.0,2021-08-28,False
Łukasz Fabiański,West Ham United,3.0,2021-08-28,True
Aaron Cresswell,West Ham United,3.0,2021-08-28,True
Vladimír Coufal,West Ham United,3.0,2021-08-28,True
Pablo Fornals,West Ham United,3.0,2021-08-28,True
Michail Antonio,West Ham United,3.0,2021-08-28,True
Craig Dawson,West Ham United,3.0,2021-08-28,True
Jarrod Bowen,West Ham United,3.0,2021-08-28,True
Angelo Ogbonna,West Ham United,3.0,2021-08-28,True
Saïd Benrahma,West Ham United,3.0,2021-08-28,True
Tomáš Souček,West Ham United,3.0,2021-08-28,True
Declan Rice,West Ham United,3.0,2021-08-28,True
Alphonse Areola,West Ham United,3.0,2021-08-28,False
Andriy Yarmolenko,West Ham United,3.0,2021-08-28,False
Manuel Lanzini,West Ham United,3.0,2021-08-28,False
Mark Noble,West Ham United,3.0,2021-08-28,False
Issa Diop,West Ham United,3.0,2021-08-28,False
Ryan Fredericks,West Ham United,3.0,2021-08-28,False
Ben Johnson,West Ham United,3.0,2021-08-28,False
Conor Coventry,West Ham United,3.0,2021-08-28,False
Jamal Baptiste,West Ham United,3.0,2021-08-28,False
Vicente Guaita,Crystal Palace,3.0,2021-08-28,True
Joel Ward,Crystal Palace,3.0,2021-08-28,True
Tyrick Mitchell,Crystal Palace,3.0,2021-08-28,True
Marc Guéhi,Crystal Palace,3.0,2021-08-28,True
Cheikhou Kouyaté,Crystal Palace,3.0,2021-08-28,True
Jordan Ayew,Crystal Palace,3.0,2021-08-28,True
Wilfried Zaha,Crystal Palace,3.0,2021-08-28,True
Joachim Andersen,Crystal Palace,3.0,2021-08-28,True
James McArthur,Crystal Palace,3.0,2021-08-28,True
Christian Benteke,Crystal Palace,3.0,2021-08-28,True
Conor Gallagher,Crystal Palace,3.0,2021-08-28,True
Jack Butland,Crystal Palace,3.0,2021-08-28,False
James Tomkins,Crystal Palace,3.0,2021-08-28,False
Jean-Philippe Mateta,Crystal Palace,3.0,2021-08-28,False
Jeffrey Schlupp,Crystal Palace,3.0,2021-08-28,False
Martin Kelly,Crystal Palace,3.0,2021-08-28,False
Reece Hannam,Crystal Palace,3.0,2021-08-28,False
Jaïro Riedewald,Crystal Palace,3.0,2021-08-28,False
Robert Street,Crystal Palace,3.0,2021-08-28,False
Jesuran Rak Sakyi,Crystal Palace,3.0,2021-08-28,False
Tim Krul,Norwich City,3.0,2021-08-28,True
Max Aarons,Norwich City,3.0,2021-08-28,True
Ben Gibson,Norwich City,3.0,2021-08-28,True
Grant Hanley,Norwich City,3.0,2021-08-28,True
Billy Gilmour,Norwich City,3.0,2021-08-28,True
Todd Cantwell,Norwich City,3.0,2021-08-28,True
Milot Rashica,Norwich City,3.0,2021-08-28,True
Pierre Lees-Melou,Norwich City,3.0,2021-08-28,True
Brandon Williams,Norwich City,3.0,2021-08-28,True
Teemu Pukki,Norwich City,3.0,2021-08-28,True
Kenny McLean,Norwich City,3.0,2021-08-28,True
Angus Gunn,Norwich City,3.0,2021-08-28,False
Christoph Zimmermann,Norwich City,3.0,2021-08-28,False
Lukas Rupp,Norwich City,3.0,2021-08-28,False
Kieran Dowell,Norwich City,3.0,2021-08-28,False
Jakob Sørensen,Norwich City,3.0,2021-08-28,False
Josh Sargent,Norwich City,3.0,2021-08-28,False
Dimitris Giannoulis,Norwich City,3.0,2021-08-28,False
Adam Idah,Norwich City,3.0,2021-08-28,False
Andrew Omobamidele,Norwich City,3.0,2021-08-28,False
Kasper Schmeichel,Leicester City,3.0,2021-08-28,True
Çağlar Söyüncü,Leicester City,3.0,2021-08-28,True
Harvey Barnes,Leicester City,3.0,2021-08-28,True
Youri Tielemans,Leicester City,3.0,2021-08-28,True
Jamie Vardy,Leicester City,3.0,2021-08-28,True
James Maddison,Leicester City,3.0,2021-08-28,True
Marc Albrighton,Leicester City,3.0,2021-08-28,True
Daniel Amartey,Leicester City,3.0,2021-08-28,True
Ricardo Pereira,Leicester City,3.0,2021-08-28,True
Wilfred Ndidi,Leicester City,3.0,2021-08-28,True
Luke Thomas,Leicester City,3.0,2021-08-28,True
Danny Ward,Leicester City,3.0,2021-08-28,False
Eldin Jakupović,Leicester City,3.0,2021-08-28,False
Kelechi Iheanacho,Leicester City,3.0,2021-08-28,False
Hamza Choudhury,Leicester City,3.0,2021-08-28,False
Kiernan Dewsbury-Hall,Leicester City,3.0,2021-08-28,False
Dennis Praet,Leicester City,3.0,2021-08-28,False
Timothy Castagne,Leicester City,3.0,2021-08-28,False
Patson Daka,Leicester City,3.0,2021-08-28,False
Boubakary Soumaré,Leicester City,3.0,2021-08-28,False
Robert Sánchez,Brighton & Hove Albion,3.0,2021-08-28,True
Adam Webster,Brighton & Hove Albion,3.0,2021-08-28,True
Lewis Dunk,Brighton & Hove Albion,3.0,2021-08-28,True
Yves Bissouma,Brighton & Hove Albion,3.0,2021-08-28,True
Neal Maupay,Brighton & Hove Albion,3.0,2021-08-28,True
Alexis Mac Allister,Brighton & Hove Albion,3.0,2021-08-28,True
Leandro Trossard,Brighton & Hove Albion,3.0,2021-08-28,True
Pascal Groß,Brighton & Hove Albion,3.0,2021-08-28,True
