player,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,matchweek
Sam Johnstone,6.0,2.0,4.0,66.7,2.0, (Matchweek 36)
Alisson,3.0,1.0,2.0,66.7,1.0, (Matchweek 36)
Jordan Pickford,3.0,1.0,2.0,66.7,1.4, (Matchweek 36)
Aaron Ramsdale,6.0,0.0,6.0,100.0,0.9, (Matchweek 36)
David de Gea,5.0,1.0,4.0,80.0,1.5, (Matchweek 37)
Alphonse Areola,6.0,1.0,5.0,83.3,1.2, (Matchweek 37)
Alex McCarthy,7.0,2.0,5.0,71.4,1.5, (Matchweek 37)
Kiko Casilla,5.0,0.0,5.0,100.0,1.6, (Matchweek 37)
Robert Sánchez,4.0,2.0,2.0,50.0,2.8, (Matchweek 37)
Ederson,6.0,3.0,3.0,50.0,2.6, (Matchweek 37)
Edouard Mendy,3.0,1.0,2.0,66.7,0.4, (Matchweek 37)
Kasper Schmeichel,5.0,2.0,4.0,80.0,2.6, (Matchweek 37)
Martin Dúbravka,1.0,0.0,1.0,100.0,0.1, (Matchweek 37)
Aaron Ramsdale,5.0,1.0,4.0,80.0,1.6, (Matchweek 37)
Hugo Lloris,4.0,2.0,3.0,50.0,0.5, (Matchweek 37)
Emiliano Martínez,4.0,1.0,3.0,75.0,1.5, (Matchweek 37)
Jordan Pickford,3.0,0.0,3.0,100.0,0.3, (Matchweek 37)
John Ruddy,4.0,1.0,3.0,75.0,1.1, (Matchweek 37)
Vicente Guaita,3.0,3.0,0.0,0.0,1.9, (Matchweek 37)
Bernd Leno,5.0,1.0,4.0,80.0,1.3, (Matchweek 37)
Will Norris,3.0,3.0,0.0,0.0,1.0, (Matchweek 37)
Alisson,3.0,0.0,3.0,100.0,0.5, (Matchweek 37)
Sam Johnstone,9.0,3.0,6.0,66.7,3.3, (Matchweek 37)
Darren Randolph,4.0,1.0,3.0,75.0,2.2, (Matchweek 37)
Emiliano Martínez,6.0,1.0,5.0,83.3,1.2, (Matchweek 38)
Edouard Mendy,2.0,1.0,1.0,50.0,1.1, (Matchweek 38)
Kepa Arrizabalaga,0.0,1.0,0.0,0.0,0.6, (Matchweek 38)
Kasper Schmeichel,4.0,4.0,1.0,0.0,1.4, (Matchweek 38)
Hugo Lloris,4.0,2.0,4.0,100.0,2.2, (Matchweek 38)
Ederson,2.0,0.0,2.0,100.0,0.5, (Matchweek 38)
Jordan Pickford,11.0,5.0,6.0,54.5,4.7, (Matchweek 38)
Aaron Ramsdale,3.0,0.0,3.0,100.0,0.1, (Matchweek 38)
Will Norris,3.0,1.0,2.0,66.7,0.1, (Matchweek 38)
Rui Patrício,3.0,2.0,2.0,66.7,1.7, (Matchweek 38)
Dean Henderson,3.0,1.0,2.0,66.7,1.0, (Matchweek 38)
Łukasz Fabiański,5.0,0.0,5.0,100.0,1.0, (Matchweek 38)
Alex McCarthy,7.0,3.0,4.0,57.1,1.8, (Matchweek 38)
Kiko Casilla,5.0,1.0,4.0,80.0,1.7, (Matchweek 38)
Sam Johnstone,8.0,3.0,6.0,75.0,3.4, (Matchweek 38)
Bernd Leno,1.0,0.0,1.0,100.0,0.0, (Matchweek 38)
Robert Sánchez,4.0,2.0,2.0,50.0,1.1, (Matchweek 38)
Alisson,4.0,0.0,4.0,100.0,1.1, (Matchweek 38)
Vicente Guaita,5.0,2.0,3.0,60.0,2.2, (Matchweek 38)
Marek Rodák,3.0,2.0,2.0,66.7,1.5, (Matchweek 38)
Martin Dúbravka,0.0,0.0,0.0,0.0,0.0, (Matchweek 38)
