player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Gylfi Sigurðsson,10.0,is ISL,AM,29-225,90.0,1.0,1.0,54.0,5.0,1.0,0.0,2.0,1.0,24.0,0.0,0.0,3.0,0.1,0.4,44.0,59.1,4.0,6.0,0.0,0.0, (Matchweek 35)
Idrissa Gana Gueye,17.0,sn SEN,DM,29-207,75.0,0.0,1.0,48.0,3.0,1.0,0.0,0.0,0.0,21.0,2.0,1.0,0.0,0.0,0.2,43.0,81.4,8.0,1.0,0.0,0.0, (Matchweek 35)
James McCarthy,16.0,ie IRL,DM,28-160,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,8.0,87.5,0.0,0.0,0.0,0.0, (Matchweek 35)
Morgan Schneiderlin,18.0,fr FRA,DM,29-164,90.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,2.0,0.0,0.0,49.0,91.8,1.0,0.0,0.0,0.0, (Matchweek 35)
Lucas Digne,12.0,fr FRA,LB,25-275,84.0,1.0,0.0,63.0,3.0,1.0,0.0,2.0,1.0,8.0,2.0,3.0,0.0,0.0,0.3,49.0,71.4,3.0,3.0,0.0,1.0, (Matchweek 35)
Phil Jagielka,6.0,eng ENG,LB,36-247,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 35)
Kurt Zouma,5.0,fr FRA,CB,24-176,90.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,4.0,2.0,0.1,0.0,46.0,76.1,2.0,3.0,0.0,1.0, (Matchweek 35)
Michael Keane,4.0,eng ENG,CB,26-100,90.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,2.0,0.0,0.0,39.0,76.9,0.0,2.0,0.0,0.0, (Matchweek 35)
Séamus Coleman,23.0,ie IRL,RB,30-192,90.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,2.0,3.0,0.0,0.0,53.0,73.6,5.0,3.0,1.0,2.0, (Matchweek 35)
Jordan Pickford,1.0,eng ENG,GK,25-045,90.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,62.5,0.0,0.0,0.0,0.0, (Matchweek 35)
Romelu Lukaku,9.0,be BEL,FW,25-343,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,26.0,53.8,1.0,1.0,1.0,2.0, (Matchweek 35)
Anthony Martial,11.0,fr FRA,"LW,AM",23-137,90.0,0.0,0.0,34.0,0.0,0.0,0.0,2.0,1.0,14.0,0.0,1.0,0.0,0.1,0.0,20.0,65.0,0.0,8.0,1.0,2.0, (Matchweek 35)
Marcus Rashford,10.0,eng ENG,RW,21-172,76.0,0.0,0.0,27.0,1.0,0.0,0.0,3.0,0.0,11.0,1.0,1.0,0.0,0.1,0.0,20.0,80.0,2.0,4.0,1.0,1.0, (Matchweek 35)
Andreas Pereira,15.0,br BRA,LW,23-110,14.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,13.0,69.2,5.0,3.0,0.0,0.0, (Matchweek 35)
Fred,17.0,br BRA,CM,26-047,45.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,23.0,60.9,0.0,0.0,1.0,1.0, (Matchweek 35)
Scott McTominay,39.0,sct SCO,"AM,RW",22-134,45.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,16.0,87.5,0.0,0.0,0.0,0.0, (Matchweek 35)
Paul Pogba,6.0,fr FRA,"DM,CM",26-037,90.0,0.0,0.0,70.0,4.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,0.0,0.3,60.0,85.0,7.0,8.0,1.0,1.0, (Matchweek 35)
Nemanja Matić,31.0,rs SRB,DM,30-263,90.0,0.0,0.0,58.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,2.0,2.0,0.1,0.0,48.0,85.4,3.0,5.0,0.0,0.0, (Matchweek 35)
Diogo Dalot,20.0,pt POR,LB,20-034,90.0,0.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,18.0,5.0,2.0,7.0,0.0,0.0,53.0,71.7,4.0,2.0,1.0,1.0, (Matchweek 35)
Phil Jones,4.0,eng ENG,CB,27-059,45.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,22.0,95.5,0.0,0.0,0.0,0.0, (Matchweek 35)
Ashley Young,18.0,eng ENG,RB,33-286,45.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,3.0,0.0,0.0,37.0,67.6,2.0,1.0,0.0,0.0, (Matchweek 35)
Chris Smalling,12.0,eng ENG,CB,29-150,90.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,42.0,85.7,0.0,2.0,0.0,0.0, (Matchweek 35)
Victor Lindelöf,2.0,se SWE,"CB,RB",24-278,90.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,0.0,54.0,83.3,3.0,3.0,0.0,0.0, (Matchweek 35)
David de Gea,1.0,es ESP,GK,28-165,90.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,74.3,0.0,0.0,0.0,0.0, (Matchweek 35)
Pierre-Emerick Aubameyang,14.0,ga GAB,FW,29-307,90.0,1.0,0.0,34.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,1.0,0.1,0.2,26.0,73.1,5.0,5.0,1.0,2.0, (Matchweek 35)
Alexandre Lacazette,9.0,fr FRA,FW,27-328,90.0,0.0,1.0,44.0,2.0,1.0,0.0,3.0,0.0,12.0,1.0,0.0,1.0,0.3,0.1,28.0,75.0,3.0,1.0,3.0,4.0, (Matchweek 35)
Mesut Özil,10.0,de GER,AM,30-188,90.0,1.0,0.0,98.0,4.0,0.0,0.0,2.0,2.0,15.0,0.0,0.0,1.0,0.2,0.1,85.0,89.4,12.0,14.0,2.0,4.0, (Matchweek 35)
Mohamed Elneny,4.0,eg EGY,CM,26-284,67.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,1.0,0.1,0.0,48.0,89.6,5.0,5.0,0.0,0.0, (Matchweek 35)
Lucas Torreira,11.0,uy URU,CM,23-069,23.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,21.0,85.7,2.0,2.0,0.0,0.0, (Matchweek 35)
Mattéo Guendouzi,29.0,fr FRA,CM,20-007,90.0,0.0,0.0,99.0,3.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,3.0,0.0,0.3,88.0,89.8,9.0,6.0,1.0,2.0, (Matchweek 35)
Sead Kolašinac,31.0,ba BIH,"CB,WB",25-305,90.0,0.0,0.0,97.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,89.0,82.0,4.0,12.0,1.0,2.0, (Matchweek 35)
Carl Jenkinson,25.0,eng ENG,WB,27-072,45.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,22.0,77.3,1.0,2.0,0.0,0.0, (Matchweek 35)
Ainsley Maitland-Niles,15.0,eng ENG,WB,21-235,45.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,3.0,0.0,0.0,50.0,84.0,5.0,7.0,2.0,2.0, (Matchweek 35)
Konstantinos Mavropanos,27.0,gr GRE,CB,21-131,45.0,0.0,0.0,60.0,2.0,0.0,0.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,0.2,55.0,94.5,5.0,6.0,1.0,1.0, (Matchweek 35)
Alex Iwobi,17.0,ng NGA,WB,22-353,45.0,0.0,0.0,48.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,0.2,0.0,37.0,64.9,4.0,13.0,2.0,4.0, (Matchweek 35)
Laurent Koscielny,6.0,fr FRA,CB,33-223,90.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,0.0,0.0,74.0,95.9,2.0,10.0,1.0,2.0, (Matchweek 35)
Shkodran Mustafi,20.0,de GER,CB,27-004,90.0,0.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,1.0,0.2,0.0,66.0,87.9,7.0,5.0,0.0,0.0, (Matchweek 35)
Bernd Leno,19.0,de GER,GK,27-048,90.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,90.0,0.0,0.0,0.0,0.0, (Matchweek 35)
Wilfried Zaha,11.0,ci CIV,FW,26-162,90.0,1.0,0.0,48.0,6.0,0.0,0.0,1.0,1.0,13.0,2.0,0.0,0.0,0.4,0.4,26.0,76.9,6.0,8.0,2.0,5.0, (Matchweek 35)
Christian Benteke,17.0,be BEL,FW,28-139,77.0,1.0,1.0,30.0,2.0,2.0,0.0,3.0,1.0,16.0,1.0,0.0,1.0,0.4,0.4,18.0,66.7,2.0,0.0,1.0,1.0, (Matchweek 35)
Jordan Ayew,14.0,gh GHA,FW,27-222,13.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,0.1,0.1,5.0,100.0,0.0,3.0,0.0,0.0, (Matchweek 35)
Max Meyer,7.0,de GER,LM,23-215,79.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0,1.0,3.0,0.1,0.0,26.0,84.6,4.0,3.0,0.0,0.0, (Matchweek 35)
Andros Townsend,10.0,eng ENG,LM,27-279,11.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,62.5,1.0,2.0,0.0,0.0, (Matchweek 35)
James McArthur,18.0,sct SCO,RM,31-196,90.0,1.0,0.0,48.0,1.0,0.0,0.0,3.0,1.0,35.0,3.0,0.0,1.0,0.6,0.0,35.0,71.4,3.0,4.0,1.0,1.0, (Matchweek 35)
Cheikhou Kouyaté,8.0,sn SEN,DM,29-121,90.0,0.0,0.0,31.0,2.0,0.0,0.0,3.0,3.0,21.0,5.0,0.0,2.0,0.2,0.0,19.0,63.2,1.0,1.0,0.0,0.0, (Matchweek 35)
Luka Milivojević,4.0,rs SRB,DM,28-014,90.0,0.0,1.0,52.0,6.0,1.0,0.0,0.0,0.0,22.0,5.0,1.0,1.0,0.0,0.4,38.0,73.7,1.0,4.0,0.0,0.0, (Matchweek 35)
Joel Ward,2.0,eng ENG,LB,29-174,90.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,5.0,0.0,0.0,24.0,70.8,1.0,3.0,0.0,0.0, (Matchweek 35)
Scott Dann,6.0,eng ENG,CB,32-066,90.0,0.0,1.0,24.0,2.0,1.0,0.0,3.0,1.0,8.0,0.0,0.0,3.0,0.2,0.0,10.0,60.0,1.0,0.0,0.0,0.0, (Matchweek 35)
Martin Kelly,34.0,eng ENG,CB,28-359,90.0,0.0,0.0,31.0,2.0,1.0,0.0,1.0,0.0,11.0,2.0,0.0,4.0,0.3,0.1,15.0,60.0,1.0,1.0,0.0,0.0, (Matchweek 35)
Aaron Wan-Bissaka,29.0,eng ENG,RB,21-146,90.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,31.0,3.0,4.0,6.0,0.0,0.1,33.0,66.7,1.0,3.0,0.0,0.0, (Matchweek 35)
Vicente Guaita,31.0,es ESP,GK,32-101,90.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0, (Matchweek 35)
Oumar Niasse,29.0,sn SEN,FW,29-003,66.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.2,0.0,3.0,66.7,0.0,1.0,3.0,4.0, (Matchweek 35)
Kenneth Zohore,10.0,dk DEN,FW,25-080,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,1.0,0.0,0.0, (Matchweek 35)
Nathaniel Mendez-Laing,19.0,eng ENG,LM,27-006,90.0,0.0,0.0,28.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.3,19.0,78.9,4.0,4.0,4.0,4.0, (Matchweek 35)
Joe Ralls,8.0,eng ENG,CM,25-190,78.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,0.0,25.0,64.0,5.0,1.0,0.0,0.0, (Matchweek 35)
Leandro Bacuna,15.0,cw CUW,CM,27-243,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,33.3,0.0,1.0,0.0,0.0, (Matchweek 35)
Víctor Camarasa,21.0,es ESP,CM,24-328,90.0,0.0,0.0,32.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,21.0,71.4,2.0,0.0,3.0,3.0, (Matchweek 35)
Junior Hoilett,33.0,ca CAN,RM,28-320,82.0,0.0,0.0,21.0,1.0,0.0,0.0,3.0,1.0,11.0,2.0,0.0,2.0,0.1,0.0,8.0,62.5,0.0,1.0,2.0,3.0, (Matchweek 35)
Josh Murphy,11.0,eng ENG,RM,24-056,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0, (Matchweek 35)
Aron Gunnarsson,17.0,is ISL,DM,29-364,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,2.0,0.0,0.0,25.0,60.0,1.0,0.0,0.0,0.0, (Matchweek 35)
Joe Bennett,3.0,eng ENG,LB,29-024,90.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,3.0,0.0,0.0,18.0,44.4,0.0,3.0,0.0,0.0, (Matchweek 35)
Bruno Ecuele Manga,5.0,ga GAB,CB,30-279,90.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,3.0,0.0,0.0,18.0,72.2,2.0,0.0,0.0,0.0, (Matchweek 35)
Sean Morrison,4.0,eng ENG,CB,28-103,90.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,9.0,3.0,0.0,1.0,0.7,0.0,18.0,61.1,1.0,0.0,0.0,0.0, (Matchweek 35)
Lee Peltier,2.0,eng ENG,RB,32-131,90.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,2.0,0.0,0.0,17.0,41.2,0.0,0.0,1.0,1.0, (Matchweek 35)
Neil Etheridge,1.0,ph PHI,GK,29-073,90.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,19.4,0.0,0.0,0.0,0.0, (Matchweek 35)
Roberto Firmino,9.0,br BRA,FW,27-201,90.0,0.0,0.0,67.0,2.0,0.0,0.0,3.0,1.0,17.0,1.0,0.0,2.0,0.7,0.3,55.0,85.5,4.0,9.0,2.0,3.0, (Matchweek 35)
Sadio Mané,10.0,sn SEN,LW,27-011,90.0,0.0,0.0,58.0,6.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,1.0,0.3,1.0,46.0,78.3,3.0,9.0,2.0,4.0, (Matchweek 35)
Mohamed Salah,11.0,eg EGY,RW,26-310,90.0,0.0,0.0,44.0,5.0,1.0,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.6,0.0,31.0,67.7,5.0,7.0,4.0,6.0, (Matchweek 35)
Naby Keïta,8.0,gn GUI,CM,24-070,70.0,0.0,0.0,70.0,4.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,2.0,0.0,0.1,57.0,93.0,9.0,13.0,2.0,2.0, (Matchweek 35)
Fabinho,3.0,br BRA,CM,25-180,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 35)
James Milner,7.0,eng ENG,CM,33-107,16.0,1.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,26.0,88.5,1.0,1.0,0.0,0.0, (Matchweek 35)
Jordan Henderson,14.0,eng ENG,CM,28-308,90.0,0.0,0.0,84.0,1.0,0.0,0.0,1.0,0.0,21.0,2.0,1.0,1.0,0.3,0.3,75.0,85.3,7.0,3.0,1.0,1.0, (Matchweek 35)
Georginio Wijnaldum,5.0,nl NED,DM,28-161,90.0,1.0,0.0,62.0,2.0,0.0,0.0,1.0,1.0,12.0,2.0,2.0,1.0,0.1,0.0,56.0,96.4,3.0,5.0,2.0,3.0, (Matchweek 35)
Andrew Robertson,26.0,sct SCO,LB,25-041,90.0,0.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,69.0,84.1,4.0,2.0,0.0,1.0, (Matchweek 35)
Virgil van Dijk,4.0,nl NED,CB,27-287,90.0,0.0,0.0,82.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.3,0.0,72.0,83.3,4.0,1.0,0.0,0.0, (Matchweek 35)
Joël Matip,32.0,cm CMR,CB,27-256,90.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,92.0,93.5,8.0,9.0,0.0,0.0, (Matchweek 35)
Trent Alexander-Arnold,66.0,eng ENG,RB,20-196,85.0,0.0,1.0,73.0,5.0,1.0,0.0,2.0,0.0,11.0,0.0,1.0,4.0,0.1,0.8,64.0,76.6,5.0,2.0,0.0,0.0, (Matchweek 35)
Joe Gomez,12.0,eng ENG,RB,21-333,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,57.1,0.0,0.0,0.0,0.0, (Matchweek 35)
Alisson,13.0,br BRA,GK,26-201,90.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,95.5,0.0,0.0,0.0,0.0, (Matchweek 35)
Gonzalo Higuaín,9.0,ar ARG,FW,31-133,76.0,1.0,0.0,26.0,2.0,1.0,0.0,5.0,2.0,10.0,0.0,0.0,0.0,0.3,0.0,14.0,64.3,1.0,3.0,2.0,2.0, (Matchweek 35)
Olivier Giroud,18.0,fr FRA,FW,32-204,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 35)
Eden Hazard,10.0,be BEL,LW,28-105,90.0,0.0,1.0,95.0,11.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.1,0.2,87.0,73.6,14.0,33.0,7.0,8.0, (Matchweek 35)
Callum Hudson-Odoi,20.0,eng ENG,RW,18-166,40.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,32.0,84.4,1.0,6.0,0.0,0.0, (Matchweek 35)
Pedro,11.0,es ESP,RW,31-268,50.0,0.0,0.0,37.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.1,31.0,74.2,2.0,7.0,1.0,3.0, (Matchweek 35)
Ruben Loftus-Cheek,12.0,eng ENG,CM,23-089,90.0,0.0,0.0,67.0,1.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,0.4,0.0,56.0,96.4,1.0,12.0,0.0,1.0, (Matchweek 35)
N'Golo Kanté,7.0,fr FRA,CM,28-024,45.0,1.0,0.0,33.0,3.0,0.0,0.0,2.0,1.0,9.0,1.0,0.0,2.0,0.1,0.0,25.0,88.0,3.0,6.0,0.0,0.0, (Matchweek 35)
Mateo Kovačić,17.0,hr CRO,CM,24-351,45.0,0.0,0.0,56.0,2.0,0.0,0.0,2.0,0.0,10.0,5.0,1.0,0.0,0.1,0.3,49.0,81.6,4.0,12.0,2.0,2.0, (Matchweek 35)
Jorginho,5.0,it ITA,DM,27-123,90.0,0.0,0.0,87.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,80.0,87.5,9.0,4.0,0.0,0.0, (Matchweek 35)
Emerson Palmieri,33.0,it ITA,LB,24-262,90.0,0.0,0.0,92.0,4.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,90.0,87.8,7.0,23.0,0.0,0.0, (Matchweek 35)
David Luiz,30.0,br BRA,CB,32-000,90.0,0.0,0.0,90.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,2.0,0.0,0.0,82.0,84.1,8.0,5.0,0.0,0.0, (Matchweek 35)
Andreas Christensen,27.0,dk DEN,CB,23-012,90.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,82.0,92.7,10.0,6.0,0.0,0.0, (Matchweek 35)
César Azpilicueta,28.0,es ESP,RB,29-237,90.0,0.0,1.0,101.0,4.0,1.0,0.0,2.0,2.0,18.0,5.0,0.0,3.0,0.1,0.2,90.0,71.1,5.0,2.0,0.0,0.0, (Matchweek 35)
Kepa Arrizabalaga,1.0,es ESP,GK,24-201,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 35)
Chris Wood,11.0,nz NZL,FW,27-136,90.0,0.0,1.0,32.0,2.0,1.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.1,0.0,20.0,40.0,0.0,2.0,1.0,2.0, (Matchweek 35)
Ashley Barnes,10.0,eng ENG,FW,29-174,90.0,1.0,0.0,32.0,0.0,0.0,0.0,2.0,1.0,25.0,2.0,0.0,2.0,0.8,0.0,8.0,37.5,2.0,1.0,0.0,0.0, (Matchweek 35)
Dwight McNeil,31.0,eng ENG,LM,19-151,90.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2.0,5.0,0.0,0.0,22.0,59.1,0.0,3.0,0.0,1.0, (Matchweek 35)
Jack Cork,4.0,eng ENG,CM,29-301,90.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,21.0,3.0,2.0,2.0,0.0,0.0,16.0,75.0,2.0,2.0,1.0,1.0, (Matchweek 35)
Ashley Westwood,18.0,eng ENG,CM,29-021,90.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,28.0,85.7,1.0,1.0,0.0,0.0, (Matchweek 35)
Jeff Hendrick,13.0,ie IRL,RM,27-081,90.0,1.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0,1.0,2.0,0.0,0.0,12.0,75.0,1.0,0.0,0.0,0.0, (Matchweek 35)
Charlie Taylor,3.0,eng ENG,LB,25-216,90.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,0.0,37.0,78.4,3.0,2.0,1.0,1.0, (Matchweek 35)
Ben Mee,6.0,eng ENG,CB,29-211,90.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.1,23.0,65.2,1.0,0.0,0.0,0.0, (Matchweek 35)
James Tarkowski,5.0,eng ENG,CB,26-154,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,18.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 35)
Matthew Lowton,2.0,eng ENG,RB,29-317,90.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,2.0,4.0,0.0,0.0,26.0,57.7,3.0,1.0,0.0,0.0, (Matchweek 35)
Tom Heaton,1.0,eng ENG,GK,33-007,90.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,47.4,0.0,0.0,0.0,0.0, (Matchweek 35)
Andre Gray,18.0,jm JAM,FW,27-301,90.0,1.0,0.0,23.0,2.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,0.6,0.1,12.0,58.3,1.0,1.0,1.0,1.0, (Matchweek 31)
Gerard Deulofeu,7.0,es ESP,FW,25-041,90.0,0.0,0.0,57.0,7.0,0.0,0.0,3.0,0.0,14.0,1.0,0.0,0.0,0.2,0.3,48.0,64.6,7.0,18.0,2.0,2.0, (Matchweek 31)
Roberto Pereyra,37.0,ar ARG,AM,28-106,90.0,0.0,0.0,58.0,3.0,1.0,0.0,2.0,1.0,14.0,3.0,0.0,1.0,0.3,0.0,38.0,84.2,5.0,10.0,4.0,6.0, (Matchweek 31)
Will Hughes,19.0,eng ENG,AM,24-006,76.0,0.0,0.0,43.0,3.0,0.0,0.0,2.0,0.0,18.0,1.0,1.0,1.0,0.1,0.3,26.0,69.2,1.0,2.0,0.0,2.0, (Matchweek 31)
Isaac Success,10.0,ng NGA,AM,23-106,14.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,1.0,0.0,0.0,1.0, (Matchweek 31)
Étienne Capoue,29.0,fr FRA,CM,30-286,90.0,0.0,0.0,96.0,2.0,0.0,0.0,0.0,0.0,18.0,2.0,1.0,0.0,0.0,0.0,87.0,88.5,10.0,11.0,1.0,2.0, (Matchweek 31)
Abdoulaye Doucouré,16.0,ml MLI,CM,26-112,90.0,0.0,0.0,100.0,2.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.2,0.2,92.0,76.1,9.0,9.0,2.0,4.0, (Matchweek 31)
Adam Masina,11.0,ma MAR,LB,25-111,90.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,2.0,0.0,0.0,65.0,84.6,2.0,5.0,0.0,0.0, (Matchweek 31)
Craig Cathcart,15.0,nir NIR,CB,30-076,45.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,37.0,91.9,0.0,4.0,0.0,0.0, (Matchweek 31)
Kiko Femenía,21.0,es ESP,RB,28-080,45.0,0.0,0.0,39.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.2,36.0,83.3,0.0,2.0,0.0,0.0, (Matchweek 31)
Christian Kabasele,27.0,be BEL,CB,28-058,90.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,1.0,0.0,0.0,69.0,76.8,3.0,3.0,0.0,0.0, (Matchweek 31)
