player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Benjamin Mendy,22.0,fr FRA,LB,23-279,16.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,69.6,1.0,2.0,0.0,0.0, (Matchweek 35)
Aymeric Laporte,14.0,es ESP,CB,23-330,90.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,134.0,93.3,5.0,4.0,0.0,0.0, (Matchweek 35)
Vincent Kompany,4.0,be BEL,CB,32-012,90.0,0.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.4,0.0,138.0,94.2,2.0,6.0,0.0,0.0, (Matchweek 35)
Danilo,3.0,br BRA,RB,26-281,90.0,0.0,1.0,94.0,5.0,1.0,0.0,1.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,86.0,91.9,9.0,8.0,0.0,0.0, (Matchweek 35)
Ederson,31.0,br BRA,GK,24-248,90.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,95.7,0.0,0.0,0.0,0.0, (Matchweek 35)
Jordan Ayew,18.0,gh GHA,FW,26-223,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,1.0,0.0,0.0,15.0,80.0,0.0,1.0,2.0,6.0, (Matchweek 35)
Tom Carroll,14.0,eng ENG,"LW,WB,DM",25-329,90.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,2.0,0.0,0.0,17.0,64.7,1.0,0.0,1.0,1.0, (Matchweek 35)
André Ayew,19.0,gh GHA,RW,28-126,90.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,17.0,88.2,0.0,0.0,1.0,1.0, (Matchweek 35)
Ki Sung-yueng,4.0,kr KOR,DM,29-088,64.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,0.0,0.2,13.0,76.9,1.0,0.0,0.0,0.0, (Matchweek 35)
Sam Clucas,17.0,eng ENG,"DM,LW",27-209,26.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.1,0.0,7.0,85.7,0.0,0.0,0.0,0.0, (Matchweek 35)
Andy King,24.0,wls WAL,DM,29-175,90.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,24.0,2.0,3.0,0.0,0.0,0.0,19.0,63.2,1.0,0.0,0.0,0.0, (Matchweek 35)
Martin Olsson,16.0,se SWE,WB,29-340,74.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,2.0,0.0,0.1,0.0,17.0,70.6,0.0,2.0,3.0,4.0, (Matchweek 35)
Tammy Abraham,10.0,eng ENG,LW,20-202,16.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.1,1.0,100.0,0.0,1.0,0.0,3.0, (Matchweek 35)
Kyle Naughton,26.0,eng ENG,WB,29-162,90.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,3.0,1.0,0.0,0.0,37.0,73.0,3.0,1.0,0.0,0.0, (Matchweek 35)
Alfie Mawson,6.0,eng ENG,CB,24-093,90.0,0.0,0.0,33.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.2,0.0,23.0,87.0,1.0,1.0,1.0,1.0, (Matchweek 35)
Federico Fernández,33.0,ar ARG,CB,29-060,66.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,5.0,60.0,0.0,0.0,0.0,0.0, (Matchweek 35)
Kyle Bartley,27.0,eng ENG,CB,26-335,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,75.0,1.0,0.0,0.0,0.0, (Matchweek 35)
Mike van der Hoorn,5.0,nl NED,CB,25-189,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,2.0,0.0,0.0,13.0,53.8,0.0,0.0,0.0,0.0, (Matchweek 35)
Łukasz Fabiański,1.0,pl POL,GK,33-004,90.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,43.8,0.0,0.0,0.0,0.0, (Matchweek 35)
Cenk Tosun,14.0,tr TUR,FW,26-320,84.0,0.0,0.0,31.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,2.0,0.1,0.0,22.0,63.6,0.0,3.0,0.0,0.0, (Matchweek 35)
Oumar Niasse,19.0,sn SEN,FW,28-005,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 35)
Yannick Bolasie,7.0,cd COD,"LW,RW",28-334,58.0,0.0,0.0,40.0,2.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.1,0.0,29.0,69.0,2.0,2.0,1.0,1.0, (Matchweek 35)
Dominic Calvert-Lewin,29.0,eng ENG,RW,21-038,32.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,5.0,60.0,0.0,0.0,0.0,2.0, (Matchweek 35)
Theo Walcott,11.0,eng ENG,"LW,RW",29-038,90.0,1.0,0.0,45.0,2.0,0.0,0.0,2.0,1.0,19.0,3.0,2.0,1.0,0.2,0.1,28.0,67.9,2.0,3.0,1.0,1.0, (Matchweek 35)
Wayne Rooney,10.0,eng ENG,CM,32-181,90.0,0.0,0.0,70.0,4.0,0.0,0.0,2.0,0.0,9.0,1.0,1.0,2.0,0.0,0.1,59.0,72.9,5.0,5.0,1.0,1.0, (Matchweek 35)
Idrissa Gana Gueye,17.0,sn SEN,CM,28-209,90.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,6.0,2.0,0.0,0.0,51.0,74.5,3.0,7.0,2.0,2.0, (Matchweek 35)
Morgan Schneiderlin,2.0,fr FRA,DM,28-166,51.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,3.0,1.0,0.0,0.0,44.0,90.9,2.0,1.0,0.0,0.0, (Matchweek 35)
Tom Davies,26.0,eng ENG,DM,19-297,39.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,15.0,60.0,0.0,1.0,3.0,4.0, (Matchweek 35)
Leighton Baines,3.0,eng ENG,LB,33-133,90.0,0.0,0.0,71.0,2.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,2.0,0.0,0.1,65.0,81.5,10.0,3.0,1.0,1.0, (Matchweek 35)
Michael Keane,4.0,eng ENG,CB,25-102,90.0,0.0,0.0,84.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,3.0,1.0,0.1,0.2,68.0,83.8,3.0,2.0,2.0,2.0, (Matchweek 35)
Phil Jagielka,6.0,eng ENG,CB,35-249,90.0,0.0,0.0,75.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,3.0,2.0,0.2,0.0,65.0,80.0,5.0,5.0,0.0,0.0, (Matchweek 35)
Séamus Coleman,23.0,ie IRL,RB,29-194,90.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,5.0,0.0,0.0,56.0,67.9,5.0,9.0,0.0,0.0, (Matchweek 35)
Jordan Pickford,1.0,eng ENG,GK,24-047,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,64.9,0.0,0.0,0.0,0.0, (Matchweek 35)
Islam Slimani,13.0,dz ALG,FW,29-309,62.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.2,23.0,52.2,0.0,0.0,2.0,3.0, (Matchweek 35)
Dwight Gayle,9.0,eng ENG,FW,27-188,28.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.4,0.0,7.0,85.7,0.0,1.0,0.0,0.0, (Matchweek 35)
Ayoze Pérez,17.0,es ESP,AM,24-274,90.0,0.0,0.0,43.0,2.0,0.0,0.0,5.0,2.0,25.0,1.0,3.0,1.0,0.4,0.0,26.0,61.5,3.0,6.0,2.0,3.0, (Matchweek 35)
Kenedy,15.0,br BRA,LM,22-074,90.0,0.0,0.0,53.0,4.0,0.0,0.0,1.0,0.0,26.0,4.0,2.0,4.0,0.1,0.2,38.0,57.9,3.0,6.0,4.0,4.0, (Matchweek 35)
Mohamed Diamé,10.0,sn SEN,CM,30-313,90.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,24.0,3.0,1.0,2.0,0.0,0.0,44.0,81.8,5.0,2.0,3.0,5.0, (Matchweek 35)
Jonjo Shelvey,8.0,eng ENG,CM,26-055,82.0,0.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,3.0,2.0,0.0,0.0,41.0,58.5,3.0,1.0,1.0,1.0, (Matchweek 35)
Mikel Merino,23.0,es ESP,CM,21-305,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,72.7,2.0,1.0,1.0,2.0, (Matchweek 35)
Matt Ritchie,11.0,sct SCO,RM,28-225,78.0,0.0,0.0,48.0,3.0,0.0,0.0,1.0,0.0,20.0,4.0,2.0,1.0,0.1,0.1,39.0,64.1,4.0,1.0,0.0,0.0, (Matchweek 35)
Jacob Murphy,7.0,eng ENG,RM,23-058,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,7.0,14.3,0.0,2.0,0.0,1.0, (Matchweek 35)
Paul Dummett,3.0,wls WAL,LB,26-209,90.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,6.0,1.0,0.0,0.0,45.0,57.8,1.0,1.0,0.0,0.0, (Matchweek 35)
Florian Lejeune,20.0,fr FRA,CB,26-338,90.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,2.0,0.0,0.0,50.0,66.0,3.0,2.0,1.0,1.0, (Matchweek 35)
Jamaal Lascelles,6.0,eng ENG,CB,24-163,90.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.4,28.0,53.6,2.0,0.0,0.0,0.0, (Matchweek 35)
DeAndre Yedlin,22.0,us USA,RB,24-288,90.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,42.0,69.0,1.0,5.0,0.0,1.0, (Matchweek 35)
Martin Dúbravka,12.0,sk SVK,GK,29-098,90.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,52.4,0.0,0.0,0.0,0.0, (Matchweek 35)
Roberto Firmino,9.0,br BRA,"FW,LW",26-208,90.0,0.0,0.0,56.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,49.0,71.4,7.0,7.0,2.0,3.0, (Matchweek 36)
Danny Ings,28.0,eng ENG,LW,25-279,64.0,0.0,0.0,28.0,2.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.1,18.0,83.3,1.0,2.0,0.0,1.0, (Matchweek 36)
Nathaniel Clyne,2.0,eng ENG,RW,27-023,26.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.1,0.0,16.0,81.3,2.0,2.0,0.0,0.0, (Matchweek 36)
Mohamed Salah,11.0,eg EGY,"RW,FW",25-317,90.0,0.0,0.0,40.0,4.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.8,0.5,20.0,75.0,3.0,4.0,0.0,2.0, (Matchweek 36)
Georginio Wijnaldum,5.0,nl NED,CM,27-168,90.0,0.0,0.0,58.0,2.0,0.0,0.0,6.0,0.0,7.0,1.0,2.0,2.0,0.4,0.0,38.0,92.1,3.0,5.0,2.0,2.0, (Matchweek 36)
Trent Alexander-Arnold,66.0,eng ENG,CM,19-203,64.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,2.0,2.0,0.5,0.0,41.0,63.4,0.0,5.0,0.0,1.0, (Matchweek 36)
James Milner,7.0,eng ENG,CM,32-114,26.0,0.0,0.0,46.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.2,42.0,71.4,4.0,5.0,1.0,2.0, (Matchweek 36)
Jordan Henderson,14.0,eng ENG,DM,27-315,90.0,0.0,0.0,100.0,2.0,0.0,0.0,1.0,0.0,13.0,2.0,5.0,3.0,0.0,0.5,85.0,85.9,10.0,7.0,0.0,1.0, (Matchweek 36)
Alberto Moreno,18.0,es ESP,LB,25-297,90.0,0.0,0.0,91.0,4.0,0.0,0.0,2.0,0.0,10.0,0.0,2.0,1.0,0.1,0.3,81.0,80.2,9.0,12.0,1.0,2.0, (Matchweek 36)
Ragnar Klavan,17.0,ee EST,CB,32-180,90.0,0.0,0.0,87.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.1,74.0,93.2,7.0,15.0,0.0,0.0, (Matchweek 36)
Virgil van Dijk,4.0,nl NED,CB,26-294,90.0,0.0,0.0,84.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,74.0,94.6,3.0,3.0,0.0,0.0, (Matchweek 36)
Joe Gomez,12.0,eng ENG,RB,20-340,90.0,0.0,0.0,110.0,2.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,1.0,0.0,0.1,102.0,83.3,13.0,12.0,0.0,1.0, (Matchweek 36)
Loris Karius,1.0,de GER,GK,24-310,90.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,69.0,0.0,0.0,0.0,0.0, (Matchweek 36)
Peter Crouch,25.0,eng ENG,FW,37-088,64.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.1,22.0,68.2,4.0,0.0,1.0,3.0, (Matchweek 36)
Darren Fletcher,24.0,sct SCO,RM,34-086,26.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,50.0,0.0,1.0,0.0,0.0, (Matchweek 36)
Mame Biram Diouf,18.0,sn SEN,"FW,RM",30-133,90.0,0.0,0.0,29.0,1.0,0.0,0.0,2.0,0.0,13.0,1.0,2.0,1.0,0.2,0.0,16.0,56.3,0.0,0.0,0.0,0.0, (Matchweek 36)
Moritz Bauer,2.0,at AUT,"LM,RB",26-093,90.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.2,30.0,56.7,1.0,3.0,1.0,3.0, (Matchweek 36)
Xherdan Shaqiri,22.0,ch SUI,"RM,FW",26-200,90.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,24.0,41.7,1.0,3.0,0.0,1.0, (Matchweek 36)
Badou Ndiaye,27.0,sn SEN,DM,27-183,90.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,3.0,4.0,0.0,0.0,25.0,84.0,2.0,0.0,1.0,1.0, (Matchweek 36)
Joe Allen,4.0,wls WAL,DM,28-045,90.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,3.0,1.0,0.0,0.0,29.0,75.9,3.0,0.0,1.0,3.0, (Matchweek 36)
Erik Pieters,3.0,nl NED,LB,29-264,90.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,9.0,0.0,0.0,33.0,51.5,0.0,1.0,1.0,1.0, (Matchweek 36)
Bruno Martins Indi,15.0,nl NED,CB,26-079,51.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,9.0,55.6,0.0,0.0,0.0,0.0, (Matchweek 36)
Ramadan Sobhi,32.0,eg EGY,LM,21-095,39.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,1.0,15.0,1.0,0.0,1.0,0.1,0.0,9.0,44.4,0.0,1.0,0.0,0.0, (Matchweek 36)
Ryan Shawcross,17.0,eng ENG,CB,30-206,90.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,10.0,5.0,2.0,0.0,0.5,0.0,15.0,66.7,1.0,0.0,0.0,0.0, (Matchweek 36)
Kurt Zouma,6.0,fr FRA,"RB,CB",23-183,90.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,3.0,0.0,0.1,22.0,54.5,1.0,0.0,0.0,0.0, (Matchweek 36)
Jack Butland,1.0,eng ENG,GK,25-049,90.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,35.1,0.0,0.0,0.0,0.0, (Matchweek 36)
Dwight Gayle,9.0,eng ENG,FW,27-193,64.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,1.0,0.6,0.0,8.0,75.0,0.0,0.0,0.0,0.0, (Matchweek 36)
Islam Slimani,13.0,dz ALG,FW,29-314,26.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,10.0,60.0,1.0,0.0,1.0,1.0, (Matchweek 36)
Ayoze Pérez,17.0,es ESP,AM,24-279,77.0,0.0,0.0,39.0,3.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,0.4,29.0,86.2,3.0,1.0,0.0,1.0, (Matchweek 36)
Joselu,21.0,es ESP,AM,28-032,13.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0, (Matchweek 36)
Kenedy,15.0,br BRA,"LM,LB",22-079,90.0,0.0,0.0,73.0,2.0,0.0,0.0,2.0,0.0,17.0,9.0,3.0,3.0,0.3,0.0,53.0,81.1,5.0,10.0,1.0,3.0, (Matchweek 36)
Matt Ritchie,11.0,sct SCO,"RM,LM",28-230,90.0,0.0,0.0,73.0,4.0,0.0,0.0,3.0,1.0,13.0,2.0,0.0,4.0,0.1,0.1,60.0,68.3,4.0,12.0,4.0,4.0, (Matchweek 36)
Jonjo Shelvey,8.0,eng ENG,DM,26-060,90.0,0.0,0.0,102.0,5.0,0.0,0.0,2.0,0.0,8.0,2.0,2.0,1.0,0.1,0.1,92.0,76.1,8.0,7.0,2.0,2.0, (Matchweek 36)
Mohamed Diamé,10.0,sn SEN,DM,30-318,90.0,0.0,0.0,82.0,3.0,0.0,0.0,3.0,0.0,33.0,4.0,1.0,2.0,0.2,0.1,69.0,84.1,10.0,5.0,1.0,1.0, (Matchweek 36)
Paul Dummett,3.0,wls WAL,LB,26-214,57.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,45.0,82.2,1.0,0.0,0.0,0.0, (Matchweek 36)
Jacob Murphy,7.0,eng ENG,RM,23-063,33.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,12.0,75.0,1.0,3.0,1.0,1.0, (Matchweek 36)
Florian Lejeune,20.0,fr FRA,CB,26-343,90.0,0.0,0.0,92.0,3.0,0.0,0.0,2.0,0.0,7.0,3.0,1.0,1.0,0.0,0.2,72.0,88.9,3.0,6.0,1.0,1.0, (Matchweek 36)
Jamaal Lascelles,6.0,eng ENG,CB,24-168,90.0,0.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,0.1,0.0,70.0,88.6,8.0,3.0,0.0,0.0, (Matchweek 36)
DeAndre Yedlin,22.0,us USA,RB,24-293,90.0,0.0,0.0,84.0,4.0,0.0,0.0,0.0,0.0,16.0,1.0,2.0,2.0,0.0,0.0,67.0,83.6,3.0,8.0,0.0,2.0, (Matchweek 36)
Martin Dúbravka,12.0,sk SVK,GK,29-103,90.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,82.1,0.0,0.0,0.0,0.0, (Matchweek 36)
Salomón Rondón,9.0,ve VEN,FW,28-224,89.0,0.0,0.0,54.0,2.0,0.0,0.0,2.0,0.0,18.0,1.0,1.0,0.0,0.1,0.0,32.0,62.5,2.0,4.0,1.0,5.0, (Matchweek 36)
Hal Robson-Kanu,4.0,wls WAL,FW,28-342,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 36)
Jay Rodriguez,19.0,eng ENG,AM,28-273,76.0,0.0,0.0,38.0,1.0,0.0,0.0,2.0,1.0,20.0,1.0,0.0,1.0,0.2,0.0,24.0,70.8,2.0,5.0,1.0,2.0, (Matchweek 36)
Grzegorz Krychowiak,20.0,pl POL,AM,28-089,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 36)
James McClean,14.0,ie IRL,LM,29-006,89.0,0.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,17.0,1.0,1.0,1.0,0.0,0.0,25.0,64.0,1.0,6.0,0.0,1.0, (Matchweek 36)
Jonny Evans,6.0,nir NIR,"LM,LB",30-115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 36)
Matt Phillips,10.0,sct SCO,RM,27-046,90.0,1.0,0.0,39.0,2.0,0.0,0.0,1.0,1.0,17.0,0.0,2.0,1.0,0.4,0.1,29.0,65.5,1.0,3.0,1.0,4.0, (Matchweek 36)
Chris Brunt,11.0,nir NIR,DM,33-135,90.0,0.0,0.0,47.0,3.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,2.0,0.0,0.1,38.0,78.9,4.0,3.0,0.0,0.0, (Matchweek 36)
Jake Livermore,8.0,eng ENG,DM,28-165,90.0,0.0,1.0,51.0,3.0,1.0,0.0,1.0,0.0,23.0,4.0,4.0,2.0,0.0,0.5,34.0,82.4,6.0,1.0,2.0,5.0, (Matchweek 36)
Kieran Gibbs,3.0,eng ENG,LB,28-214,90.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,1.0,0.0,0.0,60.0,71.7,2.0,1.0,0.0,0.0, (Matchweek 36)
Ahmed Hegazi,26.0,eg EGY,CB,27-093,90.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,29.0,72.4,1.0,1.0,0.0,1.0, (Matchweek 36)
Craig Dawson,25.0,eng ENG,CB,27-357,90.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,2.0,0.1,0.0,28.0,75.0,2.0,0.0,1.0,1.0, (Matchweek 36)
Allan Nyom,2.0,cm CMR,RB,29-353,90.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,45.0,73.3,2.0,0.0,1.0,2.0, (Matchweek 36)
Ben Foster,1.0,eng ENG,GK,35-025,90.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.5,0.0,0.0,0.0,0.0, (Matchweek 36)
Charlie Austin,10.0,eng ENG,FW,28-297,71.0,0.0,0.0,16.0,1.0,0.0,0.0,3.0,1.0,27.0,0.0,0.0,0.0,0.2,0.0,9.0,44.4,0.0,1.0,0.0,0.0, (Matchweek 36)
Pierre Højbjerg,23.0,dk DEN,LW,22-266,19.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,15.0,93.3,1.0,1.0,0.0,0.0, (Matchweek 36)
Nathan Redmond,22.0,eng ENG,AM,24-053,58.0,0.0,0.0,29.0,2.0,1.0,0.0,2.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,22.0,59.1,1.0,3.0,1.0,1.0, (Matchweek 36)
Shane Long,7.0,ie IRL,"FW,LW",31-096,32.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,0.3,0.0,7.0,85.7,1.0,1.0,1.0,1.0, (Matchweek 36)
Dušan Tadić,11.0,rs SRB,"AM,RW",29-159,86.0,2.0,0.0,40.0,8.0,2.0,0.0,2.0,2.0,27.0,3.0,0.0,0.0,0.4,0.4,31.0,77.4,3.0,7.0,5.0,5.0, (Matchweek 36)
James Ward-Prowse,16.0,eng ENG,RW,23-178,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 36)
Mario Lemina,18.0,ga GAB,DM,24-239,90.0,0.0,1.0,46.0,5.0,1.0,0.0,3.0,1.0,24.0,3.0,5.0,2.0,0.1,0.3,31.0,77.4,1.0,6.0,1.0,2.0, (Matchweek 36)
Oriol Romeu,14.0,es ESP,DM,26-216,90.0,0.0,0.0,60.0,2.0,0.0,0.0,1.0,0.0,42.0,2.0,4.0,3.0,0.1,0.0,47.0,78.7,3.0,2.0,0.0,0.0, (Matchweek 36)
Ryan Bertrand,21.0,eng ENG,WB,28-266,90.0,0.0,0.0,42.0,1.0,0.0,0.0,2.0,1.0,23.0,1.0,0.0,1.0,0.2,0.0,35.0,85.7,4.0,6.0,0.0,1.0, (Matchweek 36)
Cédric Soares,2.0,pt POR,WB,26-240,90.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,7.0,0.0,0.0,33.0,51.5,0.0,3.0,0.0,0.0, (Matchweek 36)
Wesley Hoedt,6.0,nl NED,CB,24-053,90.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,5.0,2.0,0.0,0.0,58.0,48.3,3.0,3.0,1.0,1.0, (Matchweek 36)
Maya Yoshida,3.0,jp JPN,CB,29-247,90.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,37.0,81.1,0.0,0.0,0.0,0.0, (Matchweek 36)
Jan Bednarek,35.0,pl POL,CB,22-016,90.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,2.0,0.0,0.0,0.0,39.0,71.8,3.0,0.0,0.0,1.0, (Matchweek 36)
Alex McCarthy,13.0,eng ENG,GK,28-146,90.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.2,0.0,0.0,0.0,0.0, (Matchweek 36)
