player,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,matchweek
Vicente Guaita,5.0,2.0,3.0,60.0,1.8, (Matchweek 36)
David de Gea,5.0,0.0,5.0,100.0,1.1, (Matchweek 36)
Alex McCarthy,2.0,1.0,1.0,50.0,0.8, (Matchweek 36)
Mathew Ryan,4.0,1.0,2.0,75.0,1.8, (Matchweek 36)
Łukasz Fabiański,3.0,1.0,2.0,66.7,1.0, (Matchweek 36)
Ben Foster,4.0,3.0,1.0,25.0,1.2, (Matchweek 36)
Tim Krul,8.0,2.0,7.0,75.0,2.6, (Matchweek 37)
Nick Pope,2.0,0.0,2.0,100.0,0.5, (Matchweek 37)
Aaron Ramsdale,7.0,2.0,5.0,71.4,2.2, (Matchweek 37)
Alex McCarthy,3.0,0.0,3.0,100.0,1.5, (Matchweek 37)
Hugo Lloris,6.0,0.0,6.0,100.0,1.3, (Matchweek 37)
Kasper Schmeichel,3.0,3.0,1.0,0.0,1.5, (Matchweek 37)
Mathew Ryan,1.0,0.0,1.0,100.0,0.5, (Matchweek 37)
Martin Dúbravka,3.0,0.0,3.0,100.0,1.0, (Matchweek 37)
Dean Henderson,2.0,1.0,1.0,50.0,0.2, (Matchweek 37)
Jordan Pickford,0.0,0.0,0.0,0.0,0.0, (Matchweek 37)
Rui Patrício,3.0,0.0,3.0,100.0,0.1, (Matchweek 37)
Vicente Guaita,5.0,2.0,3.0,60.0,1.9, (Matchweek 37)
Ben Foster,9.0,4.0,5.0,55.6,4.3, (Matchweek 37)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 37)
Pepe Reina,0.0,0.0,0.0,0.0,0.0, (Matchweek 37)
Emiliano Martínez,3.0,1.0,2.0,66.7,0.5, (Matchweek 37)
David de Gea,2.0,1.0,2.0,100.0,1.9, (Matchweek 37)
Łukasz Fabiański,4.0,1.0,3.0,75.0,0.8, (Matchweek 37)
Alisson,5.0,3.0,2.0,40.0,2.8, (Matchweek 37)
Kepa Arrizabalaga,7.0,5.0,2.0,28.6,2.4, (Matchweek 37)
Jordan Pickford,6.0,3.0,4.0,66.7,2.4, (Matchweek 38)
Aaron Ramsdale,5.0,1.0,4.0,80.0,1.4, (Matchweek 38)
Kasper Schmeichel,2.0,2.0,1.0,50.0,1.5, (Matchweek 38)
David de Gea,3.0,0.0,3.0,100.0,1.6, (Matchweek 38)
Alex McCarthy,3.0,1.0,2.0,66.7,1.3, (Matchweek 38)
Dean Henderson,3.0,3.0,1.0,33.3,1.5, (Matchweek 38)
Emiliano Martínez,5.0,2.0,4.0,80.0,2.3, (Matchweek 38)
Ben Foster,4.0,3.0,2.0,50.0,2.8, (Matchweek 38)
Vicente Guaita,2.0,1.0,1.0,50.0,0.4, (Matchweek 38)
Hugo Lloris,2.0,1.0,1.0,50.0,1.2, (Matchweek 38)
Ederson,4.0,0.0,4.0,100.0,0.5, (Matchweek 38)
Tim Krul,9.0,5.0,4.0,44.4,3.7, (Matchweek 38)
Willy Caballero,1.0,0.0,1.0,100.0,0.0, (Matchweek 38)
Rui Patrício,3.0,2.0,1.0,33.3,1.1, (Matchweek 38)
Łukasz Fabiański,4.0,1.0,3.0,75.0,0.2, (Matchweek 38)
Pepe Reina,1.0,1.0,0.0,0.0,0.2, (Matchweek 38)
Martin Dúbravka,6.0,3.0,3.0,50.0,2.4, (Matchweek 38)
Alisson,2.0,1.0,1.0,50.0,0.5, (Matchweek 38)
Nick Pope,4.0,2.0,2.0,50.0,0.7, (Matchweek 38)
Mathew Ryan,1.0,1.0,0.0,0.0,0.8, (Matchweek 38)
