player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Kasper Schmeichel,1.0,dk DEN,GK,34-176,90.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,93.3,0.0,0.0,0.0,0.0, (Matchweek 34)
Christian Benteke,20.0,be BEL,FW,30-149,66.0,0.0,0.0,39.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.6,0.0,29.0,62.1,1.0,3.0,0.0,0.0, (Matchweek 34)
Jean-Philippe Mateta,14.0,fr FRA,FW,23-307,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Wilfried Zaha,11.0,ci CIV,LW,28-172,90.0,0.0,0.0,41.0,2.0,0.0,0.0,0.0,0.0,25.0,3.0,1.0,0.0,0.0,0.1,29.0,86.2,3.0,6.0,1.0,7.0, (Matchweek 34)
Andros Townsend,10.0,eng ENG,RW,29-289,81.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,2.0,0.0,0.1,25.0,76.0,3.0,10.0,1.0,1.0, (Matchweek 34)
Jordan Ayew,9.0,gh GHA,RW,29-232,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,66.7,0.0,0.0,1.0,1.0, (Matchweek 34)
Eberechi Eze,25.0,eng ENG,CM,22-306,90.0,0.0,0.0,55.0,4.0,0.0,0.0,1.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,47.0,89.4,4.0,2.0,2.0,3.0, (Matchweek 34)
Jaïro Riedewald,44.0,nl NED,CM,24-234,58.0,0.0,0.0,22.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,4.0,0.0,0.1,0.0,16.0,75.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Jeffrey Schlupp,15.0,gh GHA,CM,28-129,32.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.1,0.0,13.0,84.6,0.0,2.0,2.0,2.0, (Matchweek 34)
Luka Milivojević,4.0,rs SRB,DM,30-024,90.0,0.0,0.0,48.0,1.0,0.0,0.0,2.0,1.0,17.0,1.0,4.0,1.0,0.1,0.0,31.0,87.1,3.0,2.0,0.0,0.0, (Matchweek 34)
Tyrick Mitchell,27.0,eng ENG,LB,21-242,90.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,3.0,5.0,0.0,0.0,48.0,60.4,1.0,2.0,6.0,6.0, (Matchweek 34)
Scott Dann,6.0,eng ENG,CB,34-076,90.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,26.0,69.2,0.0,0.0,0.0,0.0, (Matchweek 34)
Cheikhou Kouyaté,8.0,sn SEN,CB,31-131,90.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,2.0,0.0,0.0,20.0,70.0,1.0,0.0,0.0,0.0, (Matchweek 34)
Joel Ward,2.0,eng ENG,RB,31-184,90.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,1.0,3.0,0.0,0.0,38.0,65.8,0.0,2.0,0.0,0.0, (Matchweek 34)
Vicente Guaita,31.0,es ESP,GK,34-111,90.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,54.2,0.0,0.0,0.0,0.0, (Matchweek 34)
Gabriel Jesus,9.0,br BRA,FW,24-028,90.0,0.0,0.0,44.0,4.0,1.0,0.0,3.0,0.0,31.0,2.0,1.0,3.0,0.4,0.1,25.0,72.0,1.0,4.0,1.0,1.0, (Matchweek 34)
Sergio Agüero,10.0,ar ARG,AM,32-333,90.0,1.0,0.0,54.0,5.0,1.0,0.0,4.0,2.0,19.0,0.0,0.0,0.0,0.4,0.1,43.0,76.7,4.0,8.0,3.0,4.0, (Matchweek 34)
Raheem Sterling,7.0,eng ENG,LM,26-144,90.0,0.0,0.0,53.0,4.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.7,0.0,36.0,83.3,4.0,10.0,3.0,3.0, (Matchweek 34)
Ferrán Torres,21.0,es ESP,RM,21-061,90.0,1.0,0.0,57.0,5.0,0.0,0.0,2.0,1.0,21.0,4.0,2.0,2.0,0.2,0.3,42.0,66.7,6.0,5.0,2.0,2.0, (Matchweek 34)
Rodri,16.0,es ESP,DM,24-313,90.0,0.0,0.0,128.0,2.0,0.0,0.0,1.0,0.0,24.0,3.0,5.0,2.0,0.1,0.0,116.0,94.0,10.0,5.0,1.0,1.0, (Matchweek 34)
Fernandinho,25.0,br BRA,DM,35-362,66.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,3.0,1.0,0.0,0.0,92.0,89.1,13.0,8.0,0.0,0.0, (Matchweek 34)
Oleksandr Zinchenko,11.0,ua UKR,DM,24-137,24.0,0.0,0.0,28.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,1.0,0.0,0.1,23.0,91.3,2.0,1.0,0.0,0.0, (Matchweek 34)
Benjamin Mendy,22.0,fr FRA,LB,26-288,90.0,0.0,1.0,64.0,5.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.3,55.0,89.1,8.0,4.0,2.0,2.0, (Matchweek 34)
Aymeric Laporte,14.0,es ESP,CB,26-339,90.0,0.0,0.0,98.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.4,0.5,92.0,95.7,14.0,11.0,0.0,0.0, (Matchweek 34)
Nathan Aké,6.0,nl NED,CB,26-072,90.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,72.0,95.8,1.0,5.0,0.0,0.0, (Matchweek 34)
João Cancelo,27.0,pt POR,RB,26-339,90.0,0.0,0.0,104.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,5.0,0.0,0.1,0.0,90.0,84.4,4.0,2.0,3.0,3.0, (Matchweek 34)
Ederson,31.0,br BRA,GK,27-257,90.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Danny Welbeck,18.0,eng ENG,FW,30-156,89.0,1.0,0.0,30.0,4.0,1.0,0.0,3.0,2.0,23.0,0.0,0.0,4.0,0.5,0.3,19.0,89.5,1.0,2.0,2.0,4.0, (Matchweek 34)
Jakub Moder,15.0,pl POL,FW,22-024,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,2.0,0.0,0.0, (Matchweek 34)
Neal Maupay,9.0,fr FRA,FW,24-260,90.0,0.0,0.0,33.0,1.0,0.0,0.0,2.0,0.0,18.0,2.0,0.0,0.0,0.4,0.1,25.0,76.0,1.0,2.0,0.0,1.0, (Matchweek 34)
Leandro Trossard,11.0,be BEL,AM,26-148,80.0,0.0,0.0,33.0,5.0,1.0,0.0,3.0,2.0,15.0,1.0,0.0,1.0,0.4,0.3,24.0,70.8,4.0,5.0,2.0,2.0, (Matchweek 34)
Alireza Jahanbakhsh,16.0,ir IRN,AM,27-263,10.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,12.0,91.7,0.0,0.0,1.0,1.0, (Matchweek 34)
Yves Bissouma,8.0,ml MLI,DM,24-244,89.0,0.0,0.0,44.0,1.0,0.0,0.0,2.0,0.0,15.0,4.0,2.0,2.0,0.1,0.0,20.0,90.0,2.0,4.0,3.0,7.0, (Matchweek 34)
Alexis Mac Allister,10.0,ar ARG,DM,22-128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Pascal Groß,13.0,de GER,DM,29-320,90.0,1.0,0.0,60.0,7.0,0.0,1.0,1.0,0.0,16.0,0.0,1.0,2.0,0.8,0.3,50.0,86.0,5.0,1.0,0.0,0.0, (Matchweek 34)
Dan Burn,33.0,eng ENG,WB,28-357,90.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,2.0,0.0,0.2,30.0,76.7,1.0,2.0,2.0,2.0, (Matchweek 34)
Joël Veltman,34.0,nl NED,WB,29-106,90.0,0.0,0.0,50.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,1.0,2.0,0.2,0.0,39.0,76.9,3.0,2.0,2.0,3.0, (Matchweek 34)
Adam Webster,4.0,eng ENG,CB,26-117,90.0,0.0,0.0,50.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,6.0,0.1,0.0,35.0,82.9,1.0,3.0,0.0,0.0, (Matchweek 34)
Lewis Dunk,5.0,eng ENG,CB,29-161,90.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.1,43.0,95.3,1.0,1.0,0.0,0.0, (Matchweek 34)
Ben White,3.0,eng ENG,CB,23-205,90.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.1,0.0,31.0,74.2,2.0,6.0,1.0,2.0, (Matchweek 34)
Robert Sánchez,26.0,es ESP,GK,23-164,90.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Patrick Bamford,9.0,eng ENG,FW,27-238,58.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,12.0,83.3,2.0,4.0,0.0,0.0, (Matchweek 34)
Rodrigo,20.0,es ESP,FW,30-056,32.0,0.0,0.0,12.0,1.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.3,0.0,8.0,62.5,1.0,1.0,0.0,0.0, (Matchweek 34)
Jack Harrison,22.0,eng ENG,LM,24-162,90.0,0.0,0.0,56.0,3.0,0.0,0.0,2.0,1.0,29.0,1.0,1.0,2.0,0.0,0.1,44.0,63.6,5.0,5.0,2.0,2.0, (Matchweek 34)
Tyler Roberts,11.0,wls WAL,CM,22-109,90.0,0.0,0.0,38.0,1.0,0.0,0.0,1.0,0.0,20.0,1.0,0.0,2.0,0.0,0.0,29.0,79.3,4.0,4.0,0.0,1.0, (Matchweek 34)
Mateusz Klich,43.0,pl POL,"CM,DM",30-322,90.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,31.0,2.0,1.0,1.0,0.0,0.0,42.0,73.8,2.0,2.0,0.0,0.0, (Matchweek 34)
Stuart Dallas,15.0,nir NIR,"LB,RM",30-012,90.0,0.0,0.0,72.0,4.0,0.0,0.0,1.0,0.0,20.0,1.0,2.0,0.0,0.1,0.2,61.0,77.0,4.0,7.0,0.0,0.0, (Matchweek 34)
Robin Koch,5.0,de GER,"DM,CB",24-288,90.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,3.0,0.0,0.0,39.0,79.5,2.0,3.0,1.0,1.0, (Matchweek 34)
Ezgjan Alioski,10.0,mk MKD,LB,29-078,45.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,2.0,0.0,0.0,34.0,76.5,4.0,3.0,0.0,1.0, (Matchweek 34)
Ian Carlo Poveda,7.0,eng ENG,RM,21-081,45.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,15.0,86.7,0.0,5.0,4.0,6.0, (Matchweek 34)
Pascal Struijk,21.0,nl NED,CB,21-263,90.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,1.0,2.0,0.2,0.0,54.0,94.4,2.0,4.0,0.0,0.0, (Matchweek 34)
Diego Llorente,14.0,es ESP,CB,27-258,78.0,0.0,0.0,54.0,1.0,0.0,0.0,1.0,0.0,14.0,3.0,2.0,0.0,0.0,0.1,44.0,84.1,3.0,5.0,1.0,1.0, (Matchweek 34)
Pablo Hernández,19.0,es ESP,CM,36-020,12.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,90.9,1.0,1.0,1.0,2.0, (Matchweek 34)
Luke Ayling,2.0,eng ENG,RB,29-249,90.0,0.0,0.0,71.0,1.0,0.0,0.0,2.0,0.0,11.0,3.0,2.0,0.0,0.1,0.0,63.0,73.0,6.0,8.0,1.0,2.0, (Matchweek 34)
Illan Meslier,1.0,fr FRA,GK,21-060,90.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,76.3,0.0,0.0,0.0,0.0, (Matchweek 34)
Timo Werner,11.0,de GER,"FW,LW",25-056,90.0,0.0,1.0,36.0,4.0,1.0,0.0,3.0,2.0,13.0,0.0,0.0,1.0,0.5,0.9,19.0,57.9,1.0,2.0,2.0,5.0, (Matchweek 34)
Kai Havertz,29.0,de GER,"FW,RW",21-324,90.0,2.0,0.0,46.0,2.0,1.0,0.0,2.0,2.0,10.0,0.0,1.0,2.0,1.0,0.0,30.0,86.7,2.0,4.0,2.0,2.0, (Matchweek 34)
Mason Mount,19.0,eng ENG,CM,22-111,75.0,0.0,1.0,45.0,3.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,0.4,41.0,80.5,7.0,7.0,0.0,0.0, (Matchweek 34)
Tammy Abraham,9.0,eng ENG,FW,23-211,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Hakim Ziyech,22.0,ma MAR,CM,28-043,65.0,0.0,0.0,50.0,1.0,0.0,0.0,2.0,1.0,15.0,1.0,2.0,2.0,0.4,0.1,37.0,78.4,4.0,1.0,3.0,4.0, (Matchweek 34)
N'Golo Kanté,7.0,fr FRA,CM,30-033,25.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,6.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 34)
Billy Gilmour,23.0,sct SCO,"DM,CM",19-324,90.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,0.0,0.1,54.0,88.9,3.0,2.0,1.0,1.0, (Matchweek 34)
Ben Chilwell,21.0,eng ENG,WB,24-131,80.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,35.0,80.0,1.0,1.0,1.0,2.0, (Matchweek 34)
Marcos Alonso,3.0,es ESP,WB,30-124,10.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Reece James,24.0,eng ENG,WB,21-144,90.0,0.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,1.0,3.0,0.0,0.0,56.0,85.7,3.0,3.0,1.0,4.0, (Matchweek 34)
Kurt Zouma,15.0,fr FRA,CB,26-186,90.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,1.0,0.0,0.0,63.0,92.1,1.0,10.0,0.0,0.0, (Matchweek 34)
Thiago Silva,6.0,br BRA,CB,36-221,90.0,0.0,0.0,96.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,0.0,0.0,85.0,92.9,3.0,11.0,0.0,0.0, (Matchweek 34)
Andreas Christensen,4.0,dk DEN,CB,25-021,90.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,3.0,0.0,0.0,50.0,94.0,0.0,3.0,1.0,2.0, (Matchweek 34)
Edouard Mendy,16.0,sn SEN,GK,29-061,90.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,71.9,0.0,0.0,0.0,0.0, (Matchweek 34)
Josh Maja,27.0,ng NGA,FW,22-125,80.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,24.0,75.0,1.0,3.0,2.0,2.0, (Matchweek 34)
Aleksandar Mitrović,9.0,rs SRB,FW,26-227,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Ademola Lookman,19.0,ng NGA,LW,23-193,90.0,0.0,0.0,69.0,3.0,0.0,0.0,1.0,1.0,20.0,3.0,0.0,2.0,0.0,0.1,51.0,70.6,3.0,5.0,3.0,5.0, (Matchweek 34)
Ivan Cavaleiro,17.0,pt POR,RW,27-195,77.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,24.0,54.2,2.0,3.0,0.0,0.0, (Matchweek 34)
Josh Onomah,25.0,eng ENG,DM,24-004,13.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,100.0,1.0,2.0,0.0,0.0, (Matchweek 34)
Bobby Reid,14.0,jm JAM,"AM,RW",28-088,90.0,0.0,0.0,36.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,3.0,0.1,0.0,24.0,83.3,0.0,2.0,2.0,2.0, (Matchweek 34)
Mario Lemina,18.0,ga GAB,DM,27-242,77.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,1.0,0.0,0.0,55.0,89.1,6.0,4.0,3.0,4.0, (Matchweek 34)
Fabio Carvalho,48.0,pt POR,AM,18-244,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Andre-Frank Zambo Anguissa,29.0,cm CMR,DM,25-166,90.0,0.0,0.0,86.0,3.0,0.0,0.0,0.0,0.0,25.0,4.0,2.0,1.0,0.0,0.1,71.0,87.3,9.0,11.0,2.0,4.0, (Matchweek 34)
Antonee Robinson,33.0,us USA,LB,23-266,90.0,0.0,0.0,81.0,2.0,0.0,0.0,2.0,1.0,18.0,2.0,3.0,1.0,0.0,0.0,70.0,72.9,3.0,15.0,3.0,3.0, (Matchweek 34)
Tosin Adarabioyo,16.0,eng ENG,CB,23-219,90.0,0.0,0.0,68.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.1,0.0,60.0,91.7,5.0,4.0,0.0,2.0, (Matchweek 34)
Joachim Andersen,5.0,dk DEN,CB,24-335,90.0,0.0,0.0,82.0,2.0,0.0,0.0,1.0,0.0,14.0,3.0,5.0,1.0,0.0,0.0,71.0,84.5,4.0,6.0,1.0,1.0, (Matchweek 34)
Ola Aina,34.0,ng NGA,RB,24-205,90.0,0.0,0.0,70.0,1.0,0.0,0.0,2.0,1.0,14.0,2.0,1.0,1.0,0.1,0.0,61.0,85.2,0.0,8.0,2.0,2.0, (Matchweek 34)
Alphonse Areola,1.0,fr FRA,GK,28-063,90.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,85.2,0.0,0.0,0.0,0.0, (Matchweek 34)
Dominic Calvert-Lewin,9.0,eng ENG,FW,24-046,90.0,1.0,0.0,38.0,1.0,0.0,0.0,3.0,2.0,22.0,1.0,0.0,0.0,0.4,0.0,24.0,62.5,2.0,3.0,0.0,1.0, (Matchweek 34)
Richarlison,7.0,br BRA,LW,23-356,90.0,0.0,0.0,36.0,1.0,0.0,0.0,3.0,1.0,33.0,1.0,0.0,0.0,0.2,0.1,25.0,76.0,0.0,7.0,1.0,1.0, (Matchweek 34)
Alex Iwobi,17.0,ng NGA,RW,24-363,75.0,0.0,0.0,34.0,3.0,0.0,0.0,2.0,0.0,23.0,1.0,0.0,3.0,0.1,0.0,26.0,80.8,4.0,7.0,2.0,3.0, (Matchweek 34)
Bernard,20.0,br BRA,RW,28-235,15.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,11.0,72.7,1.0,1.0,0.0,1.0, (Matchweek 34)
Gylfi Sigurðsson,10.0,is ISL,AM,31-235,81.0,0.0,0.0,37.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,1.0,0.3,0.0,28.0,85.7,1.0,2.0,0.0,0.0, (Matchweek 34)
Joshua King,11.0,no NOR,AM,29-106,9.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.1,0.0,4.0,75.0,0.0,1.0,0.0,1.0, (Matchweek 34)
André Gomes,21.0,pt POR,CM,27-275,69.0,0.0,0.0,46.0,5.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,1.0,0.0,0.0,42.0,83.3,4.0,4.0,0.0,0.0, (Matchweek 34)
Fabian Delph,8.0,eng ENG,CM,31-161,21.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.1,17.0,82.4,0.0,1.0,1.0,1.0, (Matchweek 34)
Allan,6.0,br BRA,CM,30-113,90.0,0.0,0.0,62.0,4.0,1.0,0.0,1.0,0.0,42.0,4.0,2.0,2.0,0.0,0.1,48.0,89.6,8.0,7.0,0.0,2.0, (Matchweek 34)
Lucas Digne,12.0,fr FRA,LB,27-285,90.0,0.0,1.0,73.0,4.0,1.0,0.0,1.0,0.0,11.0,2.0,1.0,0.0,0.0,0.6,61.0,78.7,3.0,3.0,0.0,1.0, (Matchweek 34)
Mason Holgate,4.0,eng ENG,CB,24-191,90.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,40.0,77.5,3.0,1.0,0.0,0.0, (Matchweek 34)
Ben Godfrey,22.0,eng ENG,CB,23-106,90.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,3.0,0.0,0.0,38.0,94.7,1.0,0.0,0.0,0.0, (Matchweek 34)
Séamus Coleman,23.0,ie IRL,RB,32-202,90.0,0.0,0.0,54.0,2.0,0.0,0.0,1.0,0.0,18.0,4.0,1.0,2.0,0.0,0.0,43.0,86.0,3.0,1.0,0.0,1.0, (Matchweek 34)
Jordan Pickford,1.0,eng ENG,GK,27-055,90.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,40.0,70.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Ollie Watkins,11.0,eng ENG,FW,25-122,90.0,1.0,0.0,42.0,2.0,1.0,0.0,5.0,3.0,24.0,1.0,0.0,0.0,1.2,0.0,29.0,79.3,0.0,4.0,1.0,1.0, (Matchweek 34)
Anwar El Ghazi,21.0,nl NED,LW,25-363,89.0,1.0,0.0,60.0,0.0,0.0,0.0,2.0,1.0,20.0,0.0,0.0,1.0,0.4,0.0,43.0,86.0,3.0,2.0,0.0,3.0, (Matchweek 34)
Keinan Davis,39.0,eng ENG,LW,23-077,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Bertrand Traoré,15.0,bf BFA,RW,25-237,87.0,0.0,1.0,37.0,6.0,1.0,0.0,3.0,2.0,20.0,1.0,1.0,1.0,0.2,0.1,24.0,79.2,6.0,5.0,1.0,4.0, (Matchweek 34)
Jacob Ramsey,41.0,eng ENG,RW,19-338,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0, (Matchweek 34)
Ross Barkley,20.0,eng ENG,AM,27-147,90.0,0.0,0.0,73.0,2.0,0.0,0.0,2.0,0.0,16.0,2.0,1.0,2.0,0.1,0.1,61.0,88.5,9.0,5.0,4.0,4.0, (Matchweek 34)
John McGinn,7.0,sct SCO,CM,26-195,90.0,0.0,0.0,39.0,4.0,1.0,0.0,2.0,0.0,31.0,1.0,0.0,2.0,0.1,0.2,28.0,85.7,7.0,2.0,1.0,1.0, (Matchweek 34)
Douglas Luiz,6.0,br BRA,CM,22-357,90.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,29.0,3.0,2.0,0.0,0.0,0.0,47.0,80.9,3.0,1.0,0.0,0.0, (Matchweek 34)
Matt Targett,18.0,eng ENG,LB,25-225,90.0,0.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,2.0,0.0,0.0,63.0,85.7,5.0,4.0,0.0,0.0, (Matchweek 34)
Tyrone Mings,5.0,eng ENG,CB,28-049,90.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,4.0,0.0,0.0,57.0,78.9,4.0,0.0,0.0,0.0, (Matchweek 34)
Ezri Konsa,4.0,eng ENG,CB,23-190,90.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.2,42.0,78.6,1.0,0.0,0.0,0.0, (Matchweek 34)
Matty Cash,2.0,pl POL,RB,23-267,90.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,25.0,3.0,2.0,4.0,0.0,0.2,47.0,70.2,2.0,2.0,0.0,0.0, (Matchweek 34)
Emiliano Martínez,26.0,ar ARG,GK,28-241,90.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,81.3,0.0,0.0,0.0,0.0, (Matchweek 34)
Allan Saint-Maximin,10.0,fr FRA,"FW,LM",24-051,90.0,0.0,0.0,33.0,1.0,0.0,0.0,2.0,1.0,13.0,1.0,0.0,0.0,0.1,0.0,26.0,80.8,1.0,10.0,7.0,8.0, (Matchweek 34)
Callum Wilson,13.0,eng ENG,FW,29-064,90.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,1.0,0.1,0.0,13.0,76.9,1.0,1.0,1.0,1.0, (Matchweek 34)
Miguel Almirón,24.0,py PAR,CM,27-081,72.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,2.0,0.0,0.0,21.0,85.7,1.0,2.0,0.0,0.0, (Matchweek 34)
Joelinton,9.0,br BRA,RM,24-261,18.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.1,6.0,83.3,0.0,1.0,1.0,2.0, (Matchweek 34)
Sean Longstaff,36.0,eng ENG,"CM,DM",23-184,90.0,0.0,0.0,51.0,2.0,0.0,0.0,0.0,0.0,41.0,4.0,2.0,1.0,0.0,0.1,42.0,76.2,1.0,3.0,1.0,1.0, (Matchweek 34)
