player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Bernardo Silva,20.0,pt POR,CM,25-211,58.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,41.0,82.9,2.0,2.0,0.0,1.0, (Matchweek 29)
Riyad Mahrez,26.0,dz ALG,RW,29-016,32.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.4,21.0,71.4,1.0,2.0,1.0,3.0, (Matchweek 29)
Rodri,16.0,es ESP,DM,23-260,90.0,0.0,0.0,96.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,1.0,0.0,0.0,86.0,93.0,7.0,7.0,0.0,0.0, (Matchweek 29)
Oleksandr Zinchenko,11.0,ua UKR,LB,23-084,76.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,100.0,88.0,5.0,1.0,0.0,0.0, (Matchweek 29)
Benjamin Mendy,22.0,fr FRA,LB,25-235,14.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,80.0,3.0,5.0,0.0,1.0, (Matchweek 29)
Nicolás Otamendi,30.0,ar ARG,CB,32-025,90.0,0.0,0.0,102.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,0.0,2.0,0.0,0.0,94.0,94.7,1.0,0.0,0.0,0.0, (Matchweek 29)
Fernandinho,25.0,br BRA,CB,34-309,90.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,86.0,94.2,3.0,4.0,2.0,2.0, (Matchweek 29)
João Cancelo,27.0,pt POR,RB,25-286,90.0,0.0,0.0,105.0,3.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,2.0,0.0,0.1,97.0,87.6,8.0,10.0,5.0,5.0, (Matchweek 29)
Ederson,31.0,br BRA,GK,26-204,90.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,80.5,0.0,0.0,0.0,0.0, (Matchweek 29)
Kelechi Iheanacho,14.0,ng NGA,FW,23-158,58.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,1.0,12.0,1.0,0.0,0.0,0.3,0.0,15.0,93.3,0.0,2.0,1.0,2.0, (Matchweek 29)
Jamie Vardy,9.0,eng ENG,FW,33-058,32.0,2.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.8,0.0,5.0,40.0,1.0,1.0,0.0,0.0, (Matchweek 29)
Harvey Barnes,15.0,eng ENG,LM,22-091,90.0,2.0,0.0,50.0,4.0,2.0,0.0,4.0,3.0,14.0,3.0,1.0,2.0,0.7,0.0,36.0,72.2,5.0,15.0,3.0,4.0, (Matchweek 29)
James Maddison,10.0,eng ENG,CM,23-107,90.0,0.0,0.0,60.0,4.0,0.0,0.0,2.0,0.0,22.0,1.0,0.0,0.0,0.1,0.2,55.0,70.9,11.0,3.0,1.0,1.0, (Matchweek 29)
Dennis Praet,26.0,be BEL,CM,25-300,75.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,1.0,0.0,0.0,34.0,82.4,3.0,1.0,3.0,6.0, (Matchweek 29)
Youri Tielemans,8.0,be BEL,CM,22-307,15.0,0.0,0.0,20.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.2,15.0,80.0,1.0,2.0,0.0,0.0, (Matchweek 29)
Marc Albrighton,11.0,eng ENG,RM,30-112,90.0,0.0,2.0,58.0,2.0,2.0,0.0,1.0,0.0,20.0,5.0,2.0,1.0,0.2,0.4,43.0,72.1,4.0,5.0,0.0,4.0, (Matchweek 29)
Wilfred Ndidi,25.0,ng NGA,DM,23-084,82.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,0.0,14.0,4.0,2.0,1.0,0.0,0.0,61.0,83.6,1.0,0.0,2.0,2.0, (Matchweek 29)
Nampalys Mendy,24.0,sn SEN,DM,27-260,8.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 29)
James Justin,2.0,eng ENG,LB,22-015,90.0,0.0,0.0,95.0,4.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,0.1,82.0,79.3,9.0,5.0,4.0,4.0, (Matchweek 29)
Çağlar Söyüncü,4.0,tr TUR,CB,23-291,90.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,0.0,0.1,0.0,70.0,87.1,1.0,1.0,1.0,1.0, (Matchweek 29)
Jonny Evans,6.0,nir NIR,CB,32-066,90.0,0.0,0.0,72.0,2.0,0.0,0.0,2.0,1.0,8.0,3.0,0.0,0.0,0.1,0.3,63.0,88.9,3.0,2.0,0.0,0.0, (Matchweek 29)
Ricardo Pereira,21.0,pt POR,RB,26-155,90.0,0.0,0.0,81.0,2.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,0.0,0.2,74.0,85.1,4.0,4.0,1.0,2.0, (Matchweek 29)
Kasper Schmeichel,1.0,dk DEN,GK,33-125,90.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,86.5,0.0,0.0,0.0,0.0, (Matchweek 29)
Mbwana Samatta,20.0,tz TAN,FW,27-077,90.0,0.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0,23.0,2.0,0.0,1.0,0.3,0.0,12.0,83.3,0.0,1.0,0.0,2.0, (Matchweek 29)
Jack Grealish,10.0,eng ENG,"LM,AM",24-181,90.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,23.0,82.6,4.0,5.0,1.0,2.0, (Matchweek 29)
Conor Hourihane,14.0,ie IRL,CM,29-036,66.0,0.0,0.0,28.0,1.0,0.0,0.0,2.0,0.0,20.0,3.0,0.0,1.0,0.2,0.3,22.0,77.3,1.0,0.0,0.0,0.0, (Matchweek 29)
Keinan Davis,39.0,eng ENG,FW,22-025,24.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,66.7,1.0,2.0,0.0,2.0, (Matchweek 29)
Douglas Luiz,6.0,br BRA,"CM,DM",21-305,90.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,2.0,0.0,0.0,35.0,82.9,2.0,4.0,1.0,2.0, (Matchweek 29)
Ahmed Elmohamady,27.0,eg EGY,RM,32-182,62.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,0.0,0.0,21.0,61.9,1.0,2.0,0.0,0.0, (Matchweek 29)
Anwar El Ghazi,21.0,nl NED,AM,24-311,28.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,50.0,1.0,3.0,1.0,1.0, (Matchweek 29)
Marvelous Nakamba,11.0,zw ZIM,DM,26-050,90.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,4.0,0.0,0.0,33.0,81.8,2.0,1.0,2.0,2.0, (Matchweek 29)
Matt Targett,18.0,eng ENG,LB,24-173,90.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,4.0,0.0,0.1,47.0,53.2,1.0,0.0,0.0,1.0, (Matchweek 29)
Tyrone Mings,40.0,eng ENG,CB,26-362,90.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,3.0,0.0,0.0,36.0,83.3,3.0,2.0,2.0,2.0, (Matchweek 29)
Björn Engels,22.0,be BEL,CB,25-176,90.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,22.0,54.5,0.0,0.0,0.0,0.0, (Matchweek 29)
Frederic Guilbert,24.0,fr FRA,RB,25-076,90.0,0.0,0.0,57.0,0.0,0.0,0.0,1.0,1.0,30.0,5.0,1.0,2.0,0.0,0.0,41.0,51.2,0.0,1.0,0.0,1.0, (Matchweek 29)
Pepe Reina,29.0,es ESP,GK,37-191,90.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,57.1,0.0,0.0,0.0,0.0, (Matchweek 29)
Keinan Davis,39.0,eng ENG,FW,22-125,68.0,0.0,0.0,17.0,2.0,0.0,0.0,5.0,2.0,10.0,0.0,0.0,1.0,0.7,0.0,8.0,62.5,1.0,2.0,1.0,1.0, (Matchweek 28)
Mbwana Samatta,20.0,tz TAN,FW,27-177,22.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,1.0, (Matchweek 28)
Jack Grealish,10.0,eng ENG,LW,24-281,90.0,0.0,0.0,52.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,43.0,93.0,4.0,10.0,3.0,3.0, (Matchweek 28)
Anwar El Ghazi,21.0,nl NED,RW,25-045,68.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,15.0,33.3,0.0,4.0,2.0,4.0, (Matchweek 28)
Trézéguet,17.0,eg EGY,RW,25-260,22.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,75.0,2.0,1.0,2.0,2.0, (Matchweek 28)
John McGinn,7.0,sct SCO,CM,25-243,75.0,0.0,0.0,25.0,1.0,0.0,0.0,2.0,2.0,8.0,1.0,1.0,3.0,0.1,0.0,10.0,80.0,0.0,0.0,0.0,0.0, (Matchweek 28)
Marvelous Nakamba,11.0,zw ZIM,CM,26-150,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,0.0,0.0,1.0,1.0, (Matchweek 28)
Conor Hourihane,14.0,ie IRL,CM,29-136,90.0,0.0,0.0,44.0,7.0,0.0,0.0,1.0,1.0,13.0,2.0,0.0,2.0,0.0,0.8,40.0,80.0,2.0,0.0,1.0,1.0, (Matchweek 28)
Douglas Luiz,6.0,br BRA,DM,22-039,90.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,40.0,85.0,3.0,2.0,0.0,0.0, (Matchweek 28)
Matt Targett,18.0,eng ENG,LB,24-273,90.0,0.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,5.0,0.0,0.1,54.0,70.4,4.0,0.0,0.0,0.0, (Matchweek 28)
Tyrone Mings,40.0,eng ENG,CB,27-096,90.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,55.0,74.5,0.0,2.0,0.0,0.0, (Matchweek 28)
Kortney Hause,30.0,eng ENG,CB,24-337,90.0,0.0,0.0,61.0,1.0,0.0,0.0,5.0,1.0,7.0,0.0,0.0,1.0,0.4,0.2,49.0,87.8,1.0,0.0,0.0,0.0, (Matchweek 28)
Ezri Konsa,15.0,eng ENG,RB,22-238,75.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,46.0,89.1,3.0,1.0,2.0,3.0, (Matchweek 28)
Ahmed Elmohamady,27.0,eg EGY,RB,32-282,15.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,21.0,71.4,1.0,1.0,0.0,0.0, (Matchweek 28)
Ørjan Nyland,25.0,no NOR,GK,29-281,90.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,63.6,0.0,0.0,0.0,0.0, (Matchweek 28)
Billy Sharp,10.0,eng ENG,FW,34-133,68.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,72.7,0.0,1.0,0.0,0.0, (Matchweek 28)
David McGoldrick,17.0,ie IRL,FW,32-201,22.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,15.0,86.7,2.0,0.0,1.0,2.0, (Matchweek 28)
Oliver McBurnie,9.0,sct SCO,FW,24-013,79.0,0.0,0.0,30.0,1.0,0.0,0.0,1.0,1.0,17.0,2.0,1.0,1.0,0.1,0.1,20.0,75.0,1.0,1.0,0.0,1.0, (Matchweek 28)
Lys Mousset,22.0,fr FRA,FW,24-130,11.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,1.0,1.0,1.0, (Matchweek 28)
John Lundstram,7.0,eng ENG,CM,26-120,90.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,2.0,0.1,0.0,52.0,78.8,0.0,2.0,0.0,0.0, (Matchweek 28)
Sander Berge,32.0,no NOR,CM,22-124,68.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,23.0,73.9,0.0,1.0,0.0,0.0, (Matchweek 28)
Luke Freeman,8.0,eng ENG,CM,28-087,22.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,55.6,0.0,2.0,1.0,1.0, (Matchweek 28)
Oliver Norwood,16.0,nir NIR,DM,29-066,90.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.1,75.0,84.0,7.0,1.0,0.0,0.0, (Matchweek 28)
Enda Stevens,3.0,ie IRL,WB,29-344,90.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,57.0,73.7,5.0,8.0,0.0,0.0, (Matchweek 28)
George Baldock,2.0,eng ENG,WB,27-100,90.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,46.0,82.6,2.0,4.0,0.0,0.0, (Matchweek 28)
Jack Robinson,19.0,eng ENG,CB,26-290,90.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,3.0,0.0,0.1,57.0,86.0,3.0,5.0,1.0,1.0, (Matchweek 28)
John Egan,12.0,ie IRL,CB,27-241,90.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,1.0,0.1,0.0,54.0,87.0,3.0,3.0,0.0,0.0, (Matchweek 28)
Chris Basham,6.0,eng ENG,CB,31-333,90.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,2.0,0.0,0.0,54.0,83.3,0.0,3.0,1.0,2.0, (Matchweek 28)
Dean Henderson,1.0,eng ENG,GK,23-097,90.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,52.6,0.0,0.0,0.0,0.0, (Matchweek 28)
Gabriel Jesus,9.0,br BRA,FW,23-075,79.0,0.0,0.0,41.0,2.0,1.0,0.0,2.0,1.0,12.0,1.0,1.0,3.0,0.1,0.1,28.0,89.3,2.0,3.0,0.0,0.0, (Matchweek 28)
Sergio Agüero,10.0,ar ARG,FW,32-015,11.0,0.0,0.0,7.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,4.0,100.0,0.0,2.0,0.0,0.0, (Matchweek 28)
Raheem Sterling,7.0,eng ENG,"LW,RW,FW",25-192,90.0,1.0,0.0,54.0,7.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,0.6,0.8,48.0,91.7,4.0,6.0,0.0,0.0, (Matchweek 28)
Riyad Mahrez,26.0,dz ALG,RW,29-117,64.0,0.0,0.0,45.0,4.0,1.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.2,0.0,36.0,94.4,1.0,3.0,2.0,3.0, (Matchweek 28)
Phil Foden,47.0,eng ENG,"LW,CM",20-020,26.0,1.0,0.0,22.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.3,0.4,17.0,94.1,3.0,4.0,0.0,0.0, (Matchweek 28)
David Silva,21.0,es ESP,CM,34-161,64.0,0.0,0.0,44.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.1,0.0,40.0,95.0,5.0,8.0,1.0,1.0, (Matchweek 28)
Bernardo Silva,20.0,pt POR,CM,25-312,26.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.2,0.0,25.0,96.0,3.0,1.0,1.0,1.0, (Matchweek 28)
Kevin De Bruyne,17.0,be BEL,CM,28-355,69.0,1.0,0.0,70.0,4.0,0.0,1.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.5,60.0,80.0,6.0,7.0,3.0,3.0, (Matchweek 28)
Rodri,16.0,es ESP,"DM,CB",23-361,21.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,19.0,100.0,0.0,1.0,0.0,0.0, (Matchweek 28)
İlkay Gündoğan,8.0,de GER,"DM,CM",29-237,90.0,0.0,0.0,94.0,5.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.1,0.2,83.0,94.0,6.0,5.0,4.0,5.0, (Matchweek 28)
Benjamin Mendy,22.0,fr FRA,LB,25-336,90.0,0.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,67.0,92.5,6.0,9.0,2.0,3.0, (Matchweek 28)
Aymeric Laporte,14.0,es ESP,CB,26-021,69.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,80.0,93.8,4.0,7.0,0.0,0.0, (Matchweek 28)
Fernandinho,25.0,br BRA,CB,35-044,21.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,100.0,0.0,6.0,0.0,0.0, (Matchweek 28)
Eric García,50.0,es ESP,"CB,AM",19-160,90.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,62.0,96.8,2.0,4.0,0.0,0.0, (Matchweek 28)
Kyle Walker,2.0,eng ENG,RB,30-020,90.0,0.0,0.0,96.0,3.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.1,89.0,86.5,4.0,7.0,2.0,2.0, (Matchweek 28)
Ederson,31.0,br BRA,GK,26-305,90.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,88.9,0.0,0.0,0.0,0.0, (Matchweek 28)
Eddie Nketiah,30.0,eng ENG,FW,21-018,66.0,0.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0,12.0,2.0,3.0,2.0,0.2,0.0,15.0,80.0,0.0,1.0,0.0,0.0, (Matchweek 28)
Alexandre Lacazette,9.0,fr FRA,"FW,LW",29-020,24.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,77.8,0.0,1.0,0.0,0.0, (Matchweek 28)
Pierre-Emerick Aubameyang,14.0,ga GAB,"AM,LW,LM,FW",30-365,90.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,3.0,0.0,0.0,10.0,60.0,2.0,1.0,0.0,1.0, (Matchweek 28)
Bukayo Saka,77.0,eng ENG,"AM,LB",18-286,90.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.2,29.0,82.8,3.0,5.0,2.0,3.0, (Matchweek 28)
Granit Xhaka,34.0,ch SUI,CM,27-264,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 28)
Dani Ceballos,8.0,es ESP,"CM,DM",23-315,83.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,1.0,0.0,0.0,33.0,75.8,2.0,8.0,0.0,0.0, (Matchweek 28)
Joe Willock,28.0,eng ENG,"CM,RM",20-302,66.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,2.0,0.0,0.0,20.0,80.0,3.0,3.0,0.0,0.0, (Matchweek 28)
Reiss Nelson,24.0,eng ENG,RW,20-190,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,6.0,50.0,0.0,0.0,1.0,1.0, (Matchweek 28)
Mattéo Guendouzi,29.0,fr FRA,"DM,CM",21-064,66.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,21.0,90.5,0.0,0.0,0.0,0.0, (Matchweek 28)
Ainsley Maitland-Niles,15.0,eng ENG,DM,22-293,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,1.0,0.0,0.0,1.0, (Matchweek 28)
Kieran Tierney,3.0,sct SCO,"LB,CB",23-012,90.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,45.0,88.9,4.0,2.0,1.0,1.0, (Matchweek 28)
Pablo Marí,22.0,es ESP,CB,26-291,23.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,17.0,82.4,0.0,0.0,0.0,0.0, (Matchweek 28)
David Luiz,23.0,br BRA,"AM,CB",33-056,25.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,82.6,0.0,0.0,0.0,0.0, (Matchweek 28)
Shkodran Mustafi,20.0,de GER,CB,28-061,90.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,34.0,79.4,0.0,1.0,0.0,0.0, (Matchweek 28)
Héctor Bellerín,2.0,es ESP,RB,25-090,90.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,2.0,0.0,0.0,28.0,89.3,3.0,2.0,0.0,1.0, (Matchweek 28)
Bernd Leno,1.0,de GER,GK,28-105,90.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,72.0,0.0,0.0,0.0,0.0, (Matchweek 28)
Josip Drmić,20.0,ch SUI,FW,27-316,88.0,0.0,0.0,29.0,2.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.1,0.3,21.0,81.0,1.0,3.0,2.0,2.0, (Matchweek 30)
Josh Martin,56.0,eng ENG,FW,18-284,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 30)
Teemu Pukki,22.0,fi FIN,FW,30-082,79.0,0.0,0.0,15.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.3,0.1,12.0,41.7,1.0,3.0,1.0,1.0, (Matchweek 30)
Ondrej Duda,25.0,sk SVK,FW,25-197,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,66.7,1.0,1.0,0.0,0.0, (Matchweek 30)
Todd Cantwell,14.0,eng ENG,LM,22-113,61.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,0.1,24.0,87.5,3.0,0.0,0.0,3.0, (Matchweek 30)
Onel Hernández,11.0,cu CUB,LM,27-139,29.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,7.0,85.7,0.0,3.0,0.0,0.0, (Matchweek 30)
Emi Buendía,17.0,ar ARG,RM,23-177,79.0,0.0,0.0,62.0,3.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,3.0,0.0,0.2,46.0,50.0,1.0,1.0,3.0,4.0, (Matchweek 30)
Adam Idah,35.0,ie IRL,RM,19-100,11.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.1,0.0,2.0,100.0,0.0,1.0,0.0,0.0, (Matchweek 30)
Tom Trybull,19.0,de GER,DM,27-102,61.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,2.0,0.0,0.0,24.0,79.2,1.0,0.0,0.0,0.0, (Matchweek 30)
Mario Vrančić,8.0,ba BIH,DM,31-027,29.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,11.0,63.6,2.0,0.0,0.0,0.0, (Matchweek 30)
Kenny McLean,23.0,sct SCO,DM,28-163,90.0,0.0,0.0,53.0,2.0,0.0,0.0,3.0,1.0,15.0,0.0,0.0,2.0,0.1,0.1,42.0,81.0,8.0,0.0,0.0,2.0, (Matchweek 30)
Jamal Lewis,12.0,nir NIR,LB,22-146,90.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,2.0,0.0,0.1,42.0,69.0,0.0,8.0,0.0,1.0, (Matchweek 30)
Timm Klose,15.0,ch SUI,CB,32-041,90.0,0.0,0.0,66.0,0.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0,0.3,0.0,56.0,69.6,1.0,0.0,0.0,1.0, (Matchweek 30)
Ben Godfrey,4.0,eng ENG,CB,22-156,90.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,52.0,69.2,0.0,0.0,0.0,1.0, (Matchweek 30)
Max Aarons,2.0,eng ENG,RB,20-167,90.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,3.0,0.0,0.0,41.0,65.9,0.0,4.0,2.0,4.0, (Matchweek 30)
Tim Krul,1.0,nl NED,GK,32-077,90.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,69.2,0.0,0.0,0.0,0.0, (Matchweek 30)
Michael Obafemi,20.0,ie IRL,FW,19-349,81.0,0.0,1.0,25.0,4.0,1.0,0.0,3.0,0.0,17.0,2.0,0.0,0.0,0.2,0.2,11.0,81.8,0.0,3.0,3.0,3.0, (Matchweek 30)
Che Adams,10.0,sct SCO,FW,23-342,9.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.1,4.0,75.0,0.0,0.0,0.0,0.0, (Matchweek 30)
