player,team,matchweek,date,start11
Yoshinori Mutō,Newcastle United,30.0,2020-06-21,False
Emil Krafth,Newcastle United,30.0,2020-06-21,False
DeAndre Yedlin,Newcastle United,30.0,2020-06-21,False
Valentino Lazaro,Newcastle United,30.0,2020-06-21,False
Nabil Bentaleb,Newcastle United,30.0,2020-06-21,False
Dean Henderson,Sheffield United,30.0,2020-06-21,True
George Baldock,Sheffield United,30.0,2020-06-21,True
Enda Stevens,Sheffield United,30.0,2020-06-21,True
John Fleck,Sheffield United,30.0,2020-06-21,True
Chris Basham,Sheffield United,30.0,2020-06-21,True
Oliver McBurnie,Sheffield United,30.0,2020-06-21,True
Billy Sharp,Sheffield United,30.0,2020-06-21,True
John Egan,Sheffield United,30.0,2020-06-21,True
Oliver Norwood,Sheffield United,30.0,2020-06-21,True
Jack Robinson,Sheffield United,30.0,2020-06-21,True
Sander Berge,Sheffield United,30.0,2020-06-21,True
Simon Moore,Sheffield United,30.0,2020-06-21,False
John Lundstram,Sheffield United,30.0,2020-06-21,False
Luke Freeman,Sheffield United,30.0,2020-06-21,False
Phil Jagielka,Sheffield United,30.0,2020-06-21,False
Kieron Freeman,Sheffield United,30.0,2020-06-21,False
Lys Mousset,Sheffield United,30.0,2020-06-21,False
Ben Osborn,Sheffield United,30.0,2020-06-21,False
Jack Rodwell,Sheffield United,30.0,2020-06-21,False
Richairo Živković,Sheffield United,30.0,2020-06-21,False
Ørjan Nyland,Aston Villa,30.0,2020-06-21,True
Douglas Luiz,Aston Villa,30.0,2020-06-21,True
John McGinn,Aston Villa,30.0,2020-06-21,True
Jack Grealish,Aston Villa,30.0,2020-06-21,True
Conor Hourihane,Aston Villa,30.0,2020-06-21,True
Ezri Konsa,Aston Villa,30.0,2020-06-21,True
Matt Targett,Aston Villa,30.0,2020-06-21,True
Anwar El Ghazi,Aston Villa,30.0,2020-06-21,True
Kortney Hause,Aston Villa,30.0,2020-06-21,True
Keinan Davis,Aston Villa,30.0,2020-06-21,True
Tyrone Mings,Aston Villa,30.0,2020-06-21,True
Pepe Reina,Aston Villa,30.0,2020-06-21,False
Neil Taylor,Aston Villa,30.0,2020-06-21,False
Marvelous Nakamba,Aston Villa,30.0,2020-06-21,False
Trézéguet,Aston Villa,30.0,2020-06-21,False
Borja Bastón,Aston Villa,30.0,2020-06-21,False
Mbwana Samatta,Aston Villa,30.0,2020-06-21,False
Jota,Aston Villa,30.0,2020-06-21,False
Ahmed Elmohamady,Aston Villa,30.0,2020-06-21,False
Indiana Vassilev,Aston Villa,30.0,2020-06-21,False
Kepa Arrizabalaga,Chelsea,30.0,2020-06-21,True
Antonio Rüdiger,Chelsea,30.0,2020-06-21,True
Marcos Alonso,Chelsea,30.0,2020-06-21,True
Andreas Christensen,Chelsea,30.0,2020-06-21,True
N'Golo Kanté,Chelsea,30.0,2020-06-21,True
Willian,Chelsea,30.0,2020-06-21,True
Ruben Loftus-Cheek,Chelsea,30.0,2020-06-21,True
Mateo Kovačić,Chelsea,30.0,2020-06-21,True
Olivier Giroud,Chelsea,30.0,2020-06-21,True
Mason Mount,Chelsea,30.0,2020-06-21,True
César Azpilicueta,Chelsea,30.0,2020-06-21,True
Willy Caballero,Chelsea,30.0,2020-06-21,False
Ross Barkley,Chelsea,30.0,2020-06-21,False
Tammy Abraham,Chelsea,30.0,2020-06-21,False
Pedro,Chelsea,30.0,2020-06-21,False
Kurt Zouma,Chelsea,30.0,2020-06-21,False
Christian Pulisic,Chelsea,30.0,2020-06-21,False
Reece James,Chelsea,30.0,2020-06-21,False
Emerson Palmieri,Chelsea,30.0,2020-06-21,False
Billy Gilmour,Chelsea,30.0,2020-06-21,False
Jordan Pickford,Everton,30.0,2020-06-21,True
Mason Holgate,Everton,30.0,2020-06-21,True
Michael Keane,Everton,30.0,2020-06-21,True
Richarlison,Everton,30.0,2020-06-21,True
Dominic Calvert-Lewin,Everton,30.0,2020-06-21,True
Lucas Digne,Everton,30.0,2020-06-21,True
Alex Iwobi,Everton,30.0,2020-06-21,True
André Gomes,Everton,30.0,2020-06-21,True
Séamus Coleman,Everton,30.0,2020-06-21,True
Tom Davies,Everton,30.0,2020-06-21,True
Anthony Gordon,Everton,30.0,2020-06-21,True
Maarten Stekelenburg,Everton,30.0,2020-06-21,False
João Virgínia,Everton,30.0,2020-06-21,False
Leighton Baines,Everton,30.0,2020-06-21,False
Gylfi Sigurðsson,Everton,30.0,2020-06-21,False
Bernard,Everton,30.0,2020-06-21,False
Moise Kean,Everton,30.0,2020-06-21,False
Cuco Martina,Everton,30.0,2020-06-21,False
Jarrad Branthwaite,Everton,30.0,2020-06-21,False
Beni Baningime,Everton,30.0,2020-06-21,False
Alisson,Liverpool,30.0,2020-06-21,True
Fabinho,Liverpool,30.0,2020-06-21,True
Virgil van Dijk,Liverpool,30.0,2020-06-21,True
James Milner,Liverpool,30.0,2020-06-21,True
Naby Keïta,Liverpool,30.0,2020-06-21,True
Roberto Firmino,Liverpool,30.0,2020-06-21,True
Sadio Mané,Liverpool,30.0,2020-06-21,True
Jordan Henderson,Liverpool,30.0,2020-06-21,True
Takumi Minamino,Liverpool,30.0,2020-06-21,True
Joël Matip,Liverpool,30.0,2020-06-21,True
Trent Alexander-Arnold,Liverpool,30.0,2020-06-21,True
Adrián,Liverpool,30.0,2020-06-21,False
Georginio Wijnaldum,Liverpool,30.0,2020-06-21,False
Dejan Lovren,Liverpool,30.0,2020-06-21,False
Mohamed Salah,Liverpool,30.0,2020-06-21,False
Joe Gomez,Liverpool,30.0,2020-06-21,False
Alex Oxlade-Chamberlain,Liverpool,30.0,2020-06-21,False
Divock Origi,Liverpool,30.0,2020-06-21,False
Harvey Elliott,Liverpool,30.0,2020-06-21,False
Neco Williams,Liverpool,30.0,2020-06-21,False
Ederson,Manchester City,30.0,2020-06-22,True
Sergio Agüero,Manchester City,30.0,2020-06-22,True
Oleksandr Zinchenko,Manchester City,30.0,2020-06-22,True
Rodri,Manchester City,30.0,2020-06-22,True
Bernardo Silva,Manchester City,30.0,2020-06-22,True
David Silva,Manchester City,30.0,2020-06-22,True
Fernandinho,Manchester City,30.0,2020-06-22,True
Riyad Mahrez,Manchester City,30.0,2020-06-22,True
João Cancelo,Manchester City,30.0,2020-06-22,True
Nicolás Otamendi,Manchester City,30.0,2020-06-22,True
Phil Foden,Manchester City,30.0,2020-06-22,True
Scott Carson,Manchester City,30.0,2020-06-22,False
Kyle Walker,Manchester City,30.0,2020-06-22,False
Raheem Sterling,Manchester City,30.0,2020-06-22,False
İlkay Gündoğan,Manchester City,30.0,2020-06-22,False
Gabriel Jesus,Manchester City,30.0,2020-06-22,False
Aymeric Laporte,Manchester City,30.0,2020-06-22,False
Kevin De Bruyne,Manchester City,30.0,2020-06-22,False
Leroy Sané,Manchester City,30.0,2020-06-22,False
Benjamin Mendy,Manchester City,30.0,2020-06-22,False
Nick Pope,Burnley,30.0,2020-06-22,True
Matthew Lowton,Burnley,30.0,2020-06-22,True
Charlie Taylor,Burnley,30.0,2020-06-22,True
Jack Cork,Burnley,30.0,2020-06-22,True
James Tarkowski,Burnley,30.0,2020-06-22,True
Ben Mee,Burnley,30.0,2020-06-22,True
Josh Brownhill,Burnley,30.0,2020-06-22,True
Dwight McNeil,Burnley,30.0,2020-06-22,True
Ashley Westwood,Burnley,30.0,2020-06-22,True
Jay Rodriguez,Burnley,30.0,2020-06-22,True
Matěj Vydra,Burnley,30.0,2020-06-22,True
Bailey Peacock-Farrell,Burnley,30.0,2020-06-22,False
Lukas Jensen,Burnley,30.0,2020-06-22,False
Erik Pieters,Burnley,30.0,2020-06-22,False
Kevin Long,Burnley,30.0,2020-06-22,False
Max Thompson,Burnley,30.0,2020-06-22,False
Jimmy Dunne,Burnley,30.0,2020-06-22,False
Bobby Thomas,Burnley,30.0,2020-06-22,False
Kasper Schmeichel,Leicester City,31.0,2020-06-23,True
James Justin,Leicester City,31.0,2020-06-23,True
Ben Chilwell,Leicester City,31.0,2020-06-23,True
Çağlar Söyüncü,Leicester City,31.0,2020-06-23,True
Jonny Evans,Leicester City,31.0,2020-06-23,True
Demarai Gray,Leicester City,31.0,2020-06-23,True
Jamie Vardy,Leicester City,31.0,2020-06-23,True
James Maddison,Leicester City,31.0,2020-06-23,True
Kelechi Iheanacho,Leicester City,31.0,2020-06-23,True
Nampalys Mendy,Leicester City,31.0,2020-06-23,True
Wilfred Ndidi,Leicester City,31.0,2020-06-23,True
Danny Ward,Leicester City,31.0,2020-06-23,False
Wes Morgan,Leicester City,31.0,2020-06-23,False
Youri Tielemans,Leicester City,31.0,2020-06-23,False
Marc Albrighton,Leicester City,31.0,2020-06-23,False
Harvey Barnes,Leicester City,31.0,2020-06-23,False
Ayoze Pérez,Leicester City,31.0,2020-06-23,False
Hamza Choudhury,Leicester City,31.0,2020-06-23,False
Dennis Praet,Leicester City,31.0,2020-06-23,False
Christian Fuchs,Leicester City,31.0,2020-06-23,False
Mathew Ryan,Brighton & Hove Albion,31.0,2020-06-23,True
Tariq Lamptey,Brighton & Hove Albion,31.0,2020-06-23,True
Lewis Dunk,Brighton & Hove Albion,31.0,2020-06-23,True
Dale Stephens,Brighton & Hove Albion,31.0,2020-06-23,True
Neal Maupay,Brighton & Hove Albion,31.0,2020-06-23,True
Yves Bissouma,Brighton & Hove Albion,31.0,2020-06-23,True
Alexis Mac Allister,Brighton & Hove Albion,31.0,2020-06-23,True
Adam Webster,Brighton & Hove Albion,31.0,2020-06-23,True
Aaron Mooy,Brighton & Hove Albion,31.0,2020-06-23,True
Dan Burn,Brighton & Hove Albion,31.0,2020-06-23,True
Aaron Connolly,Brighton & Hove Albion,31.0,2020-06-23,True
David Button,Brighton & Hove Albion,31.0,2020-06-23,False
Shane Duffy,Brighton & Hove Albion,31.0,2020-06-23,False
Leandro Trossard,Brighton & Hove Albion,31.0,2020-06-23,False
Pascal Groß,Brighton & Hove Albion,31.0,2020-06-23,False
Glenn Murray,Brighton & Hove Albion,31.0,2020-06-23,False
Solly March,Brighton & Hove Albion,31.0,2020-06-23,False
Ezequiel Schelotto,Brighton & Hove Albion,31.0,2020-06-23,False
Martín Montoya,Brighton & Hove Albion,31.0,2020-06-23,False
Davy Pröpper,Brighton & Hove Albion,31.0,2020-06-23,False
Hugo Lloris,Tottenham Hotspur,31.0,2020-06-23,True
Davinson Sánchez,Tottenham Hotspur,31.0,2020-06-23,True
Son Heung-min,Tottenham Hotspur,31.0,2020-06-23,True
Harry Kane,Tottenham Hotspur,31.0,2020-06-23,True
Eric Dier,Tottenham Hotspur,31.0,2020-06-23,True
Moussa Sissoko,Tottenham Hotspur,31.0,2020-06-23,True
Giovani Lo Celso,Tottenham Hotspur,31.0,2020-06-23,True
Dele Alli,Tottenham Hotspur,31.0,2020-06-23,True
Serge Aurier,Tottenham Hotspur,31.0,2020-06-23,True
Lucas Moura,Tottenham Hotspur,31.0,2020-06-23,True
Ben Davies,Tottenham Hotspur,31.0,2020-06-23,True
Paulo Gazzaniga,Tottenham Hotspur,31.0,2020-06-23,False
Toby Alderweireld,Tottenham Hotspur,31.0,2020-06-23,False
Jan Vertonghen,Tottenham Hotspur,31.0,2020-06-23,False
Harry Winks,Tottenham Hotspur,31.0,2020-06-23,False
Érik Lamela,Tottenham Hotspur,31.0,2020-06-23,False
Ryan Sessegnon,Tottenham Hotspur,31.0,2020-06-23,False
Steven Bergwijn,Tottenham Hotspur,31.0,2020-06-23,False
Tanguy Ndombele,Tottenham Hotspur,31.0,2020-06-23,False
Gedson Fernandes,Tottenham Hotspur,31.0,2020-06-23,False
Łukasz Fabiański,West Ham United,31.0,2020-06-23,True
Aaron Cresswell,West Ham United,31.0,2020-06-23,True
Fabián Balbuena,West Ham United,31.0,2020-06-23,True
Mark Noble,West Ham United,31.0,2020-06-23,True
Jarrod Bowen,West Ham United,31.0,2020-06-23,True
Pablo Fornals,West Ham United,31.0,2020-06-23,True
Issa Diop,West Ham United,31.0,2020-06-23,True
Ryan Fredericks,West Ham United,31.0,2020-06-23,True
Tomáš Souček,West Ham United,31.0,2020-06-23,True
Michail Antonio,West Ham United,31.0,2020-06-23,True
Declan Rice,West Ham United,31.0,2020-06-23,True
Darren Randolph,West Ham United,31.0,2020-06-23,False
Andriy Yarmolenko,West Ham United,31.0,2020-06-23,False
Felipe Anderson,West Ham United,31.0,2020-06-23,False
Manuel Lanzini,West Ham United,31.0,2020-06-23,False
Jack Wilshere,West Ham United,31.0,2020-06-23,False
Angelo Ogbonna,West Ham United,31.0,2020-06-23,False
Albian Ajeti,West Ham United,31.0,2020-06-23,False
Xande Silva,West Ham United,31.0,2020-06-23,False
Ben Johnson,West Ham United,31.0,2020-06-23,False
Martin Dúbravka,Newcastle United,31.0,2020-06-24,True
Jamaal Lascelles,Newcastle United,31.0,2020-06-24,True
Jonjo Shelvey,Newcastle United,31.0,2020-06-24,True
Joelinton,Newcastle United,31.0,2020-06-24,True
Allan Saint-Maximin,Newcastle United,31.0,2020-06-24,True
Matt Ritchie,Newcastle United,31.0,2020-06-24,True
Isaac Hayden,Newcastle United,31.0,2020-06-24,True
Federico Fernández,Newcastle United,31.0,2020-06-24,True
Javier Manquillo,Newcastle United,31.0,2020-06-24,True
Miguel Almirón,Newcastle United,31.0,2020-06-24,True
Danny Rose,Newcastle United,31.0,2020-06-24,True
Karl Darlow,Newcastle United,31.0,2020-06-24,False
Fabian Schär,Newcastle United,31.0,2020-06-24,False
Andy Carroll,Newcastle United,31.0,2020-06-24,False
Dwight Gayle,Newcastle United,31.0,2020-06-24,False
Yoshinori Mutō,Newcastle United,31.0,2020-06-24,False
Emil Krafth,Newcastle United,31.0,2020-06-24,False
DeAndre Yedlin,Newcastle United,31.0,2020-06-24,False
Valentino Lazaro,Newcastle United,31.0,2020-06-24,False
Nabil Bentaleb,Newcastle United,31.0,2020-06-24,False
Ørjan Nyland,Aston Villa,31.0,2020-06-24,True
Douglas Luiz,Aston Villa,31.0,2020-06-24,True
John McGinn,Aston Villa,31.0,2020-06-24,True
Jack Grealish,Aston Villa,31.0,2020-06-24,True
Ezri Konsa,Aston Villa,31.0,2020-06-24,True
Trézéguet,Aston Villa,31.0,2020-06-24,True
Matt Targett,Aston Villa,31.0,2020-06-24,True
Mbwana Samatta,Aston Villa,31.0,2020-06-24,True
Anwar El Ghazi,Aston Villa,31.0,2020-06-24,True
Kortney Hause,Aston Villa,31.0,2020-06-24,True
Tyrone Mings,Aston Villa,31.0,2020-06-24,True
Pepe Reina,Aston Villa,31.0,2020-06-24,False
Neil Taylor,Aston Villa,31.0,2020-06-24,False
Marvelous Nakamba,Aston Villa,31.0,2020-06-24,False
Conor Hourihane,Aston Villa,31.0,2020-06-24,False
Borja Bastón,Aston Villa,31.0,2020-06-24,False
Jota,Aston Villa,31.0,2020-06-24,False
Ahmed Elmohamady,Aston Villa,31.0,2020-06-24,False
Indiana Vassilev,Aston Villa,31.0,2020-06-24,False
Keinan Davis,Aston Villa,31.0,2020-06-24,False
Tim Krul,Norwich City,31.0,2020-06-24,True
Max Aarons,Norwich City,31.0,2020-06-24,True
Ben Godfrey,Norwich City,31.0,2020-06-24,True
Lukas Rupp,Norwich City,31.0,2020-06-24,True
Onel Hernández,Norwich City,31.0,2020-06-24,True
Jamal Lewis,Norwich City,31.0,2020-06-24,True
Timm Klose,Norwich City,31.0,2020-06-24,True
Josip Drmić,Norwich City,31.0,2020-06-24,True
Kenny McLean,Norwich City,31.0,2020-06-24,True
Ondrej Duda,Norwich City,31.0,2020-06-24,True
Alexander Tettey,Norwich City,31.0,2020-06-24,True
Michael McGovern,Norwich City,31.0,2020-06-24,False
Mario Vrančić,Norwich City,31.0,2020-06-24,False
Moritz Leitner,Norwich City,31.0,2020-06-24,False
Todd Cantwell,Norwich City,31.0,2020-06-24,False
Emi Buendía,Norwich City,31.0,2020-06-24,False
Marco Stiepermann,Norwich City,31.0,2020-06-24,False
Tom Trybull,Norwich City,31.0,2020-06-24,False
Teemu Pukki,Norwich City,31.0,2020-06-24,False
Adam Idah,Norwich City,31.0,2020-06-24,False
Jordan Pickford,Everton,31.0,2020-06-24,True
Mason Holgate,Everton,31.0,2020-06-24,True
Michael Keane,Everton,31.0,2020-06-24,True
Richarlison,Everton,31.0,2020-06-24,True
Dominic Calvert-Lewin,Everton,31.0,2020-06-24,True
Lucas Digne,Everton,31.0,2020-06-24,True
Alex Iwobi,Everton,31.0,2020-06-24,True
Bernard,Everton,31.0,2020-06-24,True
André Gomes,Everton,31.0,2020-06-24,True
Séamus Coleman,Everton,31.0,2020-06-24,True
Tom Davies,Everton,31.0,2020-06-24,True
Maarten Stekelenburg,Everton,31.0,2020-06-24,False
João Virgínia,Everton,31.0,2020-06-24,False
Leighton Baines,Everton,31.0,2020-06-24,False
Gylfi Sigurðsson,Everton,31.0,2020-06-24,False
Moise Kean,Everton,31.0,2020-06-24,False
Cuco Martina,Everton,31.0,2020-06-24,False
Jarrad Branthwaite,Everton,31.0,2020-06-24,False
Beni Baningime,Everton,31.0,2020-06-24,False
Anthony Gordon,Everton,31.0,2020-06-24,False
Rui Patrício,Wolverhampton Wanderers,31.0,2020-06-24,True
Matt Doherty,Wolverhampton Wanderers,31.0,2020-06-24,True
Rúben Neves,Wolverhampton Wanderers,31.0,2020-06-24,True
Raúl Jiménez,Wolverhampton Wanderers,31.0,2020-06-24,True
Willy Boly,Wolverhampton Wanderers,31.0,2020-06-24,True
Conor Coady,Wolverhampton Wanderers,31.0,2020-06-24,True
Diogo Jota,Wolverhampton Wanderers,31.0,2020-06-24,True
Jonny Castro,Wolverhampton Wanderers,31.0,2020-06-24,True
Romain Saïss,Wolverhampton Wanderers,31.0,2020-06-24,True
João Moutinho,Wolverhampton Wanderers,31.0,2020-06-24,True
Adama Traoré,Wolverhampton Wanderers,31.0,2020-06-24,True
John Ruddy,Wolverhampton Wanderers,31.0,2020-06-24,False
Bruno Jordão,Wolverhampton Wanderers,31.0,2020-06-24,False
Pedro Neto,Wolverhampton Wanderers,31.0,2020-06-24,False
Daniel Podence,Wolverhampton Wanderers,31.0,2020-06-24,False
Morgan Gibbs-White,Wolverhampton Wanderers,31.0,2020-06-24,False
Rúben Vinagre,Wolverhampton Wanderers,31.0,2020-06-24,False
Leander Dendoncker,Wolverhampton Wanderers,31.0,2020-06-24,False
Max Kilman,Wolverhampton Wanderers,31.0,2020-06-24,False
Oskar Buur,Wolverhampton Wanderers,31.0,2020-06-24,False
Aaron Ramsdale,Bournemouth,31.0,2020-06-24,True
Steve Cook,Bournemouth,31.0,2020-06-24,True
Nathan Aké,Bournemouth,31.0,2020-06-24,True
Jefferson Lerma,Bournemouth,31.0,2020-06-24,True
Callum Wilson,Bournemouth,31.0,2020-06-24,True
Adam Smith,Bournemouth,31.0,2020-06-24,True
Lewis Cook,Bournemouth,31.0,2020-06-24,True
Jack Stacey,Bournemouth,31.0,2020-06-24,True
Junior Stanislas,Bournemouth,31.0,2020-06-24,True
David Brooks,Bournemouth,31.0,2020-06-24,True
Philip Billing,Bournemouth,31.0,2020-06-24,True
Artur Boruc,Bournemouth,31.0,2020-06-24,False
Dan Gosling,Bournemouth,31.0,2020-06-24,False
Andrew Surman,Bournemouth,31.0,2020-06-24,False
Dominic Solanke,Bournemouth,31.0,2020-06-24,False
Arnaut Groeneveld,Bournemouth,31.0,2020-06-24,False
Diego Rico,Bournemouth,31.0,2020-06-24,False
Harry Wilson,Bournemouth,31.0,2020-06-24,False
Lloyd Kelly,Bournemouth,31.0,2020-06-24,False
Chris Mepham,Bournemouth,31.0,2020-06-24,False
David de Gea,Manchester United,31.0,2020-06-24,True
Victor Lindelöf,Manchester United,31.0,2020-06-24,True
Harry Maguire,Manchester United,31.0,2020-06-24,True
Paul Pogba,Manchester United,31.0,2020-06-24,True
Anthony Martial,Manchester United,31.0,2020-06-24,True
Marcus Rashford,Manchester United,31.0,2020-06-24,True
Bruno Fernandes,Manchester United,31.0,2020-06-24,True
Luke Shaw,Manchester United,31.0,2020-06-24,True
Mason Greenwood,Manchester United,31.0,2020-06-24,True
Aaron Wan-Bissaka,Manchester United,31.0,2020-06-24,True
Nemanja Matić,Manchester United,31.0,2020-06-24,True
Sergio Romero,Manchester United,31.0,2020-06-24,False
Eric Bailly,Manchester United,31.0,2020-06-24,False
Juan Mata,Manchester United,31.0,2020-06-24,False
Andreas Pereira,Manchester United,31.0,2020-06-24,False
Fred,Manchester United,31.0,2020-06-24,False
Daniel James,Manchester United,31.0,2020-06-24,False
Odion Ighalo,Manchester United,31.0,2020-06-24,False
Scott McTominay,Manchester United,31.0,2020-06-24,False
Brandon Williams,Manchester United,31.0,2020-06-24,False
Simon Moore,Sheffield United,31.0,2020-06-24,True
George Baldock,Sheffield United,31.0,2020-06-24,True
Enda Stevens,Sheffield United,31.0,2020-06-24,True
John Fleck,Sheffield United,31.0,2020-06-24,True
Chris Basham,Sheffield United,31.0,2020-06-24,True
John Lundstram,Sheffield United,31.0,2020-06-24,True
Phil Jagielka,Sheffield United,31.0,2020-06-24,True
Oliver Norwood,Sheffield United,31.0,2020-06-24,True
David McGoldrick,Sheffield United,31.0,2020-06-24,True
Jack Robinson,Sheffield United,31.0,2020-06-24,True
Lys Mousset,Sheffield United,31.0,2020-06-24,True
Michael Verrips,Sheffield United,31.0,2020-06-24,False
Luke Freeman,Sheffield United,31.0,2020-06-24,False
Oliver McBurnie,Sheffield United,31.0,2020-06-24,False
Billy Sharp,Sheffield United,31.0,2020-06-24,False
Kieron Freeman,Sheffield United,31.0,2020-06-24,False
Ben Osborn,Sheffield United,31.0,2020-06-24,False
Jack Rodwell,Sheffield United,31.0,2020-06-24,False
Richairo Živković,Sheffield United,31.0,2020-06-24,False
Sander Berge,Sheffield United,31.0,2020-06-24,False
Alisson,Liverpool,31.0,2020-06-24,True
Fabinho,Liverpool,31.0,2020-06-24,True
Virgil van Dijk,Liverpool,31.0,2020-06-24,True
Georginio Wijnaldum,Liverpool,31.0,2020-06-24,True
Roberto Firmino,Liverpool,31.0,2020-06-24,True
Sadio Mané,Liverpool,31.0,2020-06-24,True
Mohamed Salah,Liverpool,31.0,2020-06-24,True
Joe Gomez,Liverpool,31.0,2020-06-24,True
Jordan Henderson,Liverpool,31.0,2020-06-24,True
Andrew Robertson,Liverpool,31.0,2020-06-24,True
Trent Alexander-Arnold,Liverpool,31.0,2020-06-24,True
Adrián,Liverpool,31.0,2020-06-24,False
Dejan Lovren,Liverpool,31.0,2020-06-24,False
Naby Keïta,Liverpool,31.0,2020-06-24,False
Alex Oxlade-Chamberlain,Liverpool,31.0,2020-06-24,False
Takumi Minamino,Liverpool,31.0,2020-06-24,False
Divock Origi,Liverpool,31.0,2020-06-24,False
Curtis Jones,Liverpool,31.0,2020-06-24,False
Harvey Elliott,Liverpool,31.0,2020-06-24,False
Neco Williams,Liverpool,31.0,2020-06-24,False
Wayne Hennessey,Crystal Palace,31.0,2020-06-24,True
Joel Ward,Crystal Palace,31.0,2020-06-24,True
Patrick van Aanholt,Crystal Palace,31.0,2020-06-24,True
Cheikhou Kouyaté,Crystal Palace,31.0,2020-06-24,True
Jordan Ayew,Crystal Palace,31.0,2020-06-24,True
Andros Townsend,Crystal Palace,31.0,2020-06-24,True
Wilfried Zaha,Crystal Palace,31.0,2020-06-24,True
Mamadou Sakho,Crystal Palace,31.0,2020-06-24,True
James McArthur,Crystal Palace,31.0,2020-06-24,True
James McCarthy,Crystal Palace,31.0,2020-06-24,True
Gary Cahill,Crystal Palace,31.0,2020-06-24,True
Stephen Henderson,Crystal Palace,31.0,2020-06-24,False
Luka Milivojević,Crystal Palace,31.0,2020-06-24,False
Scott Dann,Crystal Palace,31.0,2020-06-24,False
Max Meyer,Crystal Palace,31.0,2020-06-24,False
Nikola Tavares,Crystal Palace,31.0,2020-06-24,False
Tyrick Mitchell,Crystal Palace,31.0,2020-06-24,False
Brandon Pierrick,Crystal Palace,31.0,2020-06-24,False
Jaïro Riedewald,Crystal Palace,31.0,2020-06-24,False
Alex McCarthy,Southampton,31.0,2020-06-25,True
Jack Stephens,Southampton,31.0,2020-06-25,True
Danny Ings,Southampton,31.0,2020-06-25,True
James Ward-Prowse,Southampton,31.0,2020-06-25,True
Stuart Armstrong,Southampton,31.0,2020-06-25,True
Michael Obafemi,Southampton,31.0,2020-06-25,True
Ryan Bertrand,Southampton,31.0,2020-06-25,True
Nathan Redmond,Southampton,31.0,2020-06-25,True
Pierre Højbjerg,Southampton,31.0,2020-06-25,True
Jan Bednarek,Southampton,31.0,2020-06-25,True
Yan Valery,Southampton,31.0,2020-06-25,True
Angus Gunn,Southampton,31.0,2020-06-25,False
Jannik Vestergaard,Southampton,31.0,2020-06-25,False
Shane Long,Southampton,31.0,2020-06-25,False
Che Adams,Southampton,31.0,2020-06-25,False
Oriol Romeu,Southampton,31.0,2020-06-25,False
Kyle Walker-Peters,Southampton,31.0,2020-06-25,False
William Smallbone,Southampton,31.0,2020-06-25,False
Jake Vokins,Southampton,31.0,2020-06-25,False
Nathan Tella,Southampton,31.0,2020-06-25,False
Emiliano Martínez,Arsenal,31.0,2020-06-25,True
Héctor Bellerín,Arsenal,31.0,2020-06-25,True
Kieran Tierney,Arsenal,31.0,2020-06-25,True
Dani Ceballos,Arsenal,31.0,2020-06-25,True
Pierre-Emerick Aubameyang,Arsenal,31.0,2020-06-25,True
Rob Holding,Arsenal,31.0,2020-06-25,True
Nicolas Pépé,Arsenal,31.0,2020-06-25,True
Shkodran Mustafi,Arsenal,31.0,2020-06-25,True
Eddie Nketiah,Arsenal,31.0,2020-06-25,True
Granit Xhaka,Arsenal,31.0,2020-06-25,True
Bukayo Saka,Arsenal,31.0,2020-06-25,True
Matt Macey,Arsenal,31.0,2020-06-25,False
Sokratis Papastathopoulos,Arsenal,31.0,2020-06-25,False
Alexandre Lacazette,Arsenal,31.0,2020-06-25,False
Mesut Özil,Arsenal,31.0,2020-06-25,False
Ainsley Maitland-Niles,Arsenal,31.0,2020-06-25,False
Reiss Nelson,Arsenal,31.0,2020-06-25,False
Joe Willock,Arsenal,31.0,2020-06-25,False
Sead Kolašinac,Arsenal,31.0,2020-06-25,False
Matthew Smith,Arsenal,31.0,2020-06-25,False
Nick Pope,Burnley,31.0,2020-06-25,True
Matthew Lowton,Burnley,31.0,2020-06-25,True
Charlie Taylor,Burnley,31.0,2020-06-25,True
Jack Cork,Burnley,31.0,2020-06-25,True
James Tarkowski,Burnley,31.0,2020-06-25,True
Ben Mee,Burnley,31.0,2020-06-25,True
Josh Brownhill,Burnley,31.0,2020-06-25,True
Dwight McNeil,Burnley,31.0,2020-06-25,True
Ashley Westwood,Burnley,31.0,2020-06-25,True
Jay Rodriguez,Burnley,31.0,2020-06-25,True
Matěj Vydra,Burnley,31.0,2020-06-25,True
Bailey Peacock-Farrell,Burnley,31.0,2020-06-25,False
Lukas Jensen,Burnley,31.0,2020-06-25,False
Erik Pieters,Burnley,31.0,2020-06-25,False
Phil Bardsley,Burnley,31.0,2020-06-25,False
Kevin Long,Burnley,31.0,2020-06-25,False
Max Thompson,Burnley,31.0,2020-06-25,False
Jimmy Dunne,Burnley,31.0,2020-06-25,False
Bobby Thomas,Burnley,31.0,2020-06-25,False
Mace Goodridge,Burnley,31.0,2020-06-25,False
Ben Foster,Watford,31.0,2020-06-25,True
Craig Dawson,Watford,31.0,2020-06-25,True
Tom Cleverley,Watford,31.0,2020-06-25,True
Troy Deeney,Watford,31.0,2020-06-25,True
Danny Welbeck,Watford,31.0,2020-06-25,True
Adam Masina,Watford,31.0,2020-06-25,True
Will Hughes,Watford,31.0,2020-06-25,True
Kiko Femenía,Watford,31.0,2020-06-25,True
Ismaila Sarr,Watford,31.0,2020-06-25,True
Christian Kabasele,Watford,31.0,2020-06-25,True
