player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,Team,matchweek,category
Anthony Losilla,8.0,fr FRA,DM,35-360,90.0,1.0,0.0,41.0,1.0,0.0,0.0,3.0,1.0,15.0,1.0,2.0,2.0,0.1,0.0,33.0,60.6,2.0,1.0,1.0,2.0,Bochum,25.0,Midfield
Danilo Soares,3.0,br BRA,LB,30-127,90.0,0.0,0.0,84.0,2.0,0.0,0.0,1.0,1.0,24.0,9.0,2.0,3.0,0.0,0.0,60.0,68.3,3.0,7.0,1.0,4.0,Bochum,25.0,Defender
Maxim Leitsch,29.0,de GER,CB,23-291,90.0,1.0,0.0,48.0,0.0,0.0,0.0,1.0,1.0,13.0,4.0,3.0,1.0,0.9,0.0,36.0,83.3,1.0,0.0,0.0,0.0,Bochum,25.0,Defender
Armel Bella Kotchap,37.0,de GER,CB,20-084,90.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,3.0,0.0,0.0,29.0,69.0,0.0,0.0,0.0,0.0,Bochum,25.0,Defender
Cristian Gamboa,2.0,cr CRC,RB,32-132,73.0,0.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,4.0,0.0,0.0,42.0,78.6,2.0,2.0,1.0,1.0,Bochum,25.0,Defender
Kostas Stafylidis,16.0,gr GRE,RB,28-093,17.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.1,3.0,100.0,1.0,0.0,0.0,0.0,Bochum,25.0,Defender
Manuel Riemann,1.0,de GER,GK,33-177,90.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,63.8,0.0,0.0,0.0,0.0,Bochum,25.0,Goalkeeper
Jamie Leweling,40.0,de GER,FW,21-007,66.0,0.0,0.0,23.0,2.0,0.0,0.0,3.0,0.0,22.0,0.0,1.0,0.0,0.1,0.0,13.0,61.5,0.0,1.0,0.0,0.0,Greuther Fürth,25.0,Forward
Dickson Abiama,11.0,ng NGA,FW,23-122,24.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,66.7,0.0,0.0,0.0,0.0,Greuther Fürth,25.0,Forward
Branimir Hrgota,10.0,se SWE,FW,29-052,90.0,0.0,0.0,43.0,1.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,22.0,81.8,2.0,2.0,0.0,3.0,Greuther Fürth,25.0,Forward
Jeremy Dudziak,28.0,tn TUN,AM,26-189,45.0,0.0,0.0,22.0,2.0,0.0,0.0,1.0,1.0,10.0,2.0,0.0,0.0,0.5,0.0,15.0,73.3,2.0,1.0,0.0,0.0,Greuther Fürth,25.0,Midfield
Håvard Nielsen,16.0,no NOR,AM,28-233,45.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,23.0,78.3,2.0,2.0,0.0,0.0,Greuther Fürth,25.0,Midfield
Timothy Tillman,21.0,de GER,CM,23-060,81.0,0.0,0.0,57.0,4.0,0.0,0.0,2.0,0.0,18.0,0.0,3.0,1.0,0.1,0.1,44.0,63.6,3.0,2.0,3.0,3.0,Greuther Fürth,25.0,Midfield
Julian Green,37.0,us USA,CM,26-272,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,66.7,1.0,1.0,0.0,0.0,Greuther Fürth,25.0,Midfield
Paul Seguin,33.0,de GER,CM,26-341,90.0,0.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,27.0,6.0,3.0,2.0,0.0,0.0,53.0,69.8,6.0,1.0,1.0,2.0,Greuther Fürth,25.0,Midfield
Max Christiansen,13.0,de GER,DM,25-161,81.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,4.0,0.0,0.0,41.0,87.8,5.0,0.0,0.0,0.0,Greuther Fürth,25.0,Midfield
Afimico Pululu,9.0,fr FRA,FW,22-347,9.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,1.0,1.0,Greuther Fürth,25.0,Forward
Gian-Luca Itter,27.0,de GER,LB,23-059,45.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,28.0,75.0,5.0,5.0,0.0,1.0,Greuther Fürth,25.0,Defender
Jetro Willems,15.0,nl NED,LB,27-340,45.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,37.0,73.0,1.0,3.0,0.0,0.0,Greuther Fürth,25.0,Defender
Nick Viergever,24.0,nl NED,CB,32-214,90.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,14.0,4.0,4.0,1.0,0.0,0.0,44.0,75.0,4.0,2.0,0.0,0.0,Greuther Fürth,25.0,Defender
Sebastian Griesbeck,22.0,de GER,CB,31-153,90.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,5.0,3.0,0.0,0.0,38.0,84.2,0.0,4.0,0.0,0.0,Greuther Fürth,25.0,Defender
Marco Meyerhöfer,18.0,de GER,RB,26-107,90.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,2.0,0.0,0.0,48.0,66.7,2.0,4.0,0.0,0.0,Greuther Fürth,25.0,Defender
Andreas Linde,26.0,se SWE,GK,28-224,90.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,64.3,0.0,0.0,1.0,1.0,Greuther Fürth,25.0,Goalkeeper
Sasa Kalajdzic,9.0,at AUT,FW,24-241,90.0,1.0,0.0,34.0,3.0,1.0,0.0,5.0,1.0,18.0,0.0,1.0,0.0,0.4,0.3,24.0,75.0,0.0,1.0,1.0,2.0,Stuttgart,25.0,Forward
Omar Marmoush,17.0,eg EGY,LW,23-026,88.0,0.0,0.0,39.0,3.0,0.0,0.0,4.0,1.0,14.0,1.0,2.0,1.0,0.1,0.1,22.0,81.8,1.0,5.0,2.0,7.0,Stuttgart,25.0,Forward
Tanguy Coulibaly,7.0,fr FRA,LW,21-015,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Stuttgart,25.0,Forward
Tiago Tomás,18.0,pt POR,RW,19-262,89.0,0.0,0.0,37.0,3.0,0.0,0.0,2.0,2.0,20.0,1.0,0.0,2.0,0.6,0.0,23.0,52.2,0.0,6.0,4.0,7.0,Stuttgart,25.0,Forward
Lilian Egloff,25.0,de GER,RW,19-197,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stuttgart,25.0,Forward
Chris Führich,22.0,de GER,CM,24-055,89.0,1.0,0.0,51.0,0.0,0.0,0.0,2.0,2.0,16.0,4.0,0.0,1.0,0.4,0.0,43.0,90.7,5.0,6.0,2.0,4.0,Stuttgart,25.0,Midfield
Philipp Förster,20.0,de GER,CM,27-029,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,Stuttgart,25.0,Midfield
Wataru Endo,3.0,jp JPN,CM,29-024,90.0,1.0,0.0,68.0,0.0,0.0,0.0,2.0,1.0,26.0,0.0,1.0,2.0,0.1,0.0,57.0,78.9,6.0,3.0,0.0,3.0,Stuttgart,25.0,Midfield
Atakan Karazor,16.0,de GER,DM,25-143,90.0,0.0,0.0,78.0,2.0,0.0,0.0,1.0,0.0,20.0,6.0,3.0,3.0,0.1,0.3,63.0,88.9,6.0,6.0,1.0,1.0,Stuttgart,25.0,Midfield
Borna Sosa,24.0,hr CRO,LB,24-043,90.0,0.0,1.0,90.0,6.0,1.0,0.0,1.0,0.0,9.0,2.0,1.0,2.0,0.1,0.4,80.0,77.5,10.0,13.0,2.0,3.0,Stuttgart,25.0,Defender
Hiroki Ito,37.0,jp JPN,CB,22-297,90.0,0.0,0.0,101.0,3.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.1,97.0,88.7,6.0,7.0,0.0,0.0,Stuttgart,25.0,Defender
Waldemar Anton,2.0,de GER,CB,25-228,90.0,0.0,0.0,106.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,3.0,0.0,0.0,99.0,93.9,7.0,8.0,0.0,0.0,Stuttgart,25.0,Defender
Konstantinos Mavropanos,5.0,gr GRE,RB,24-084,90.0,0.0,0.0,84.0,1.0,0.0,0.0,1.0,0.0,15.0,4.0,3.0,0.0,0.1,0.0,72.0,80.6,11.0,6.0,0.0,1.0,Stuttgart,25.0,Defender
Florian Müller,1.0,de GER,GK,24-112,90.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,81.5,0.0,0.0,0.0,0.0,Stuttgart,25.0,Goalkeeper
Marcus Thuram,10.0,fr FRA,FW,24-211,90.0,1.0,0.0,34.0,1.0,0.0,0.0,1.0,1.0,28.0,2.0,0.0,1.0,0.5,0.0,22.0,68.2,1.0,5.0,1.0,1.0,Mönchengladbach,25.0,Forward
Alassane Pléa,14.0,fr FRA,LW,28-360,84.0,1.0,1.0,31.0,3.0,2.0,0.0,3.0,1.0,15.0,0.0,0.0,0.0,0.3,0.5,19.0,68.4,3.0,4.0,0.0,3.0,Mönchengladbach,25.0,Forward
Luca Netz,20.0,de GER,LM,18-294,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,0.0,1.0,2.0,2.0,Mönchengladbach,25.0,Midfield
Jonas Hofmann,23.0,de GER,RW,29-234,90.0,0.0,0.0,35.0,5.0,1.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0,0.0,0.2,27.0,77.8,3.0,0.0,0.0,0.0,Mönchengladbach,25.0,Forward
Kouadio Koné,17.0,fr FRA,CM,20-292,71.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,36.0,88.9,2.0,3.0,0.0,1.0,Mönchengladbach,25.0,Midfield
Breel Embolo,36.0,ch SUI,FW,25-019,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,1.0,Mönchengladbach,25.0,Forward
Florian Neuhaus,32.0,de GER,CM,24-354,90.0,0.0,1.0,43.0,3.0,1.0,0.0,2.0,1.0,20.0,4.0,5.0,2.0,0.1,0.2,30.0,73.3,6.0,5.0,1.0,1.0,Mönchengladbach,25.0,Midfield
Christoph Kramer,6.0,de GER,DM,31-014,90.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,27.0,7.0,2.0,1.0,0.0,0.0,50.0,82.0,2.0,1.0,2.0,2.0,Mönchengladbach,25.0,Midfield
Ramy Bensebaini,25.0,dz ALG,LB,26-323,90.0,0.0,0.0,59.0,2.0,0.0,0.0,1.0,0.0,11.0,2.0,5.0,3.0,0.1,0.1,41.0,80.5,4.0,1.0,0.0,0.0,Mönchengladbach,25.0,Defender
Nico Elvedi,30.0,ch SUI,CB,25-156,90.0,0.0,0.0,73.0,1.0,0.0,0.0,1.0,0.0,7.0,3.0,3.0,2.0,0.1,0.0,60.0,91.7,0.0,2.0,0.0,0.0,Mönchengladbach,25.0,Defender
Matthias Ginter,28.0,de GER,CB,28-045,90.0,0.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,12.0,3.0,1.0,0.0,0.1,0.0,60.0,85.0,1.0,2.0,0.0,0.0,Mönchengladbach,25.0,Defender
Joe Scally,29.0,us USA,RB,19-064,90.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,3.0,7.0,0.0,0.0,27.0,81.5,1.0,1.0,2.0,3.0,Mönchengladbach,25.0,Defender
Yann Sommer,1.0,ch SUI,GK,33-078,90.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,68.4,0.0,0.0,0.0,0.0,Mönchengladbach,25.0,Goalkeeper
Anthony Modeste,27.0,fr FRA,FW,33-326,90.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,2.0,15.0,1.0,0.0,3.0,0.6,0.0,9.0,66.7,1.0,0.0,0.0,0.0,Köln,25.0,Forward
Florian Kainz,11.0,at AUT,LW,29-133,72.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,3.0,0.0,0.0,35.0,74.3,6.0,3.0,0.0,0.0,Köln,25.0,Forward
Sebastian Andersson,9.0,se SWE,LW,30-234,18.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.4,0.0,4.0,50.0,0.0,0.0,0.0,0.0,Köln,25.0,Forward
Dejan Ljubicic,7.0,at AUT,RW,24-149,71.0,0.0,0.0,35.0,3.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,1.0,0.0,0.3,20.0,65.0,1.0,5.0,1.0,3.0,Köln,25.0,Forward
Jan Thielmann,29.0,de GER,RW,19-284,19.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,54.5,0.0,1.0,1.0,1.0,Köln,25.0,Forward
Mark Uth,13.0,de GER,AM,30-194,88.0,0.0,0.0,43.0,4.0,0.0,0.0,2.0,0.0,31.0,3.0,2.0,0.0,0.1,0.2,29.0,79.3,1.0,2.0,0.0,1.0,Köln,25.0,Midfield
