player,team,matchweek,date,start11
Emil Krafth,Newcastle United,2.0,2020-09-20,False
Ryan Fraser,Newcastle United,2.0,2020-09-20,False
Miguel Almirón,Newcastle United,2.0,2020-09-20,False
Mathew Ryan,Brighton & Hove Albion,2.0,2020-09-20,True
Tariq Lamptey,Brighton & Hove Albion,2.0,2020-09-20,True
Ben White,Brighton & Hove Albion,2.0,2020-09-20,True
Adam Webster,Brighton & Hove Albion,2.0,2020-09-20,True
Lewis Dunk,Brighton & Hove Albion,2.0,2020-09-20,True
Aaron Connolly,Brighton & Hove Albion,2.0,2020-09-20,True
Yves Bissouma,Brighton & Hove Albion,2.0,2020-09-20,True
Neal Maupay,Brighton & Hove Albion,2.0,2020-09-20,True
Leandro Trossard,Brighton & Hove Albion,2.0,2020-09-20,True
Steven Alzate,Brighton & Hove Albion,2.0,2020-09-20,True
Solly March,Brighton & Hove Albion,2.0,2020-09-20,True
Jason Steele,Brighton & Hove Albion,2.0,2020-09-20,False
Pascal Groß,Brighton & Hove Albion,2.0,2020-09-20,False
Adam Lallana,Brighton & Hove Albion,2.0,2020-09-20,False
Alireza Jahanbakhsh,Brighton & Hove Albion,2.0,2020-09-20,False
Bernardo,Brighton & Hove Albion,2.0,2020-09-20,False
Dan Burn,Brighton & Hove Albion,2.0,2020-09-20,False
Joël Veltman,Brighton & Hove Albion,2.0,2020-09-20,False
Kepa Arrizabalaga,Chelsea,2.0,2020-09-20,True
Marcos Alonso,Chelsea,2.0,2020-09-20,True
Andreas Christensen,Chelsea,2.0,2020-09-20,True
Jorginho,Chelsea,2.0,2020-09-20,True
N'Golo Kanté,Chelsea,2.0,2020-09-20,True
Timo Werner,Chelsea,2.0,2020-09-20,True
Kurt Zouma,Chelsea,2.0,2020-09-20,True
Mateo Kovačić,Chelsea,2.0,2020-09-20,True
Mason Mount,Chelsea,2.0,2020-09-20,True
Reece James,Chelsea,2.0,2020-09-20,True
Kai Havertz,Chelsea,2.0,2020-09-20,True
Willy Caballero,Chelsea,2.0,2020-09-20,False
Ross Barkley,Chelsea,2.0,2020-09-20,False
Tammy Abraham,Chelsea,2.0,2020-09-20,False
Fikayo Tomori,Chelsea,2.0,2020-09-20,False
Olivier Giroud,Chelsea,2.0,2020-09-20,False
Callum Hudson-Odoi,Chelsea,2.0,2020-09-20,False
César Azpilicueta,Chelsea,2.0,2020-09-20,False
Alisson,Liverpool,2.0,2020-09-20,True
Fabinho,Liverpool,2.0,2020-09-20,True
Virgil van Dijk,Liverpool,2.0,2020-09-20,True
Georginio Wijnaldum,Liverpool,2.0,2020-09-20,True
Naby Keïta,Liverpool,2.0,2020-09-20,True
Roberto Firmino,Liverpool,2.0,2020-09-20,True
Sadio Mané,Liverpool,2.0,2020-09-20,True
Mohamed Salah,Liverpool,2.0,2020-09-20,True
Jordan Henderson,Liverpool,2.0,2020-09-20,True
Andrew Robertson,Liverpool,2.0,2020-09-20,True
Trent Alexander-Arnold,Liverpool,2.0,2020-09-20,True
Adrián,Liverpool,2.0,2020-09-20,False
Thiago Alcántara,Liverpool,2.0,2020-09-20,False
James Milner,Liverpool,2.0,2020-09-20,False
Curtis Jones,Liverpool,2.0,2020-09-20,False
Takumi Minamino,Liverpool,2.0,2020-09-20,False
Kostas Tsimikas,Liverpool,2.0,2020-09-20,False
Divock Origi,Liverpool,2.0,2020-09-20,False
Kasper Schmeichel,Leicester City,2.0,2020-09-20,True
James Justin,Leicester City,2.0,2020-09-20,True
Çağlar Söyüncü,Leicester City,2.0,2020-09-20,True
Youri Tielemans,Leicester City,2.0,2020-09-20,True
Jamie Vardy,Leicester City,2.0,2020-09-20,True
Harvey Barnes,Leicester City,2.0,2020-09-20,True
Ayoze Pérez,Leicester City,2.0,2020-09-20,True
Nampalys Mendy,Leicester City,2.0,2020-09-20,True
Wilfred Ndidi,Leicester City,2.0,2020-09-20,True
Dennis Praet,Leicester City,2.0,2020-09-20,True
Timothy Castagne,Leicester City,2.0,2020-09-20,True
Danny Ward,Leicester City,2.0,2020-09-20,False
Wes Morgan,Leicester City,2.0,2020-09-20,False
James Maddison,Leicester City,2.0,2020-09-20,False
Marc Albrighton,Leicester City,2.0,2020-09-20,False
Kelechi Iheanacho,Leicester City,2.0,2020-09-20,False
Hamza Choudhury,Leicester City,2.0,2020-09-20,False
Christian Fuchs,Leicester City,2.0,2020-09-20,False
Nick Pope,Burnley,2.0,2020-09-20,True
Charlie Taylor,Burnley,2.0,2020-09-20,True
Josh Brownhill,Burnley,2.0,2020-09-20,True
Chris Wood,Burnley,2.0,2020-09-20,True
Dwight McNeil,Burnley,2.0,2020-09-20,True
Robbie Brady,Burnley,2.0,2020-09-20,True
Ashley Westwood,Burnley,2.0,2020-09-20,True
Jay Rodriguez,Burnley,2.0,2020-09-20,True
Phil Bardsley,Burnley,2.0,2020-09-20,True
Kevin Long,Burnley,2.0,2020-09-20,True
Jimmy Dunne,Burnley,2.0,2020-09-20,True
Bailey Peacock-Farrell,Burnley,2.0,2020-09-20,False
Matthew Lowton,Burnley,2.0,2020-09-20,False
Erik Pieters,Burnley,2.0,2020-09-20,False
Matěj Vydra,Burnley,2.0,2020-09-20,False
Bobby Thomas,Burnley,2.0,2020-09-20,False
Josh Benson,Burnley,2.0,2020-09-20,False
Anthony Driscoll-Glennon,Burnley,2.0,2020-09-20,False
Emiliano Martínez,Aston Villa,2.0,2020-09-21,True
Matty Cash,Aston Villa,2.0,2020-09-21,True
Ezri Konsa,Aston Villa,2.0,2020-09-21,True
Tyrone Mings,Aston Villa,2.0,2020-09-21,True
Douglas Luiz,Aston Villa,2.0,2020-09-21,True
John McGinn,Aston Villa,2.0,2020-09-21,True
Jack Grealish,Aston Villa,2.0,2020-09-21,True
Ollie Watkins,Aston Villa,2.0,2020-09-21,True
Conor Hourihane,Aston Villa,2.0,2020-09-21,True
Trézéguet,Aston Villa,2.0,2020-09-21,True
Matt Targett,Aston Villa,2.0,2020-09-21,True
Jed Steer,Aston Villa,2.0,2020-09-21,False
Neil Taylor,Aston Villa,2.0,2020-09-21,False
Marvelous Nakamba,Aston Villa,2.0,2020-09-21,False
Anwar El Ghazi,Aston Villa,2.0,2020-09-21,False
Ahmed Elmohamady,Aston Villa,2.0,2020-09-21,False
Kortney Hause,Aston Villa,2.0,2020-09-21,False
Keinan Davis,Aston Villa,2.0,2020-09-21,False
Aaron Ramsdale,Sheffield United,2.0,2020-09-21,True
George Baldock,Sheffield United,2.0,2020-09-21,True
Enda Stevens,Sheffield United,2.0,2020-09-21,True
John Fleck,Sheffield United,2.0,2020-09-21,True
Jack O'Connell,Sheffield United,2.0,2020-09-21,True
Chris Basham,Sheffield United,2.0,2020-09-21,True
John Lundstram,Sheffield United,2.0,2020-09-21,True
Sander Berge,Sheffield United,2.0,2020-09-21,True
John Egan,Sheffield United,2.0,2020-09-21,True
Oliver Burke,Sheffield United,2.0,2020-09-21,True
David McGoldrick,Sheffield United,2.0,2020-09-21,True
Wes Foderingham,Sheffield United,2.0,2020-09-21,False
Oliver McBurnie,Sheffield United,2.0,2020-09-21,False
Billy Sharp,Sheffield United,2.0,2020-09-21,False
Oliver Norwood,Sheffield United,2.0,2020-09-21,False
Jack Robinson,Sheffield United,2.0,2020-09-21,False
Ethan Ampadu,Sheffield United,2.0,2020-09-21,False
Ben Osborn,Sheffield United,2.0,2020-09-21,False
Rui Patrício,Wolverhampton Wanderers,2.0,2020-09-21,True
Fernando Marçal,Wolverhampton Wanderers,2.0,2020-09-21,True
Pedro Neto,Wolverhampton Wanderers,2.0,2020-09-21,True
Rúben Neves,Wolverhampton Wanderers,2.0,2020-09-21,True
Raúl Jiménez,Wolverhampton Wanderers,2.0,2020-09-21,True
Daniel Podence,Wolverhampton Wanderers,2.0,2020-09-21,True
Willy Boly,Wolverhampton Wanderers,2.0,2020-09-21,True
Conor Coady,Wolverhampton Wanderers,2.0,2020-09-21,True
Romain Saïss,Wolverhampton Wanderers,2.0,2020-09-21,True
João Moutinho,Wolverhampton Wanderers,2.0,2020-09-21,True
Adama Traoré,Wolverhampton Wanderers,2.0,2020-09-21,True
John Ruddy,Wolverhampton Wanderers,2.0,2020-09-21,False
Fábio Silva,Wolverhampton Wanderers,2.0,2020-09-21,False
Vitinha,Wolverhampton Wanderers,2.0,2020-09-21,False
Rúben Vinagre,Wolverhampton Wanderers,2.0,2020-09-21,False
Leander Dendoncker,Wolverhampton Wanderers,2.0,2020-09-21,False
Max Kilman,Wolverhampton Wanderers,2.0,2020-09-21,False
Oskar Buur,Wolverhampton Wanderers,2.0,2020-09-21,False
Ederson,Manchester City,2.0,2020-09-21,True
Kyle Walker,Manchester City,2.0,2020-09-21,True
John Stones,Manchester City,2.0,2020-09-21,True
Nathan Aké,Manchester City,2.0,2020-09-21,True
Raheem Sterling,Manchester City,2.0,2020-09-21,True
Gabriel Jesus,Manchester City,2.0,2020-09-21,True
Rodri,Manchester City,2.0,2020-09-21,True
Kevin De Bruyne,Manchester City,2.0,2020-09-21,True
Benjamin Mendy,Manchester City,2.0,2020-09-21,True
Fernandinho,Manchester City,2.0,2020-09-21,True
Phil Foden,Manchester City,2.0,2020-09-21,True
Zack Steffen,Manchester City,2.0,2020-09-21,False
Ferrán Torres,Manchester City,2.0,2020-09-21,False
Riyad Mahrez,Manchester City,2.0,2020-09-21,False
Nicolás Otamendi,Manchester City,2.0,2020-09-21,False
Liam Delap,Manchester City,2.0,2020-09-21,False
Thomas Doyle,Manchester City,2.0,2020-09-21,False
Adrian Bernabe,Manchester City,2.0,2020-09-21,False
Mathew Ryan,Brighton & Hove Albion,3.0,2020-09-26,True
Tariq Lamptey,Brighton & Hove Albion,3.0,2020-09-26,True
Ben White,Brighton & Hove Albion,3.0,2020-09-26,True
Adam Webster,Brighton & Hove Albion,3.0,2020-09-26,True
Lewis Dunk,Brighton & Hove Albion,3.0,2020-09-26,True
Aaron Connolly,Brighton & Hove Albion,3.0,2020-09-26,True
Neal Maupay,Brighton & Hove Albion,3.0,2020-09-26,True
Leandro Trossard,Brighton & Hove Albion,3.0,2020-09-26,True
Adam Lallana,Brighton & Hove Albion,3.0,2020-09-26,True
Steven Alzate,Brighton & Hove Albion,3.0,2020-09-26,True
Solly March,Brighton & Hove Albion,3.0,2020-09-26,True
Jason Steele,Brighton & Hove Albion,3.0,2020-09-26,False
Pascal Groß,Brighton & Hove Albion,3.0,2020-09-26,False
Alireza Jahanbakhsh,Brighton & Hove Albion,3.0,2020-09-26,False
Bernardo,Brighton & Hove Albion,3.0,2020-09-26,False
Dan Burn,Brighton & Hove Albion,3.0,2020-09-26,False
Joël Veltman,Brighton & Hove Albion,3.0,2020-09-26,False
Jayson Molumby,Brighton & Hove Albion,3.0,2020-09-26,False
David de Gea,Manchester United,3.0,2020-09-26,True
Victor Lindelöf,Manchester United,3.0,2020-09-26,True
Harry Maguire,Manchester United,3.0,2020-09-26,True
Paul Pogba,Manchester United,3.0,2020-09-26,True
Anthony Martial,Manchester United,3.0,2020-09-26,True
Marcus Rashford,Manchester United,3.0,2020-09-26,True
Mason Greenwood,Manchester United,3.0,2020-09-26,True
Bruno Fernandes,Manchester United,3.0,2020-09-26,True
Luke Shaw,Manchester United,3.0,2020-09-26,True
Aaron Wan-Bissaka,Manchester United,3.0,2020-09-26,True
Nemanja Matić,Manchester United,3.0,2020-09-26,True
Dean Henderson,Manchester United,3.0,2020-09-26,False
Eric Bailly,Manchester United,3.0,2020-09-26,False
Jesse Lingard,Manchester United,3.0,2020-09-26,False
Fred,Manchester United,3.0,2020-09-26,False
Timothy Fosu-Mensah,Manchester United,3.0,2020-09-26,False
Donny van de Beek,Manchester United,3.0,2020-09-26,False
Scott McTominay,Manchester United,3.0,2020-09-26,False
Vicente Guaita,Crystal Palace,3.0,2020-09-26,True
Joel Ward,Crystal Palace,3.0,2020-09-26,True
Cheikhou Kouyaté,Crystal Palace,3.0,2020-09-26,True
Jordan Ayew,Crystal Palace,3.0,2020-09-26,True
Andros Townsend,Crystal Palace,3.0,2020-09-26,True
Wilfried Zaha,Crystal Palace,3.0,2020-09-26,True
Mamadou Sakho,Crystal Palace,3.0,2020-09-26,True
James McArthur,Crystal Palace,3.0,2020-09-26,True
James McCarthy,Crystal Palace,3.0,2020-09-26,True
Eberechi Eze,Crystal Palace,3.0,2020-09-26,True
Tyrick Mitchell,Crystal Palace,3.0,2020-09-26,True
Wayne Hennessey,Crystal Palace,3.0,2020-09-26,False
Luka Milivojević,Crystal Palace,3.0,2020-09-26,False
Max Meyer,Crystal Palace,3.0,2020-09-26,False
Christian Benteke,Crystal Palace,3.0,2020-09-26,False
Michy Batshuayi,Crystal Palace,3.0,2020-09-26,False
Martin Kelly,Crystal Palace,3.0,2020-09-26,False
Jaïro Riedewald,Crystal Palace,3.0,2020-09-26,False
Jordan Pickford,Everton,3.0,2020-09-26,True
Michael Keane,Everton,3.0,2020-09-26,True
Allan,Everton,3.0,2020-09-26,True
Richarlison,Everton,3.0,2020-09-26,True
Dominic Calvert-Lewin,Everton,3.0,2020-09-26,True
Lucas Digne,Everton,3.0,2020-09-26,True
Yerry Mina,Everton,3.0,2020-09-26,True
Abdoulaye Doucouré,Everton,3.0,2020-09-26,True
James Rodríguez,Everton,3.0,2020-09-26,True
André Gomes,Everton,3.0,2020-09-26,True
Séamus Coleman,Everton,3.0,2020-09-26,True
Jonas Lössl,Everton,3.0,2020-09-26,False
Jonjoe Kenny,Everton,3.0,2020-09-26,False
Gylfi Sigurðsson,Everton,3.0,2020-09-26,False
Alex Iwobi,Everton,3.0,2020-09-26,False
Bernard,Everton,3.0,2020-09-26,False
Tom Davies,Everton,3.0,2020-09-26,False
Moise Kean,Everton,3.0,2020-09-26,False
Sam Johnstone,West Bromwich Albion,3.0,2020-09-26,True
Darnell Furlong,West Bromwich Albion,3.0,2020-09-26,True
Kyle Bartley,West Bromwich Albion,3.0,2020-09-26,True
Semi Ajayi,West Bromwich Albion,3.0,2020-09-26,True
Callum Robinson,West Bromwich Albion,3.0,2020-09-26,True
Jake Livermore,West Bromwich Albion,3.0,2020-09-26,True
Grady Diangana,West Bromwich Albion,3.0,2020-09-26,True
Matheus Pereira,West Bromwich Albion,3.0,2020-09-26,True
Conor Townsend,West Bromwich Albion,3.0,2020-09-26,True
Romaine Sawyers,West Bromwich Albion,3.0,2020-09-26,True
Dara O'Shea,West Bromwich Albion,3.0,2020-09-26,True
David Button,West Bromwich Albion,3.0,2020-09-26,False
Hal Robson-Kanu,West Bromwich Albion,3.0,2020-09-26,False
Matt Phillips,West Bromwich Albion,3.0,2020-09-26,False
Rekeem Harper,West Bromwich Albion,3.0,2020-09-26,False
Kyle Edwards,West Bromwich Albion,3.0,2020-09-26,False
Cédric Kipré,West Bromwich Albion,3.0,2020-09-26,False
Sam Field,West Bromwich Albion,3.0,2020-09-26,False
Willy Caballero,Chelsea,3.0,2020-09-26,True
Marcos Alonso,Chelsea,3.0,2020-09-26,True
Andreas Christensen,Chelsea,3.0,2020-09-26,True
Thiago Silva,Chelsea,3.0,2020-09-26,True
N'Golo Kanté,Chelsea,3.0,2020-09-26,True
Tammy Abraham,Chelsea,3.0,2020-09-26,True
Timo Werner,Chelsea,3.0,2020-09-26,True
Mateo Kovačić,Chelsea,3.0,2020-09-26,True
Mason Mount,Chelsea,3.0,2020-09-26,True
Reece James,Chelsea,3.0,2020-09-26,True
Kai Havertz,Chelsea,3.0,2020-09-26,True
Kepa Arrizabalaga,Chelsea,3.0,2020-09-26,False
Jorginho,Chelsea,3.0,2020-09-26,False
Ross Barkley,Chelsea,3.0,2020-09-26,False
Fikayo Tomori,Chelsea,3.0,2020-09-26,False
Olivier Giroud,Chelsea,3.0,2020-09-26,False
Callum Hudson-Odoi,Chelsea,3.0,2020-09-26,False
César Azpilicueta,Chelsea,3.0,2020-09-26,False
Nick Pope,Burnley,3.0,2020-09-26,True
Charlie Taylor,Burnley,3.0,2020-09-26,True
Josh Brownhill,Burnley,3.0,2020-09-26,True
Chris Wood,Burnley,3.0,2020-09-26,True
Dwight McNeil,Burnley,3.0,2020-09-26,True
Dale Stephens,Burnley,3.0,2020-09-26,True
Ashley Westwood,Burnley,3.0,2020-09-26,True
Phil Bardsley,Burnley,3.0,2020-09-26,True
Matěj Vydra,Burnley,3.0,2020-09-26,True
Kevin Long,Burnley,3.0,2020-09-26,True
Jimmy Dunne,Burnley,3.0,2020-09-26,True
Bailey Peacock-Farrell,Burnley,3.0,2020-09-26,False
Matthew Lowton,Burnley,3.0,2020-09-26,False
Erik Pieters,Burnley,3.0,2020-09-26,False
Bobby Thomas,Burnley,3.0,2020-09-26,False
Josh Benson,Burnley,3.0,2020-09-26,False
Mace Goodridge,Burnley,3.0,2020-09-26,False
Anthony Driscoll-Glennon,Burnley,3.0,2020-09-26,False
Alex McCarthy,Southampton,3.0,2020-09-26,True
Kyle Walker-Peters,Southampton,3.0,2020-09-26,True
Ryan Bertrand,Southampton,3.0,2020-09-26,True
Jannik Vestergaard,Southampton,3.0,2020-09-26,True
Oriol Romeu,Southampton,3.0,2020-09-26,True
James Ward-Prowse,Southampton,3.0,2020-09-26,True
Danny Ings,Southampton,3.0,2020-09-26,True
Che Adams,Southampton,3.0,2020-09-26,True
Moussa Djenepo,Southampton,3.0,2020-09-26,True
Stuart Armstrong,Southampton,3.0,2020-09-26,True
Jan Bednarek,Southampton,3.0,2020-09-26,True
Fraser Forster,Southampton,3.0,2020-09-26,False
Jack Stephens,Southampton,3.0,2020-09-26,False
Shane Long,Southampton,3.0,2020-09-26,False
Michael Obafemi,Southampton,3.0,2020-09-26,False
Yan Valery,Southampton,3.0,2020-09-26,False
William Smallbone,Southampton,3.0,2020-09-26,False
Nathan Tella,Southampton,3.0,2020-09-26,False
Aaron Ramsdale,Sheffield United,3.0,2020-09-27,True
George Baldock,Sheffield United,3.0,2020-09-27,True
Enda Stevens,Sheffield United,3.0,2020-09-27,True
Chris Basham,Sheffield United,3.0,2020-09-27,True
John Lundstram,Sheffield United,3.0,2020-09-27,True
Sander Berge,Sheffield United,3.0,2020-09-27,True
Oliver Burke,Sheffield United,3.0,2020-09-27,True
David McGoldrick,Sheffield United,3.0,2020-09-27,True
Jack Robinson,Sheffield United,3.0,2020-09-27,True
Ethan Ampadu,Sheffield United,3.0,2020-09-27,True
Ben Osborn,Sheffield United,3.0,2020-09-27,True
Wes Foderingham,Sheffield United,3.0,2020-09-27,False
John Fleck,Sheffield United,3.0,2020-09-27,False
Oliver McBurnie,Sheffield United,3.0,2020-09-27,False
Billy Sharp,Sheffield United,3.0,2020-09-27,False
Max Lowe,Sheffield United,3.0,2020-09-27,False
Phil Jagielka,Sheffield United,3.0,2020-09-27,False
Oliver Norwood,Sheffield United,3.0,2020-09-27,False
Illan Meslier,Leeds United,3.0,2020-09-27,True
Luke Ayling,Leeds United,3.0,2020-09-27,True
Robin Koch,Leeds United,3.0,2020-09-27,True
Liam Cooper,Leeds United,3.0,2020-09-27,True
Patrick Bamford,Leeds United,3.0,2020-09-27,True
Tyler Roberts,Leeds United,3.0,2020-09-27,True
Stuart Dallas,Leeds United,3.0,2020-09-27,True
Hélder Costa,Leeds United,3.0,2020-09-27,True
Jack Harrison,Leeds United,3.0,2020-09-27,True
Kalvin Phillips,Leeds United,3.0,2020-09-27,True
Mateusz Klich,Leeds United,3.0,2020-09-27,True
Elia Caprile,Leeds United,3.0,2020-09-27,False
Ian Carlo Poveda,Leeds United,3.0,2020-09-27,False
Ezgjan Alioski,Leeds United,3.0,2020-09-27,False
Rodrigo,Leeds United,3.0,2020-09-27,False
Pascal Struijk,Leeds United,3.0,2020-09-27,False
Leif Davis,Leeds United,3.0,2020-09-27,False
Jamie Shackleton,Leeds United,3.0,2020-09-27,False
Hugo Lloris,Tottenham Hotspur,3.0,2020-09-27,True
Matt Doherty,Tottenham Hotspur,3.0,2020-09-27,True
Pierre Højbjerg,Tottenham Hotspur,3.0,2020-09-27,True
Davinson Sánchez,Tottenham Hotspur,3.0,2020-09-27,True
Son Heung-min,Tottenham Hotspur,3.0,2020-09-27,True
Harry Winks,Tottenham Hotspur,3.0,2020-09-27,True
Harry Kane,Tottenham Hotspur,3.0,2020-09-27,True
Eric Dier,Tottenham Hotspur,3.0,2020-09-27,True
Giovani Lo Celso,Tottenham Hotspur,3.0,2020-09-27,True
Lucas Moura,Tottenham Hotspur,3.0,2020-09-27,True
Ben Davies,Tottenham Hotspur,3.0,2020-09-27,True
Joe Hart,Tottenham Hotspur,3.0,2020-09-27,False
Sergio Reguilón,Tottenham Hotspur,3.0,2020-09-27,False
Toby Alderweireld,Tottenham Hotspur,3.0,2020-09-27,False
Érik Lamela,Tottenham Hotspur,3.0,2020-09-27,False
Steven Bergwijn,Tottenham Hotspur,3.0,2020-09-27,False
Tanguy Ndombele,Tottenham Hotspur,3.0,2020-09-27,False
Gedson Fernandes,Tottenham Hotspur,3.0,2020-09-27,False
Karl Darlow,Newcastle United,3.0,2020-09-27,True
Jamaal Lascelles,Newcastle United,3.0,2020-09-27,True
Jonjo Shelvey,Newcastle United,3.0,2020-09-27,True
Joelinton,Newcastle United,3.0,2020-09-27,True
Matt Ritchie,Newcastle United,3.0,2020-09-27,True
Callum Wilson,Newcastle United,3.0,2020-09-27,True
Isaac Hayden,Newcastle United,3.0,2020-09-27,True
Jeff Hendrick,Newcastle United,3.0,2020-09-27,True
Federico Fernández,Newcastle United,3.0,2020-09-27,True
Javier Manquillo,Newcastle United,3.0,2020-09-27,True
Miguel Almirón,Newcastle United,3.0,2020-09-27,True
Mark Gillespie,Newcastle United,3.0,2020-09-27,False
Andy Carroll,Newcastle United,3.0,2020-09-27,False
Jamal Lewis,Newcastle United,3.0,2020-09-27,False
Emil Krafth,Newcastle United,3.0,2020-09-27,False
DeAndre Yedlin,Newcastle United,3.0,2020-09-27,False
Jacob Murphy,Newcastle United,3.0,2020-09-27,False
Sean Longstaff,Newcastle United,3.0,2020-09-27,False
Ederson,Manchester City,3.0,2020-09-27,True
Kyle Walker,Manchester City,3.0,2020-09-27,True
Nathan Aké,Manchester City,3.0,2020-09-27,True
Raheem Sterling,Manchester City,3.0,2020-09-27,True
Rodri,Manchester City,3.0,2020-09-27,True
Kevin De Bruyne,Manchester City,3.0,2020-09-27,True
Benjamin Mendy,Manchester City,3.0,2020-09-27,True
Fernandinho,Manchester City,3.0,2020-09-27,True
Riyad Mahrez,Manchester City,3.0,2020-09-27,True
Phil Foden,Manchester City,3.0,2020-09-27,True
Eric García,Manchester City,3.0,2020-09-27,True
Zack Steffen,Manchester City,3.0,2020-09-27,False
Oleksandr Zinchenko,Manchester City,3.0,2020-09-27,False
Aymeric Laporte,Manchester City,3.0,2020-09-27,False
Ferrán Torres,Manchester City,3.0,2020-09-27,False
Liam Delap,Manchester City,3.0,2020-09-27,False
Thomas Doyle,Manchester City,3.0,2020-09-27,False
Cole Palmer,Manchester City,3.0,2020-09-27,False
Kasper Schmeichel,Leicester City,3.0,2020-09-27,True
James Justin,Leicester City,3.0,2020-09-27,True
Çağlar Söyüncü,Leicester City,3.0,2020-09-27,True
Jonny Evans,Leicester City,3.0,2020-09-27,True
Youri Tielemans,Leicester City,3.0,2020-09-27,True
Jamie Vardy,Leicester City,3.0,2020-09-27,True
Harvey Barnes,Leicester City,3.0,2020-09-27,True
Daniel Amartey,Leicester City,3.0,2020-09-27,True
Nampalys Mendy,Leicester City,3.0,2020-09-27,True
Dennis Praet,Leicester City,3.0,2020-09-27,True
Timothy Castagne,Leicester City,3.0,2020-09-27,True
Danny Ward,Leicester City,3.0,2020-09-27,False
James Maddison,Leicester City,3.0,2020-09-27,False
Marc Albrighton,Leicester City,3.0,2020-09-27,False
Kelechi Iheanacho,Leicester City,3.0,2020-09-27,False
Ayoze Pérez,Leicester City,3.0,2020-09-27,False
Hamza Choudhury,Leicester City,3.0,2020-09-27,False
Christian Fuchs,Leicester City,3.0,2020-09-27,False
Łukasz Fabiański,West Ham United,3.0,2020-09-27,True
Aaron Cresswell,West Ham United,3.0,2020-09-27,True
Fabián Balbuena,West Ham United,3.0,2020-09-27,True
Pablo Fornals,West Ham United,3.0,2020-09-27,True
Jarrod Bowen,West Ham United,3.0,2020-09-27,True
Angelo Ogbonna,West Ham United,3.0,2020-09-27,True
Ryan Fredericks,West Ham United,3.0,2020-09-27,True
Arthur Masuaku,West Ham United,3.0,2020-09-27,True
Tomáš Souček,West Ham United,3.0,2020-09-27,True
Michail Antonio,West Ham United,3.0,2020-09-27,True
Declan Rice,West Ham United,3.0,2020-09-27,True
Darren Randolph,West Ham United,3.0,2020-09-27,False
Andriy Yarmolenko,West Ham United,3.0,2020-09-27,False
Felipe Anderson,West Ham United,3.0,2020-09-27,False
Manuel Lanzini,West Ham United,3.0,2020-09-27,False
Mark Noble,West Ham United,3.0,2020-09-27,False
